//0																									
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	Chlorophyll[µg/l]	QF	BackScatter[/m/sr]	QF
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456		   401.23	0	  2.3173	0	34.5838	0	27.581	0	153.3	0	45.3	0	31.71	0	0.05	0	0.000119	0
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456		   381.11	0	  2.2471	0	34.5649	0	27.572	0	153.7	0	45.4	0	32.17	0	0.04	0	0.000137	0
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456		   361.52	0	  2.1883	0	34.5483	0	27.564	0	154.6	0	45.5	0	32.36	0	0.04	0	0.000127	0
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456		   351.39	0	  2.2135	0	34.5421	0	27.557	0	154.7	0	45.6	0	32.53	0	0.04	0	0.000147	0
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456		   341.13	0	  2.2225	0	34.5318	0	27.548	0	154.6	0	45.6	0	32.46	0	0.04	0	0.000134	0
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456		   331.62	0	  2.2054	0	34.5267	0	27.545	0	154.8	0	45.6	0	32.63	0	0.05	0	0.000132	0
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456		   321.46	0	  2.1971	0	34.5154	0	27.537	0	155.8	0	45.9	0	32.79	0	0.04	0	0.000150	0
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456		   311.55	0	  2.2147	0	34.5084	0	27.529	0	156.1	0	46.0	0	32.66	0	0.05	0	0.000129	0
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456		   301.45	0	  2.2125	0	34.5007	0	27.523	0	157.0	0	46.2	0	32.77	0	0.05	0	0.000137	0
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456		   291.71	0	  2.2365	0	34.4942	0	27.516	0	157.2	0	46.3	0	32.85	0	0.07	0	0.000130	0
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456		   281.75	0	  2.2011	0	34.4802	0	27.507	0	158.5	0	46.7	0	32.81	0	0.05	0	0.000143	0
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456		   271.21	0	  2.1882	0	34.4698	0	27.5	0	160.0	0	47.1	0	33.00	0	0.04	0	0.000146	0
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456		   260.90	0	  2.1681	0	34.4615	0	27.495	0	161.2	0	47.4	0	33.05	0	0.05	0	0.000133	0
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456		   250.82	0	  2.1035	0	34.4485	0	27.491	0	162.9	0	47.9	0	32.96	0	0.04	0	0.000140	0
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456		   240.98	0	  2.0147	0	34.4272	0	27.482	0	166.7	0	48.9	0	32.89	0	0.04	0	0.000154	0
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456		   230.96	0	  1.9621	0	34.4092	0	27.472	0	170.3	0	49.8	0	32.86	0	0.04	0	0.000132	0
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456		   221.46	0	  1.8941	0	34.3876	0	27.46	0	173.9	0	50.8	0	32.71	0	0.04	0	0.000129	0
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456		   211.12	0	  1.8527	0	34.3649	0	27.446	0	178.1	0	52.0	0	32.80	0	0.05	0	0.000130	0
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456		   200.97	0	  1.7766	0	34.3420	0	27.434	0	182.9	0	53.2	0	32.54	0	0.04	0	0.000132	0
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456		   191.70	0	  1.5800	0	34.3035	0	27.42	0	190.8	0	55.2	0	32.31	0	0.04	0	0.000132	0
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456		   181.56	0	  1.4726	0	34.2616	0	27.395	0	200.8	0	58.0	0	31.81	0	0.07	0	0.000140	0
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456		   171.41	0	  1.3539	0	34.2225	0	27.374	0	212.1	0	61.0	0	31.90	0	0.07	0	0.000140	0
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456		   160.59	0	  1.3528	0	34.2067	0	27.361	0	216.6	0	62.3	0	31.65	0	0.08	0	0.000144	0
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456		   150.84	0	  1.2900	0	34.1820	0	27.347	0	220.8	0	63.4	0	31.11	0	0.09	0	0.000137	0
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456		   141.37	0	  1.0474	0	34.1391	0	27.332	0	229.7	0	65.5	0	30.68	0	0.12	0	0.000160	0
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456		   131.66	0	  0.8131	0	34.0785	0	27.302	0	244.2	0	69.2	0	29.98	0	0.25	0	0.000172	0
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456		   121.23	0	  0.6713	0	34.0137	0	27.261	0	260.4	0	73.5	0	29.01	0	0.52	0	0.000177	0
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456		   111.59	0	  0.7382	0	33.9848	0	27.233	0	272.6	0	77.1	0	28.68	0	0.54	0	0.000185	0
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456		   101.71	0	  1.8278	0	33.8113	0	26.998	0	281.9	0	81.9	0	25.09	0	1.42	0	0.000268	0
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456		    96.16	0	  1.9787	0	33.8000	0	26.975	0	290.6	0	84.7	0	24.53	0	2.01	0	0.000340	0
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456		    91.41	0	  2.0126	0	33.7970	0	26.969	0	293.5	0	85.6	0	24.63	0	1.63	0	0.000279	0
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456		    86.66	0	  2.0216	0	33.7971	0	26.968	0	294.9	0	86.0	0	24.66	0	1.67	0	0.000296	0
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456		    81.76	0	  2.0056	0	33.7984	0	26.971	0	296.7	0	86.5	0	24.57	0	1.84	0	0.000392	0
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456		    76.75	0	  2.0456	0	33.7932	0	26.963	0	296.9	0	86.7	0	24.56	0	2.04	0	0.000314	0
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456		    71.71	0	  2.0605	0	33.7927	0	26.961	0	297.5	0	86.9	0	24.43	0	2.22	0	0.000356	0
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456		    66.36	0	  2.0624	0	33.7915	0	26.96	0	297.2	0	86.8	0	24.44	0	1.90	0	0.000322	0
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456		    61.78	0	  2.0689	0	33.7909	0	26.959	0	297.1	0	86.8	0	24.53	0	1.86	0	0.000353	0
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456		    56.59	0	  2.0722	0	33.7906	0	26.958	0	297.9	0	87.0	0	24.40	0	2.15	0	0.000345	0
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456		    51.78	0	  2.0728	0	33.7904	0	26.958	0	298.0	0	87.1	0	24.63	0	2.04	0	0.000301	0
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456		    46.68	0	  2.0737	0	33.7903	0	26.958	0	297.5	0	86.9	0	24.50	0	2.14	0	0.000356	0
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456		    41.56	0	  2.0750	0	33.7902	0	26.957	0	297.5	0	86.9	0	24.56	0	1.93	0	0.000287	0
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456		    36.62	0	  2.0778	0	33.7898	0	26.957	0	297.7	0	87.0	0	24.56	0	1.80	0	0.000258	0
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456		    31.93	0	  2.0769	0	33.7898	0	26.957	0	298.4	0	87.2	0	24.56	0	2.16	0	0.000363	0
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456		    26.31	0	  2.0763	0	33.7898	0	26.957	0	298.5	0	87.2	0	24.50	0	2.37	0	0.000361	0
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456		    20.84	0	  2.0751	0	33.7902	0	26.957	0	297.9	0	87.0	0	24.56	0	2.04	0	0.000340	0
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456		    16.58	0	  2.0763	0	33.7895	0	26.957	0	298.4	0	87.2	0	24.66	0	1.95	0	0.000286	0
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456		    11.77	0	  2.0743	0	33.7900	0	26.957	0	298.5	0	87.2	0	24.50	0	1.96	0	0.000342	0
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456		     7.71	0	  2.0745	0	33.7898	0	26.957	0	298.0	0	87.1	0	24.66	0	1.80	0	0.000420	0
7557SoOcn	 1	C	03/28/2014	18:30	184.128	-63.456																					
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		  1499.06	0	  1.4961	0	34.7350	0	27.778	0	175.1	0	50.7	0	31.39	0	0.04	0	0.000097	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		  1398.60	0	  1.5823	0	34.7372	0	27.772	0	173.8	0	50.5	0	31.53	0	0.04	0	0.000099	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		  1299.02	0	  1.6853	0	34.7377	0	27.764	0	172.2	0	50.1	0	31.62	0	0.05	0	0.000101	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		  1199.50	0	  1.7658	0	34.7368	0	27.756	0	170.5	0	49.7	0	31.51	0	0.04	0	0.000099	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		  1099.13	0	  1.8462	0	34.7335	0	27.746	0	168.6	0	49.3	0	31.64	0	0.04	0	0.000101	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		   999.37	0	  1.9490	0	34.7276	0	27.732	0	166.2	0	48.7	0	31.92	0	0.04	0	0.000105	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		   951.70	0	  1.9893	0	34.7232	0	27.725	0	165.1	0	48.4	0	32.09	0	0.04	0	0.000112	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		   901.48	0	  2.0253	0	34.7190	0	27.718	0	164.0	0	48.2	0	32.20	0	0.04	0	0.000104	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		   851.11	0	  2.0564	0	34.7139	0	27.711	0	162.9	0	47.9	0	32.34	0	0.05	0	0.000108	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		   801.54	0	  2.0910	0	34.7063	0	27.702	0	161.5	0	47.5	0	32.50	0	0.04	0	0.000111	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		   751.37	0	  2.1123	0	34.6996	0	27.694	0	160.4	0	47.2	0	32.69	0	0.04	0	0.000109	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		   701.68	0	  2.1398	0	34.6903	0	27.684	0	159.0	0	46.8	0	32.88	0	0.04	0	0.000118	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		   651.11	0	  2.1766	0	34.6806	0	27.673	0	157.9	0	46.5	0	33.04	0	0.04	0	0.000118	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		   601.51	0	  2.1866	0	34.6680	0	27.662	0	156.4	0	46.1	0	33.49	0	0.04	0	0.000113	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		   550.71	0	  2.2351	0	34.6536	0	27.646	0	155.3	0	45.8	0	33.44	0	0.04	0	0.000359	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		   500.90	0	  2.2580	0	34.6362	0	27.629	0	154.5	0	45.6	0	34.12	0	0.04	0	0.000127	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		   451.33	0	  2.2772	0	34.6115	0	27.607	0	153.5	0	45.3	0	34.55	0	0.05	0	0.000122	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		   401.07	0	  2.2758	0	34.5838	0	27.585	0	153.3	0	45.3	0	34.76	0	0.04	0	0.000119	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		   378.94	0	  2.2951	0	34.5743	0	27.575	0	153.1	0	45.2	0	34.86	0	0.05	0	0.000113	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		   360.88	0	  2.2993	0	34.5666	0	27.569	0	153.3	0	45.3	0	35.01	0	0.04	0	0.000119	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		   351.20	0	  2.3007	0	34.5637	0	27.566	0	153.4	0	45.3	0	34.87	0	0.04	0	0.000119	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		   340.80	0	  2.3003	0	34.5581	0	27.562	0	153.5	0	45.3	0	35.03	0	0.04	0	0.000118	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		   331.62	0	  2.2772	0	34.5443	0	27.553	0	153.4	0	45.3	0	35.45	0	0.04	0	0.000126	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		   321.52	0	  2.3121	0	34.5395	0	27.545	0	154.0	0	45.5	0	35.19	0	0.04	0	0.000120	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		   310.81	0	  2.2925	0	34.5302	0	27.54	0	154.5	0	45.6	0	35.36	0	0.05	0	0.000120	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		   301.14	0	  2.2842	0	34.5188	0	27.531	0	155.1	0	45.8	0	35.60	0	0.04	0	0.000122	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		   291.54	0	  2.2678	0	34.5090	0	27.525	0	155.8	0	46.0	0	35.66	0	0.04	0	0.000129	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		   281.19	0	  2.2420	0	34.4977	0	27.518	0	156.6	0	46.2	0	35.67	0	0.05	0	0.000126	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		   271.11	0	  2.2502	0	34.4954	0	27.515	0	157.1	0	46.3	0	35.75	0	0.04	0	0.000139	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		   261.52	0	  2.2611	0	34.4921	0	27.512	0	157.3	0	46.4	0	35.69	0	0.06	0	0.000125	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		   251.19	0	  2.2476	0	34.4837	0	27.506	0	158.0	0	46.6	0	35.69	0	0.05	0	0.000129	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		   240.59	0	  2.2391	0	34.4755	0	27.5	0	158.8	0	46.8	0	35.80	0	0.04	0	0.000133	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		   231.34	0	  2.2049	0	34.4610	0	27.492	0	159.8	0	47.1	0	35.76	0	0.04	0	0.000142	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		   221.48	0	  2.1810	0	34.4482	0	27.483	0	161.7	0	47.6	0	35.85	0	0.04	0	0.000142	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		   211.09	0	  2.2021	0	34.4441	0	27.478	0	163.0	0	48.0	0	35.83	0	0.04	0	0.000142	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		   201.25	0	  2.1194	0	34.4158	0	27.463	0	166.5	0	48.9	0	35.76	0	0.04	0	0.000146	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		   191.25	0	  2.0813	0	34.3965	0	27.45	0	169.8	0	49.8	0	35.77	0	0.05	0	0.000132	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		   181.36	0	  2.0171	0	34.3740	0	27.438	0	174.3	0	51.1	0	35.69	0	0.05	0	0.000134	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		   171.66	0	  1.9891	0	34.3638	0	27.432	0	177.5	0	51.9	0	35.64	0	0.06	0	0.000147	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		   161.46	0	  1.8764	0	34.3330	0	27.418	0	181.9	0	53.1	0	35.27	0	0.06	0	0.000136	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		   151.39	0	  1.6657	0	34.2855	0	27.398	0	192.4	0	55.8	0	34.98	0	0.06	0	0.000134	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		   141.13	0	  1.5631	0	34.2535	0	27.381	0	202.4	0	58.6	0	34.68	0	0.06	0	0.000143	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		   131.70	0	  1.3899	0	34.2128	0	27.363	0	210.7	0	60.7	0	34.18	0	0.08	0	0.000142	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		   121.68	0	  1.2318	0	34.1642	0	27.337	0	222.4	0	63.8	0	34.03	0	0.09	0	0.000146	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		   111.08	0	  0.9146	0	34.1146	0	27.323	0	235.0	0	66.8	0	33.41	0	0.12	0	0.000160	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		   101.21	0	  0.6982	0	34.0595	0	27.296	0	253.6	0	71.6	0	32.36	0	0.18	0	0.000163	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		    96.67	0	  0.8762	0	34.0417	0	27.267	0	256.7	0	72.9	0	32.76	0	0.19	0	0.000177	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		    91.08	0	  0.9648	0	34.0174	0	27.24	0	257.0	0	73.1	0	31.36	0	0.22	0	0.000175	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		    86.52	0	  1.0397	0	33.8964	0	27.136	0	267.7	0	76.2	0	29.42	0	0.82	0	0.000252	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		    81.22	0	  1.1298	0	33.8607	0	27.1	0	280.8	0	80.1	0	28.80	0	1.02	0	0.000235	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		    76.62	0	  1.1985	0	33.8254	0	27.065	0	288.5	0	82.4	0	27.93	0	1.09	0	0.000319	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		    71.58	0	  1.2128	0	33.8187	0	27.058	0	296.3	0	84.7	0	27.86	0	1.22	0	0.000294	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		    66.60	0	  1.2113	0	33.8188	0	27.059	0	300.3	0	85.8	0	27.74	0	1.22	0	0.000317	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		    61.38	0	  1.2124	0	33.8189	0	27.059	0	301.4	0	86.2	0	27.87	0	1.18	0	0.000269	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		    56.69	0	  1.2112	0	33.8188	0	27.059	0	301.5	0	86.2	0	27.85	0	1.26	0	0.000314	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		    51.87	0	  1.2108	0	33.8189	0	27.059	0	302.5	0	86.5	0	27.95	0	1.15	0	0.000286	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		    46.78	0	  1.2101	0	33.8190	0	27.059	0	302.9	0	86.6	0	27.91	0	1.10	0	0.000300	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		    41.65	0	  1.2101	0	33.8186	0	27.058	0	302.9	0	86.6	0	27.86	0	1.16	0	0.000324	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		    36.69	0	  1.2091	0	33.8187	0	27.059	0	302.3	0	86.4	0	27.72	0	1.10	0	0.000272	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		    31.08	0	  1.2090	0	33.8190	0	27.059	0	303.1	0	86.6	0	27.98	0	1.01	0	0.000283	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		    26.76	0	  1.2098	0	33.8192	0	27.059	0	302.4	0	86.4	0	27.93	0	0.97	0	0.000279	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		    21.53	0	  1.2099	0	33.8186	0	27.058	0	302.5	0	86.5	0	27.89	0	0.97	0	0.000364	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		    15.57	0	  1.2096	0	33.8190	0	27.059	0	302.5	0	86.5	0	27.78	0	0.91	0	0.000308	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		    10.70	0	  1.2098	0	33.8187	0	27.059	0	302.7	0	86.5	0	27.88	0	0.99	0	0.000286	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773		     7.11	0	  1.2103	0	33.8193	0	27.059	0	302.6	0	86.5	0	27.89	0	0.77	0	0.000254	0
7557SoOcn	 2	C	04/08/2014	01:39	185.857	-63.773																					
7557SoOcn	 3	C	04/18/2014	09:20	186.728	-63.780		  1499.14	0	  1.4934	0	34.7344	0	27.778	0	175.0	0	50.7	0	30.36	0	0.03	0	0.000099	0
7557SoOcn	 3	C	04/18/2014	09:20	186.728	-63.780		  1399.31	0	  1.5898	0	34.7374	0	27.772	0	173.9	0	50.5	0	30.13	0	0.03	0	0.000101	0
7557SoOcn	 3	C	04/18/2014	09:20	186.728	-63.780		  1300.04	0	  1.6720	0	34.7381	0	27.765	0	172.6	0	50.3	0	29.99	0	0.04	0	0.000099	0
7557SoOcn	 3	C	04/18/2014	09:20	186.728	-63.780		  1199.04	0	  1.7831	0	34.7368	0	27.754	0	170.1	0	49.6	0	30.10	0	0.04	0	0.000098	0
7557SoOcn	 3	C	04/18/2014	09:20	186.728	-63.780		  1099.25	0	  1.8582	0	34.7328	0	27.744	0	168.3	0	49.2	0	30.34	0	0.04	0	0.000111	0
7557SoOcn	 3	C	04/18/2014	09:20	186.728	-63.780		   998.76	0	  1.9594	0	34.7268	0	27.73	0	166.2	0	48.7	0	30.50	0	0.04	0	0.000105	0
7557SoOcn	 3	C	04/18/2014	09:20	186.728	-63.780		   951.57	0	  1.9886	0	34.7238	0	27.725	0	165.2	0	48.5	0	30.64	0	0.04	0	0.000105	0
7557SoOcn	 3	C	04/18/2014	09:20	186.728	-63.780		   901.33	0	  2.0237	0	34.7188	0	27.718	0	164.1	0	48.2	0	30.64	0	0.04	0	0.000104	0
7557SoOcn	 3	C	04/18/2014	09:20	186.728	-63.780		   851.25	0	  2.0634	0	34.7128	0	27.71	0	162.8	0	47.8	0	30.90	0	0.04	0	0.000105	0
7557SoOcn	 3	C	04/18/2014	09:20	186.728	-63.780		   801.55	0	  2.0962	0	34.7057	0	27.701	0	161.5	0	47.5	0	31.13	0	0.04	0	0.000109	0
7557SoOcn	 3	C	04/18/2014	09:20	186.728	-63.780		   751.26	0	  2.1230	0	34.6966	0	27.691	0	160.0	0	47.1	0	31.42	0	0.04	0	0.000106	0
7557SoOcn	 3	C	04/18/2014	09:20	186.728	-63.780		   700.97	0	  2.1660	0	34.6844	0	27.677	0	158.5	0	46.7	0	31.59	0	0.04	0	0.000115	0
7557SoOcn	 3	C	04/18/2014	09:20	186.728	-63.780		   650.98	0	  2.1875	0	34.6742	0	27.667	0	157.2	0	46.3	0	31.88	0	0.05	0	0.000113	0
7557SoOcn	 3	C	04/18/2014	09:20	186.728	-63.780		   601.74	0	  2.2299	0	34.6616	0	27.653	0	156.2	0	46.1	0	32.05	0	0.05	0	0.000115	0
7557SoOcn	 3	C	04/18/2014	09:20	186.728	-63.780		   551.60	0	  2.2444	0	34.6467	0	27.639	0	155.0	0	45.7	0	32.49	0	0.04	0	0.000113	0
7557SoOcn	 3	C	04/18/2014	09:20	186.728	-63.780		   501.22	0	  2.2757	0	34.6291	0	27.622	0	154.2	0	45.5	0	32.60	0	0.05	0	0.000119	0
7557SoOcn	 3	C	04/18/2014	09:20	186.728	-63.780		   451.53	0	  2.3026	0	34.6023	0	27.597	0	153.3	0	45.3	0	33.03	0	0.04	0	0.000119	0
