//0																													
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	Chlorophyll[µg/l]	QF	BackScatter[/m/sr]	QF	pHinsitu[Total]	QF	pH25C[Total]	QF
9260SoOcn	1	C	1/28/2015	07:05	12.959	-49.011		550.76	0	2.6483	0	34.3838	0	27.386	0	185.3	0	55.2	0	36.91	8	0.01	0	0.000108	0	7.6995	0	7.4231	0
9260SoOcn	1	C	1/28/2015	07:05	12.959	-49.011		501.27	0	2.6884	0	34.3464	0	27.352	0	192.2	0	57.2	0	36.67	8	0.01	0	0.000115	0	7.7078	0	7.4297	0
9260SoOcn	1	C	1/28/2015	07:05	12.959	-49.011		450.88	0	2.6946	0	34.3095	0	27.321	0	200.8	0	59.8	0	36.14	8	0.01	0	0.000113	0	7.7199	0	7.4392	0
9260SoOcn	1	C	1/28/2015	07:05	12.959	-49.011		401.68	0	2.65	0	34.2565	0	27.282	0	214.5	0	63.8	0	35.53	8	0	0	0.000123	0	7.7349	0	7.4507	0
9260SoOcn	1	C	1/28/2015	07:05	12.959	-49.011		381.56	0	2.6619	0	34.2343	0	27.263	0	220.6	0	65.6	0	35.2	8	0	0	0.000115	0	7.7424	0	7.4571	0
9260SoOcn	1	C	1/28/2015	07:05	12.959	-49.011		360.68	0	2.7004	0	34.2149	0	27.243	0	226.5	0	67.4	0	34.95	8	0.01	0	0.000133	0	7.7511	0	7.4649	0
9260SoOcn	1	C	1/28/2015	07:05	12.959	-49.011		351.27	0	2.7195	0	34.2042	0	27.233	0	228.1	0	67.9	0	34.55	8	0.01	0	0.000118	0	7.7542	0	7.4677	0
9260SoOcn	1	C	1/28/2015	07:05	12.959	-49.011		340.95	0	2.7512	0	34.1952	0	27.222	0	231.4	0	69	0	34.47	8	0.01	0	0.000117	0	7.7568	0	7.4702	0
9260SoOcn	1	C	1/28/2015	07:05	12.959	-49.011		331.53	0	2.7748	0	34.1906	0	27.216	0	232.7	0	69.4	0	34.36	8	0.01	0	0.000117	0	7.7574	0	7.4707	0
9260SoOcn	1	C	1/28/2015	07:05	12.959	-49.011		321.48	0	2.7909	0	34.1866	0	27.211	0	234	0	69.8	0	34.27	8	0.01	0	0.000113	0	7.7599	0	7.473	0
9260SoOcn	1	C	1/28/2015	07:05	12.959	-49.011		311.56	0	2.7633	0	34.1757	0	27.205	0	236.8	0	70.6	0	33.98	8	0.01	0	0.00013	0	7.7662	0	7.478	0
9260SoOcn	1	C	1/28/2015	07:05	12.959	-49.011		301.58	0	2.7659	0	34.1609	0	27.193	0	241.7	0	72	0	33.86	8	0	0	0.00013	0	7.7705	0	7.4816	0
9260SoOcn	1	C	1/28/2015	07:05	12.959	-49.011		291.21	0	2.8385	0	34.1606	0	27.185	0	243	0	72.6	0	33.66	8	0.01	0	0.000118	0	7.7697	0	7.4816	0
9260SoOcn	1	C	1/28/2015	07:05	12.959	-49.011		280.96	0	2.8242	0	34.1499	0	27.178	0	244.4	0	72.9	0	33.41	8	0	0	0.000123	0	7.7771	0	7.4878	0
9260SoOcn	1	C	1/28/2015	07:05	12.959	-49.011		270.79	0	2.8188	0	34.1398	0	27.17	0	249.2	0	74.4	0	33.44	8	0.02	0	0.000127	0	7.7784	0	7.4886	0
9260SoOcn	1	C	1/28/2015	07:05	12.959	-49.011		261.27	0	2.7884	0	34.1275	0	27.163	0	252.4	0	75.3	0	33.13	8	0.01	0	0.000132	0	7.7848	0	7.4937	0
9260SoOcn	1	C	1/28/2015	07:05	12.959	-49.011		251.47	0	2.7864	0	34.117	0	27.155	0	256.7	0	76.5	0	32.77	8	0.01	0	0.00013	0	7.7883	0	7.4966	0
9260SoOcn	1	C	1/28/2015	07:05	12.959	-49.011		241.72	0	2.8193	0	34.1072	0	27.143	0	260.4	0	77.7	0	32.66	8	0.01	0	0.000127	0	7.793	0	7.5011	0
9260SoOcn	1	C	1/28/2015	07:05	12.959	-49.011		231.72	0	2.8846	0	34.0999	0	27.131	0	264	0	78.9	0	32.28	8	0.01	0	0.000135	0	7.7966	0	7.5049	0
9260SoOcn	1	C	1/28/2015	07:05	12.959	-49.011		219.33	0	2.9968	0	34.0907	0	27.112	0	267	0	80	0	31.93	8	0.01	0	0.00013	0	7.8026	0	7.5116	0
9260SoOcn	1	C	1/28/2015	07:05	12.959	-49.011		210.2	0	3.0766	0	34.0857	0	27.1	0	269.4	0	80.9	0	31.69	8	0.01	0	0.000128	0	7.8046	0	7.5142	0
9260SoOcn	1	C	1/28/2015	07:05	12.959	-49.011		201.54	0	3.1113	0	34.0816	0	27.093	0	271	0	81.4	0	31.48	8	0.01	0	0.000128	0	7.8048	0	7.5146	0
9260SoOcn	1	C	1/28/2015	07:05	12.959	-49.011		190.71	0	3.1269	0	34.068	0	27.08	0	272.5	0	81.9	0	31.21	8	0.01	0	0.00013	0	7.8089	0	7.5182	0
9260SoOcn	1	C	1/28/2015	07:05	12.959	-49.011		181.66	0	3.1579	0	34.0514	0	27.063	0	274.8	0	82.7	0	31	8	0.05	0	0.000188	0	7.8112	0	7.5204	0
9260SoOcn	1	C	1/28/2015	07:05	12.959	-49.011		170.88	0	3.1805	0	34.0223	0	27.037	0	278.5	0	83.8	0	30.53	8	0.04	0	0.000142	0	7.8175	0	7.5262	0
9260SoOcn	1	C	1/28/2015	07:05	12.959	-49.011		161.25	0	3.1952	0	34.0016	0	27.019	0	281.9	0	84.8	0	30.19	8	0.05	0	0.000152	0	7.8212	0	7.5294	0
9260SoOcn	1	C	1/28/2015	07:05	12.959	-49.011		151.61	0	3.1693	0	33.9727	0	26.998	0	285.3	0	85.8	0	29.67	8	0.1	0	0.000133	0	7.8296	0	7.5365	0
9260SoOcn	1	C	1/28/2015	07:05	12.959	-49.011		141.48	0	3.1167	0	33.9369	0	26.974	0	291.7	0	87.6	0	28.76	8	0.2	0	0.00017	0	7.8365	0	7.5417	0
9260SoOcn	1	C	1/28/2015	07:05	12.959	-49.011		129.77	0	3.1172	0	33.8548	0	26.907	0	300.8	0	90.2	0	27.08	8	0.45	0	0.000205	0	7.8551	0	7.5584	0
9260SoOcn	1	C	1/28/2015	07:05	12.959	-49.011		121.39	0	3.3226	0	33.8293	0	26.864	0	304.8	0	91.9	0	26.42	8	0.62	0	0.000279	0	7.863	0	7.5682	0
9260SoOcn	1	C	1/28/2015	07:05	12.959	-49.011		111.21	0	3.7926	0	33.7946	0	26.785	0	306.7	0	93.5	0	25.14	8	1.07	0	0.000214	0	7.8803	0	7.5902	0
9260SoOcn	1	C	1/28/2015	07:05	12.959	-49.011		101.26	0	4.5754	0	33.7482	0	26.658	0	306.6	0	95.3	0	23.64	8	0.93	0	0.000235	0	7.8917	0	7.6112	0
9260SoOcn	1	C	1/28/2015	07:05	12.959	-49.011		94.89	0	4.7086	0	33.7482	0	26.642	0	309.8	0	96.6	0	23.36	8	1.09	0	0.000227	0	7.8942	0	7.6152	0
9260SoOcn	1	C	1/28/2015	07:05	12.959	-49.011		88.59	0	4.752	0	33.7465	0	26.635	0	311.5	0	97.2	0	23.38	8	2.12	0	0.000254	0	7.8958	0	7.617	0
9260SoOcn	1	C	1/28/2015	07:05	12.959	-49.011		82.27	0	4.7633	0	33.7457	0	26.633	0	312.4	0	97.5	0	23.23	8	1.2	0	0.000237	0	7.8975	0	7.6185	0
9260SoOcn	1	C	1/28/2015	07:05	12.959	-49.011		75.76	0	4.7664	0	33.745	0	26.632	0	312.8	0	97.6	0	23.34	8	1.07	0	0.000774	0	7.8992	0	7.6199	0
9260SoOcn	1	C	1/28/2015	07:05	12.959	-49.011		69.58	0	4.7725	0	33.7433	0	26.63	0	313	0	97.7	0	23.21	8	1.01	0	0.000245	0	7.8998	0	7.6204	0
9260SoOcn	1	C	1/28/2015	07:05	12.959	-49.011		64.09	0	4.7697	0	33.744	0	26.631	0	313.3	0	97.8	0	23.35	8	1.07	0	0.000254	0	7.9008	0	7.6211	0
9260SoOcn	1	C	1/28/2015	07:05	12.959	-49.011		58.38	0	4.7815	0	33.7417	0	26.628	0	313.4	0	97.9	0	23.43	8	1.13	0	0.000309	0	7.9015	0	7.6217	0
9260SoOcn	1	C	1/28/2015	07:05	12.959	-49.011		51.38	0	4.7823	0	33.7414	0	26.627	0	313.5	0	97.9	0	23.3	8	1.3	0	0.000275	0	7.9012	0	7.6212	0
9260SoOcn	1	C	1/28/2015	07:05	12.959	-49.011		44.54	0	4.78	0	33.742	0	26.628	0	313.6	0	97.9	0	23.29	8	1.01	0	0.00023	0	7.9008	0	7.6206	0
9260SoOcn	1	C	1/28/2015	07:05	12.959	-49.011		37.93	0	4.7748	0	33.7428	0	26.629	0	313.7	0	97.9	0	23.27	8	1.01	0	0.000232	0	7.9005	0	7.62	0
9260SoOcn	1	C	1/28/2015	07:05	12.959	-49.011		31.37	0	4.7773	0	33.7419	0	26.628	0	313.8	0	98	0	23.28	8	0.82	0	0.000302	0	7.8999	0	7.6193	0
9260SoOcn	1	C	1/28/2015	07:05	12.959	-49.011		25.68	0	4.7866	0	33.7414	0	26.627	0	313.8	0	98	0	23.31	8	1.18	0	0.000317	0	7.8977	0	7.6172	0
9260SoOcn	1	C	1/28/2015	07:05	12.959	-49.011		20.54	0	4.7863	0	33.7411	0	26.627	0	314.4	0	98.2	0	23.34	8	1.23	0	0.000275	0	7.896	0	7.6155	0
9260SoOcn	1	C	1/28/2015	07:05	12.959	-49.011		15.48	0	4.7855	0	33.7414	0	26.627	0	315.2	0	98.5	0	23.23	8	0.78	0	0.000244	0	7.8953	0	7.6147	0
9260SoOcn	1	C	1/28/2015	07:05	12.959	-49.011		9.64	0	4.7823	0	33.7413	0	26.627	0	316.3	0	98.8	0	23.23	8	0.69	0	0.000242	0	7.8957	0	7.6148	0
9260SoOcn	1	C	1/28/2015	07:05	12.959	-49.011																							
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		1499.15	0	2.303	0	34.7444	0	27.713	0	190.5	0	56.4	0	27.72	0	0.01	0	0.000122	0	7.7653	0	7.5098	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		1398.41	0	2.3701	0	34.7299	0	27.695	0	186.2	0	55.2	0	28.32	0	0.02	0	0.000092	0	7.7602	0	7.5027	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		1299.77	0	2.3889	0	34.7093	0	27.676	0	181.7	0	53.8	0	29.1	0	0.01	0	0.000092	0	7.7519	0	7.4922	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		1198.61	0	2.419	0	34.6802	0	27.65	0	176.8	0	52.4	0	30.15	0	0.02	0	0.000108	0	7.7429	0	7.481	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		1097.26	0	2.4817	0	34.6575	0	27.625	0	173.8	0	51.6	0	30.66	0	0.01	0	0.000097	0	7.7382	0	7.4743	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		998.81	0	2.5099	0	34.6259	0	27.597	0	170.9	0	50.8	0	31.45	0	0.01	0	0.000107	0	7.734	0	7.4676	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		951.26	0	2.4888	0	34.6034	0	27.581	0	169.3	0	50.3	0	32.08	0	0.01	0	0.000113	0	7.7266	0	7.4589	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		901.55	0	2.5428	0	34.5876	0	27.563	0	169	0	50.2	0	32.19	0	0	0	0.000098	0	7.7253	0	7.4569	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		851.06	0	2.5509	0	34.5636	0	27.542	0	169	0	50.2	0	32.53	0	0.01	0	0.000105	0	7.7243	0	7.4544	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		800.98	0	2.5844	0	34.5445	0	27.523	0	169.7	0	50.5	0	32.79	0	0.02	0	0.000102	0	7.7221	0	7.4512	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		750.87	0	2.5974	0	34.5196	0	27.502	0	170.5	0	50.7	0	33.1	0	0.01	0	0.00019	0	7.7224	0	7.45	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		700.98	0	2.5797	0	34.4954	0	27.484	0	171.5	0	51	0	33.3	0	0.01	0	0.000103	0	7.7199	0	7.4458	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		651.57	0	2.5693	0	34.4745	0	27.468	0	173	0	51.4	0	33.52	0	0.02	0	0.00011	0	7.718	0	7.4423	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		601.31	0	2.5758	0	34.4426	0	27.441	0	176.4	0	52.4	0	33.58	0	0.01	0	0.000118	0	7.7192	0	7.4418	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		551.39	0	2.6208	0	34.4006	0	27.402	0	182.4	0	54.2	0	33.51	0	0.01	0	0.000117	0	7.7238	0	7.4451	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		501.18	0	2.6075	0	34.3545	0	27.366	0	190.2	0	56.5	0	33.39	0	0.01	0	0.000133	0	7.732	0	7.4507	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		451.73	0	2.5959	0	34.2952	0	27.319	0	203.2	0	60.4	0	32.84	0	0.01	0	0.000125	0	7.7467	0	7.4625	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		401.36	0	2.6254	0	34.2487	0	27.278	0	215.7	0	64.1	0	32.2	0	0.01	0	0.000122	0	7.7608	0	7.4741	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		378.69	0	2.6037	0	34.2257	0	27.262	0	221.6	0	65.8	0	31.82	0	0	0	0.000117	0	7.7729	0	7.4842	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		361.61	0	2.5748	0	34.2008	0	27.244	0	228.6	0	67.8	0	31.59	0	0.01	0	0.000125	0	7.7784	0	7.4882	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		351.41	0	2.529	0	34.1863	0	27.237	0	232.4	0	68.9	0	31.45	0	0	0	0.00013	0	7.7827	0	7.4912	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		340.91	0	2.5314	0	34.1798	0	27.231	0	235.6	0	69.8	0	31.35	0	0	0	0.00013	0	7.7852	0	7.4932	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		331.74	0	2.5254	0	34.1705	0	27.224	0	238.1	0	70.5	0	31.32	0	0.01	0	0.000125	0	7.7889	0	7.4962	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		321.31	0	2.5402	0	34.1683	0	27.221	0	240.3	0	71.2	0	31.18	0	0.01	0	0.000127	0	7.7907	0	7.4977	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		311.54	0	2.5533	0	34.1597	0	27.213	0	242.1	0	71.8	0	31.05	0	0.01	0	0.000127	0	7.7918	0	7.4985	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		301.16	0	2.5805	0	34.1543	0	27.206	0	243.2	0	72.2	0	30.92	0	0.01	0	0.000128	0	7.7958	0	7.5023	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		291.16	0	2.6043	0	34.1437	0	27.195	0	246.3	0	73.1	0	30.73	0	0.01	0	0.00012	0	7.7984	0	7.5047	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		281.16	0	2.5899	0	34.1281	0	27.183	0	250.8	0	74.4	0	30.38	0	0.02	0	0.000137	0	7.8073	0	7.5123	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		269.23	0	2.6231	0	34.1211	0	27.174	0	255.6	0	75.9	0	30.05	0	0.01	0	0.000133	0	7.8103	0	7.5151	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		260.65	0	2.6456	0	34.1173	0	27.169	0	257.2	0	76.4	0	30.03	0	0.01	0	0.000132	0	7.8124	0	7.517	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		251.48	0	2.6547	0	34.1068	0	27.16	0	259.6	0	77.1	0	29.96	0	0.01	0	0.000142	0	7.8141	0	7.5185	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		241.3	0	2.6577	0	34.0954	0	27.15	0	261.8	0	77.8	0	29.65	0	0.01	0	0.000137	0	7.8172	0	7.521	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		231.64	0	2.735	0	34.0806	0	27.13	0	264.4	0	78.7	0	29.43	0	0.02	0	0.00014	0	7.8235	0	7.5275	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		221.13	0	2.7755	0	34.0694	0	27.117	0	268.4	0	80	0	29.06	0	0.03	0	0.000145	0	7.826	0	7.53	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		211.37	0	2.8155	0	34.0381	0	27.087	0	271.9	0	81.1	0	28.61	0	0.04	0	0.000155	0	7.831	0	7.5348	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		201.2	0	2.8192	0	34.0209	0	27.073	0	275.7	0	82.2	0	28.09	0	0.03	0	0.000138	0	7.8362	0	7.5393	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		191.25	0	2.8037	0	33.9875	0	27.047	0	280.7	0	83.7	0	27.75	0	0.04	0	0.000148	0	7.8433	0	7.5452	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		181.14	0	2.789	0	33.9615	0	27.028	0	285.2	0	84.9	0	27.49	0	0.06	0	0.000148	0	7.8481	0	7.5492	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		171.39	0	2.7553	0	33.9184	0	26.996	0	290.9	0	86.5	0	26.58	0	0.07	0	0.00015	0	7.8569	0	7.5564	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		161.51	0	2.7751	0	33.8998	0	26.979	0	296.1	0	88.1	0	26.1	0	0.18	0	0.000195	0	7.8623	0	7.5614	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		150.26	0	3.0146	0	33.8605	0	26.922	0	299.1	0	89.5	0	24.54	0	0.15	0	0.000163	0	7.8743	0	7.5753	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		141.55	0	3.1485	0	33.8422	0	26.893	0	302.1	0	90.7	0	24.09	0	0.2	0	0.000155	0	7.8766	0	7.5789	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		131.09	0	3.394	0	33.8287	0	26.856	0	303.3	0	91.6	0	23.42	0	0.34	0	0.000185	0	7.8858	0	7.5904	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		120.97	0	3.7951	0	33.7978	0	26.788	0	302.9	0	92.4	0	22.25	0	0.69	0	0.000193	0	7.8937	0	7.6029	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		111.06	0	4.1474	0	33.7804	0	26.734	0	304	0	93.5	0	21.41	0	0.81	0	0.000219	0	7.9005	0	7.6137	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		101.21	0	4.3304	0	33.7645	0	26.7	0	306.3	0	94.6	0	20.94	0	0.83	0	0.000225	0	7.9119	0	7.6263	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		95.75	0	4.5324	0	33.7529	0	26.667	0	306.8	0	95.2	0	20.62	0	0.93	0	0.000208	0	7.915	0	7.6318	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		90.95	0	4.5886	0	33.7492	0	26.657	0	308.3	0	95.8	0	20.5	0	2.31	0	0.000234	0	7.921	0	7.638	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		86.44	0	4.6345	0	33.7443	0	26.647	0	309.8	0	96.4	0	20.39	0	1.56	0	0.000254	0	7.9224	0	7.6398	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		81.31	0	4.6508	0	33.7433	0	26.645	0	311.2	0	96.9	0	20.47	0	1.12	0	0.000202	0	7.9239	0	7.6412	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		76.5	0	4.6716	0	33.7424	0	26.641	0	311.5	0	97	0	20.44	0	1.11	0	0.00021	0	7.926	0	7.6432	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		71.35	0	4.7537	0	33.7398	0	26.629	0	311.6	0	97.2	0	20.35	0	1.02	0	0.00021	0	7.928	0	7.6461	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		66.38	0	4.9939	0	33.7342	0	26.596	0	310.8	0	97.6	0	20.18	0	1.07	0	0.000198	0	7.9278	0	7.649	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		61.44	0	5.1119	0	33.732	0	26.579	0	311.1	0	97.9	0	20.1	0	0.82	0	0.000214	0	7.9271	0	7.6499	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		56.75	0	5.1529	0	33.732	0	26.574	0	311.5	0	98.1	0	20.05	0	1.81	0	0.00023	0	7.9282	0	7.6513	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		51.55	0	5.1699	0	33.7313	0	26.572	0	311.8	0	98.3	0	20.05	0	1.1	0	0.00024	0	7.9284	0	7.6516	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		46.2	0	5.1757	0	33.7315	0	26.571	0	312.1	0	98.4	0	20.01	0	0.71	0	0.000212	0	7.9279	0	7.651	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		41.58	0	5.1794	0	33.7314	0	26.571	0	312.2	0	98.4	0	20.1	0	1.78	0	0.000249	0	7.9279	0	7.6509	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		36.2	0	5.1806	0	33.7312	0	26.57	0	312.4	0	98.5	0	20	0	0.58	0	0.000242	0	7.9271	0	7.65	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		31.22	0	5.1837	0	33.7313	0	26.57	0	312.4	0	98.5	0	20.09	0	0.59	0	0.000193	0	7.926	0	7.6489	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		26.47	0	5.1856	0	33.7313	0	26.57	0	312.6	0	98.6	0	19.99	0	0.72	0	0.000227	0	7.9247	0	7.6476	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		21.74	0	5.1893	0	33.7315	0	26.569	0	312.6	0	98.6	0	20.1	0	0.58	0	0.000224	0	7.9231	0	7.646	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		16.28	0	5.196	0	33.7313	0	26.568	0	312.8	0	98.6	0	20.16	0	0.31	0	0.000208	0	7.9206	0	7.6436	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		11.5	0	5.208	0	33.7311	0	26.567	0	312.9	0	98.7	0	20.1	0	0.4	0	0.000669	0	7.9188	0	7.642	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301		7.72	0	5.2338	0	33.7311	0	26.564	0	313	0	98.8	0	20.19	0	0.16	0	0.000242	0	7.9152	0	7.6389	0
9260SoOcn	2	C	2/7/2015	14:14	13.761	-49.301																							
9260SoOcn	3	C	2/17/2015	20:34	15.084	-49.815		1498.78	0	2.3408	0	34.7571	0	27.72	0	192.9	0	57.1	0	26.4	0	0.02	0	0.00009	0	7.7734	0	7.5178	0
9260SoOcn	3	C	2/17/2015	20:34	15.084	-49.815		1399.59	0	2.391	0	34.7464	0	27.707	0	190.4	0	56.4	0	27.06	0	0.01	0	0.000092	0	7.773	0	7.5148	0
9260SoOcn	3	C	2/17/2015	20:34	15.084	-49.815		1299.4	0	2.4054	0	34.7233	0	27.686	0	184.7	0	54.8	0	28.09	0	0.02	0	0.000093	0	7.7642	0	7.5037	0
9260SoOcn	3	C	2/17/2015	20:34	15.084	-49.815		1199.99	0	2.3922	0	34.6964	0	27.666	0	179	0	53	0	29.13	0	0.01	0	0.000097	0	7.754	0	7.4909	0
9260SoOcn	3	C	2/17/2015	20:34	15.084	-49.815		1099.41	0	2.4373	0	34.6826	0	27.65	0	177	0	52.5	0	29.47	0	0.01	0	0.000097	0	7.7523	0	7.4867	0
9260SoOcn	3	C	2/17/2015	20:34	15.084	-49.815		999.36	0	2.4797	0	34.6517	0	27.621	0	173.4	0	51.5	0	30.29	0	0.01	0	0.000105	0	7.7458	0	7.478	0
