//0																													
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	Chlorophyll[µg/l]	QF	BackScatter[/m/sr]	QF	pHinsitu[Total]	QF	pH25C[Total]	QF
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		701.49	0	1.533	0	34.705	0	27.75	0	190.7	0	55.3	0	35.71	8	0.01	0	0.000092	0	7.6201	4	7.34	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		650.95	0	1.5702	0	34.7012	0	27.744	0	188.2	0	54.6	0	35.86	8	0.01	0	0.000089	0	7.6156	4	7.3347	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		600.6	0	1.6121	0	34.6949	0	27.735	0	186.4	0	54.1	0	36.18	8	0.01	0	0.000172	0	7.6125	4	7.3308	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		551.22	0	1.6512	0	34.6866	0	27.725	0	183.4	0	53.3	0	36.31	8	0.01	0	0.000112	0	7.6074	4	7.325	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		500.46	0	1.6844	0	34.6751	0	27.713	0	181.6	0	52.9	0	36.81	8	0.01	0	0.000094	0	7.6037	4	7.3204	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		451.09	0	1.7078	0	34.6558	0	27.695	0	179.7	0	52.3	0	37.32	8	0.01	0	0.000169	0	7.593	4	7.3093	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		400.76	0	1.7089	0	34.6402	0	27.682	0	177.1	0	51.6	0	37.72	8	0.02	0	0.000105	0	7.5851	4	7.3004	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		381.42	0	1.7052	0	34.6338	0	27.678	0	177	0	51.5	0	37.88	8	0.01	0	0.000096	0	7.5843	4	7.299	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		361.62	0	1.7064	0	34.6289	0	27.673	0	176.5	0	51.4	0	37.96	8	0.02	0	0.000096	0	7.5822	4	7.2965	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		351.61	0	1.7034	0	34.6272	0	27.672	0	176.9	0	51.5	0	37.98	8	0.01	0	0.0001	0	7.582	4	7.2959	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		341.62	0	1.701	0	34.624	0	27.67	0	177	0	51.5	0	37.97	8	0.02	0	0.0001	0	7.5827	4	7.2962	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		329.76	0	1.7047	0	34.6168	0	27.664	0	176.9	0	51.5	0	38.14	8	0.02	0	0.000099	0	7.5824	4	7.2955	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		321.25	0	1.6827	0	34.6108	0	27.661	0	177.4	0	51.6	0	38.29	8	0.01	0	0.0001	0	7.5796	4	7.2924	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		311.18	0	1.6852	0	34.6074	0	27.658	0	177.4	0	51.6	0	38.24	8	0.02	0	0.000104	0	7.5799	4	7.2924	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		300.99	0	1.6894	0	34.5993	0	27.651	0	177.4	0	51.6	0	38.41	8	0.01	0	0.000129	0	7.5812	4	7.2933	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		291.1	0	1.7087	0	34.5927	0	27.644	0	178.6	0	52	0	38.25	8	0.02	0	0.0001	0	7.5837	4	7.2955	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		280.96	0	1.7089	0	34.5882	0	27.64	0	179.3	0	52.2	0	38.44	8	0.02	0	0.000145	0	7.5823	4	7.2939	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		271.63	0	1.6866	0	34.5791	0	27.635	0	179.5	0	52.2	0	38.45	8	0.02	0	0.000108	0	7.5815	4	7.2926	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		260.84	0	1.6769	0	34.5698	0	27.628	0	180.3	0	52.4	0	38.41	8	0.02	0	0.000115	0	7.5821	4	7.2926	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		251.66	0	1.653	0	34.5594	0	27.622	0	181.4	0	52.7	0	38.57	8	0.03	0	0.00011	0	7.5833	4	7.2931	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		241.68	0	1.5822	0	34.5372	0	27.61	0	184.5	0	53.5	0	38.61	8	0.02	0	0.000107	0	7.5822	4	7.2908	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		230.98	0	1.4812	0	34.5107	0	27.597	0	188.7	0	54.6	0	38.47	8	0.08	0	0.000134	0	7.5856	4	7.2922	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		220.21	0	1.3054	0	34.4689	0	27.578	0	196.4	0	56.5	0	38.36	8	0.02	0	0.000127	0	7.5925	4	7.2957	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		210.74	0	1.206	0	34.4456	0	27.568	0	202.6	0	58.2	0	38.2	8	0.03	0	0.000113	0	7.5951	4	7.2964	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		201.67	0	1.0555	0	34.4107	0	27.552	0	208.7	0	59.7	0	37.91	8	0.06	0	0.000108	0	7.6053	4	7.3034	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		191.67	0	0.8687	0	34.3704	0	27.535	0	220.2	0	62.6	0	37.81	8	0.04	0	0.000105	0	7.6128	4	7.3074	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		181.17	0	0.753	0	34.3442	0	27.523	0	228	0	64.6	0	37.39	8	0.06	0	0.000113	0	7.6209	4	7.313	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		170.89	0	0.5903	0	34.2932	0	27.494	0	239.5	0	67.6	0	36.86	8	0.06	0	0.000112	0	7.6337	4	7.3221	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		161.16	0	0.4404	0	34.2459	0	27.468	0	248.9	0	69.9	0	36.46	8	0.06	0	0.000107	0	7.6425	4	7.3278	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		151.15	0	0.1022	0	34.1763	0	27.437	0	269.8	0	75.1	0	35.55	8	0.11	0	0.000119	0	7.6646	4	7.3431	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		141.23	0	-0.1565	0	34.0992	0	27.394	0	289.6	0	80	0	33.82	8	0.19	0	0.000129	0	7.6968	4	7.3689	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		131.15	0	-0.4934	0	33.9986	0	27.336	0	319.9	0	87.6	0	32.64	8	0.38	0	0.000174	0	7.7413	4	7.4047	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		121.52	0	-0.3942	0	33.8915	0	27.243	0	347	0	95.2	0	30.22	8	1.73	0	0.000398	0	7.764	4	7.4266	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		110.99	0	-0.298	0	33.8732	0	27.221	0	361.5	0	99.4	0	29.93	8	2.61	0	0.000368	0	7.7723	4	7.4352	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		100.86	0	-0.2493	0	33.867	0	27.213	0	365.5	0	100.6	0	30.01	8	3.11	0	0.00044	0	7.7734	4	7.4365	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		94.69	0	-0.2456	0	33.8665	0	27.212	0	366.5	0	100.9	0	29.84	8	3.55	0	0.000413	0	7.7737	4	7.4366	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		88.08	0	-0.2158	0	33.8627	0	27.207	0	366.8	0	101	0	29.88	8	2.61	0	0.000408	0	7.7736	4	7.4367	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		81.27	0	-0.2213	0	33.8653	0	27.209	0	367.5	0	101.2	0	29.92	8	2.93	0	0.00039	0	7.7751	4	7.4378	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		75.02	0	-0.2229	0	33.8671	0	27.211	0	368	0	101.4	0	29.79	8	2.71	0	0.000491	0	7.7759	4	7.4383	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		68.82	0	-0.2257	0	33.8662	0	27.21	0	367.9	0	101.3	0	29.86	8	2.66	0	0.000354	0	7.777	4	7.4391	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		62.64	0	-0.2198	0	33.866	0	27.21	0	368.2	0	101.4	0	29.89	8	2.88	0	0.00047	0	7.7765	4	7.4385	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		57.32	0	-0.2063	0	33.8651	0	27.208	0	368.4	0	101.5	0	30.12	8	2.92	0	0.000441	0	7.7758	4	7.4378	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		52.28	0	-0.2042	0	33.8651	0	27.208	0	368.4	0	101.5	0	29.9	8	3.03	0	0.000573	0	7.7765	4	7.4383	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		47.45	0	-0.2055	0	33.8644	0	27.207	0	367.8	0	101.4	0	29.79	8	2.66	0	0.000438	0	7.7756	4	7.4374	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		42.57	0	-0.2049	0	33.8649	0	27.208	0	368.8	0	101.6	0	29.91	8	2.4	0	0.000384	0	7.7736	4	7.4353	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		37.87	0	-0.202	0	33.8652	0	27.208	0	368.8	0	101.6	0	29.91	8	1.85	0	0.000446	0	7.7733	4	7.4349	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		33.19	0	-0.1967	0	33.8652	0	27.207	0	368.6	0	101.6	0	29.84	8	1.31	0	0.000346	0	7.7714	4	7.4331	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		28.26	0	-0.1975	0	33.8651	0	27.207	0	368.8	0	101.6	0	29.72	8	1.2	0	0.00046	0	7.7682	4	7.43	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		24.01	0	-0.2022	0	33.8651	0	27.208	0	369.1	0	101.7	0	29.84	8	0.76	0	0.000465	0	7.7645	4	7.4264	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		19.81	0	-0.2016	0	33.8646	0	27.207	0	368.9	0	101.7	0	29.78	8	0.94	0	0.000444	0	7.761	4	7.4231	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		14.91	0	-0.2007	0	33.8646	0	27.207	0	368.5	0	101.6	0	29.71	8	0.44	0	0.000335	0	7.7558	4	7.4182	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		9.84	0	-0.1954	0	33.8642	0	27.207	0	370	0	102	0	29.98	8	0.38	0	0.000425	0	7.7535	4	7.416	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513		5.1	0	-0.1947	0	33.864	0	27.206	0	370.1	0	102	0	30	8	0.3	0	0.000374	0	7.7502	4	7.4128	4
9096SoOcn	1	C	12/11/2014	12:34	0.015	-53.513																							
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		1598.98	0	0.6483	0	34.6908	0	27.812	0	208.8	0	59.2	0	31	0	0.01	0	0.000083	0	7.6479	0	7.3829	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		1499.29	0	0.7036	0	34.6927	0	27.809	0	207.8	0	59	0	30.86	0	0.01	0	0.0001	0	7.6512	0	7.3834	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		1399.1	0	0.7744	0	34.6951	0	27.805	0	206.5	0	58.7	0	30.83	0	0.01	0	0.000083	0	7.6542	0	7.3838	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		1299.49	0	0.896	0	34.7007	0	27.8	0	204.4	0	58.3	0	30.68	0	0.01	0	0.000083	0	7.6581	0	7.3858	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		1199.11	0	1.0095	0	34.7048	0	27.794	0	202.4	0	57.9	0	30.57	0	0.02	0	0.000084	0	7.6619	0	7.3875	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		1099.19	0	1.1003	0	34.7078	0	27.789	0	201.2	0	57.7	0	30.69	0	0.02	0	0.000088	0	7.6637	0	7.3871	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		999.13	0	1.2392	0	34.7107	0	27.78	0	198.7	0	57.2	0	30.38	0	0.01	0	0.000086	0	7.6655	0	7.3873	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		951	0	1.2721	0	34.7111	0	27.778	0	198	0	57	0	30.49	0	0.01	0	0.000092	0	7.6645	0	7.3853	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		901.46	0	1.3182	0	34.7122	0	27.775	0	196.8	0	56.8	0	30.74	0	0.01	0	0.000099	0	7.6634	0	7.3833	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		851.47	0	1.3684	0	34.7124	0	27.771	0	195.7	0	56.5	0	30.65	0	0.01	0	0.000092	0	7.6642	0	7.3831	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		801.19	0	1.413	0	34.7119	0	27.766	0	194.4	0	56.2	0	30.73	0	0.01	0	0.000094	0	7.6623	0	7.3803	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		750.85	0	1.4524	0	34.7099	0	27.761	0	193.3	0	55.9	0	30.82	0	0.01	0	0.000088	0	7.6626	0	7.3795	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		701.44	0	1.497	0	34.7083	0	27.756	0	191.5	0	55.5	0	31.03	0	0.01	0	0.000091	0	7.6609	0	7.3768	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		651.16	0	1.5445	0	34.7044	0	27.749	0	189	0	54.8	0	31.11	0	0.01	0	0.000094	0	7.6569	0	7.3723	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		601	0	1.592	0	34.6987	0	27.74	0	187	0	54.3	0	31.26	0	0.02	0	0.000096	0	7.6528	0	7.3675	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		551.15	0	1.6205	0	34.6939	0	27.734	0	185.3	0	53.9	0	31.67	0	0.02	0	0.000092	0	7.6498	0	7.3635	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		501.04	0	1.6674	0	34.6819	0	27.72	0	182.5	0	53.1	0	32.18	0	0.01	0	0.0001	0	7.6415	0	7.3548	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		451.69	0	1.6875	0	34.6726	0	27.711	0	180.1	0	52.4	0	32.38	0	0.02	0	0.000142	0	7.6342	0	7.3468	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		401.73	0	1.7131	0	34.6588	0	27.697	0	179.1	0	52.2	0	32.52	0	0.03	0	0.000094	0	7.6327	0	7.3441	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		381.21	0	1.7191	0	34.6535	0	27.692	0	178.9	0	52.1	0	32.52	0	0.01	0	0.000104	0	7.6305	0	7.3415	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		361.32	0	1.7228	0	34.644	0	27.684	0	178.5	0	52	0	32.88	0	0.03	0	0.000107	0	7.6292	0	7.3398	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		351.56	0	1.7295	0	34.6387	0	27.679	0	178.4	0	52	0	32.96	0	0.03	0	0.000107	0	7.6266	0	7.3372	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		341.38	0	1.7326	0	34.6348	0	27.676	0	178.3	0	52	0	32.98	0	0.03	0	0.000112	0	7.6278	0	7.3379	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		331.54	0	1.7395	0	34.6261	0	27.668	0	178	0	51.9	0	33.22	0	0.02	0	0.0001	0	7.625	0	7.3351	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		321.7	0	1.7388	0	34.6194	0	27.663	0	178.2	0	51.9	0	33.45	0	0.01	0	0.0001	0	7.6247	0	7.3345	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		311.54	0	1.7398	0	34.6184	0	27.662	0	178.3	0	51.9	0	33.37	0	0.03	0	0.000099	0	7.6238	0	7.3334	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		301.46	0	1.739	0	34.6128	0	27.657	0	178	0	51.9	0	33.43	0	0.04	0	0.000099	0	7.6229	0	7.3322	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		291.32	0	1.7359	0	34.6049	0	27.651	0	178.5	0	52	0	33.53	0	0.03	0	0.000099	0	7.6201	0	7.3293	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		281.66	0	1.7287	0	34.5973	0	27.646	0	178.7	0	52	0	33.74	0	0.02	0	0.0001	0	7.62	0	7.3288	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		271.51	0	1.7178	0	34.5903	0	27.641	0	179	0	52.1	0	33.8	0	0.03	0	0.000099	0	7.618	0	7.3265	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		261.16	0	1.6921	0	34.5769	0	27.632	0	179.8	0	52.3	0	34.05	0	0.02	0	0.0001	0	7.6173	0	7.3252	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		251.37	0	1.6567	0	34.5629	0	27.624	0	181	0	52.6	0	33.92	0	0.03	0	0.0001	0	7.616	0	7.3231	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		241.69	0	1.6153	0	34.5485	0	27.616	0	183	0	53.1	0	34.03	0	0.03	0	0.000115	0	7.6171	0	7.3233	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		228.97	0	1.5738	0	34.537	0	27.61	0	184.9	0	53.6	0	34.06	0	0.04	0	0.000104	0	7.6179	0	7.323	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		220.86	0	1.5193	0	34.5225	0	27.603	0	186.5	0	54	0	34.09	0	0.03	0	0.000112	0	7.6181	0	7.3222	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		210.9	0	1.3756	0	34.4858	0	27.586	0	191.6	0	55.3	0	34.07	0	0.04	0	0.000131	0	7.6238	0	7.3251	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		200.76	0	1.1877	0	34.4363	0	27.562	0	201.3	0	57.8	0	33.83	0	0.04	0	0.000115	0	7.629	0	7.327	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		191.74	0	1.1467	0	34.42	0	27.552	0	206.4	0	59.2	0	33.76	0	0.06	0	0.001986	0	7.6358	0	7.3323	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		181.49	0	0.8929	0	34.3595	0	27.524	0	219.5	0	62.5	0	32.56	0	0.06	0	0.000118	0	7.6617	0	7.3523	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		171.01	0	0.4201	0	34.2376	0	27.462	0	248.8	0	69.9	0	31.88	0	0.15	0	0.000123	0	7.6877	0	7.3694	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		161.26	0	0.0113	0	34.1319	0	27.408	0	281.2	0	78.1	0	30.01	0	0.55	0	0.000229	0	7.7161	0	7.3894	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		149.57	0	-0.2556	0	34.0462	0	27.358	0	306.9	0	84.6	0	28.52	0	0.24	0	0.000156	0	7.7508	0	7.4173	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		141.6	0	-0.3922	0	33.9706	0	27.306	0	323.4	0	88.7	0	27.32	0	0.66	0	0.000242	0	7.7724	0	7.435	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		131.23	0	-0.4311	0	33.9391	0	27.284	0	342.6	0	93.9	0	26.44	0	0.86	0	0.000242	0	7.7928	0	7.4528	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		121.37	0	-0.3566	0	33.8928	0	27.241	0	355.1	0	97.5	0	25.59	0	1.4	0	0.000822	0	7.8018	0	7.4617	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		111.71	0	-0.2338	0	33.8796	0	27.222	0	360.1	0	99.2	0	25.35	0	2.02	0	0.000307	0	7.8074	0	7.4682	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		101.28	0	-0.0704	0	33.8713	0	27.203	0	363.1	0	100.4	0	25	0	2.85	0	0.000344	0	7.8157	0	7.4777	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		96.59	0	-0.0512	0	33.8697	0	27.201	0	364.2	0	100.8	0	24.81	0	3.29	0	0.000352	0	7.8167	0	7.4787	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		91.27	0	-0.0387	0	33.8687	0	27.199	0	365.1	0	101.1	0	25	0	3.07	0	0.000378	0	7.8171	0	7.4791	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		86.23	0	-0.0287	0	33.8683	0	27.198	0	365.6	0	101.2	0	24.91	0	3.43	0	0.00044	0	7.8166	0	7.4786	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		81.81	0	-0.0191	0	33.8675	0	27.196	0	366	0	101.4	0	24.82	0	3.04	0	0.000435	0	7.8176	0	7.4795	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		76.72	0	-0.0051	0	33.8702	0	27.197	0	366.1	0	101.4	0	24.97	0	3.05	0	0.000723	0	7.8198	0	7.4815	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		71.77	0	0.0301	0	33.8656	0	27.191	0	365.5	0	101.3	0	24.96	0	3.14	0	0.000409	0	7.8203	0	7.4823	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		66.21	0	0.0647	0	33.8674	0	27.19	0	366.6	0	101.8	0	24.89	0	3.51	0	0.000507	0	7.8221	0	7.4842	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		61.6	0	0.0753	0	33.8654	0	27.188	0	367.1	0	101.9	0	24.73	0	3	0	0.00035	0	7.82	0	7.4824	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		56.3	0	0.0795	0	33.8644	0	27.187	0	367.5	0	102	0	24.76	0	3.04	0	0.000405	0	7.8215	0	7.4836	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		51.66	0	0.0782	0	33.8649	0	27.187	0	367.8	0	102.1	0	24.78	0	3.51	0	0.000664	0	7.8218	0	7.4837	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		46.74	0	0.0821	0	33.8649	0	27.187	0	367.7	0	102.1	0	24.76	0	3.64	0	0.000495	0	7.8219	0	7.4837	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		41.09	0	0.0869	0	33.8651	0	27.187	0	368	0	102.2	0	24.79	0	3.69	0	0.00058	0	7.8216	0	7.4832	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		36.43	0	0.0871	0	33.8651	0	27.187	0	367.9	0	102.2	0	24.86	0	3.43	0	0.000515	0	7.8211	0	7.4826	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		31.69	0	0.0852	0	33.8653	0	27.187	0	368.2	0	102.2	0	24.87	0	3.36	0	0.00061	0	7.82	0	7.4815	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		26.7	0	0.0834	0	33.8649	0	27.187	0	368.1	0	102.2	0	24.82	0	2.82	0	0.000429	0	7.8178	0	7.4792	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		21.73	0	0.0849	0	33.8651	0	27.187	0	368.3	0	102.3	0	24.79	0	4.1	0	0.000443	0	7.815	0	7.4766	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		16.78	0	0.0812	0	33.8654	0	27.187	0	368.3	0	102.3	0	24.88	0	3.62	0	0.000387	0	7.8148	0	7.4762	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		11.59	0	0.0844	0	33.8645	0	27.186	0	367.6	0	102.1	0	24.98	0	3.54	0	0.000319	0	7.8132	0	7.4746	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504		7.8	0	0.0923	0	33.8648	0	27.186	0	368.5	0	102.3	0	25	0	2.72	0	0.000438	0	7.8144	0	7.4756	0
9096SoOcn	2	C	12/21/2014	19:13	0.129	-53.504																							
9096SoOcn	3	C	1/1/2015	03:12	0.209	-53.49		1598.4	0	0.6451	0	34.6916	0	27.813	0	208.7	0	59.1	0	30.59	0	0.01	0	0.000083	0	7.6524	0	7.3869	0
