//0																									
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	pHinsitu[Total]	QF	pH25C[Total]	QF
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		331.68	0	7.3419	0	34.3863	0	26.822	0	235.2	0	78.3	0		8	7.851	8	7.6204	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		321.58	0	7.3387	0	34.3825	0	26.82	0	236.1	0	78.6	0		8	7.8541	8	7.6229	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		311.34	0	7.3775	0	34.3855	0	26.817	0	236.7	0	78.9	0		8	7.8555	8	7.6243	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		301.52	0	7.4106	0	34.3879	0	26.814	0	236.7	0	78.9	0		8	7.8589	8	7.6276	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		290.79	0	7.4147	0	34.386	0	26.812	0	238	0	79.4	0		8	7.8602	8	7.6285	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		281.06	0	7.4579	0	34.3915	0	26.81	0	238.4	0	79.6	0		8	7.861	8	7.6296	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		270.78	0	7.5261	0	34.4015	0	26.809	0	237.6	0	79.5	0		8	7.8611	8	7.6303	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		261.46	0	7.5628	0	34.4053	0	26.806	0	237.1	0	79.4	0		8	7.8628	8	7.632	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		251.13	0	7.5833	0	34.4062	0	26.804	0	237	0	79.4	0		8	7.8626	8	7.6318	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		241.16	0	7.5855	0	34.4035	0	26.802	0	237.1	0	79.4	0		8	7.8645	8	7.6332	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		231.27	0	7.6796	0	34.4157	0	26.798	0	236.1	0	79.2	0		8	7.863	8	7.6329	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		221.42	0	7.6737	0	34.4093	0	26.794	0	235.9	0	79.2	0		8	7.866	8	7.6352	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		211.3	0	7.7177	0	34.4136	0	26.791	0	236.6	0	79.5	0		8	7.8658	8	7.6353	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		200.82	0	7.738	0	34.4128	0	26.787	0	236.4	0	79.5	0		8	7.8674	8	7.6367	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		190.87	0	7.7496	0	34.4085	0	26.782	0	236.6	0	79.6	0		8	7.8667	8	7.6359	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		180.66	0	7.8793	0	34.4189	0	26.771	0	235.1	0	79.3	0		8	7.8664	8	7.6371	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		171.52	0	7.9262	0	34.4206	0	26.766	0	234	0	79	0		8	7.867	8	7.6381	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		161.37	0	7.9834	0	34.4245	0	26.76	0	233.6	0	79	0		8	7.8659	8	7.6376	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		151.26	0	8.1245	0	34.4327	0	26.746	0	232.2	0	78.8	0		8	7.8652	8	7.6386	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		141.33	0	8.1887	0	34.4371	0	26.74	0	231.7	0	78.7	0		8	7.8666	8	7.6405	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		131.06	0	8.3756	0	34.4489	0	26.722	0	230.7	0	78.7	0		8	7.8669	8	7.6431	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		120.73	0	8.5586	0	34.4585	0	26.701	0	229.8	0	78.7	0		8	7.8692	8	7.6474	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		111.68	0	8.7837	0	34.4682	0	26.674	0	228.7	0	78.7	0		8	7.875	8	7.6557	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		101.52	0	9.0746	0	34.4663	0	26.627	0	229.4	0	79.5	0		8	7.8874	8	7.6708	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		96.41	0	9.3529	0	34.432	0	26.554	0	232.7	0	81.1	0		8	7.9055	8	7.6913	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		91.25	0	9.8828	0	34.3736	0	26.418	0	236.5	0	83.4	0		8	7.9379	8	7.7284	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		86.28	0	10.0707	0	34.3413	0	26.359	0	244.9	0	86.7	0		8	7.944	8	7.7366	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		81.69	0	10.0856	0	34.339	0	26.355	0	247.7	0	87.7	0		8	7.9476	8	7.7399	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		76.28	0	10.0842	0	34.3361	0	26.352	0	248.6	0	88	0		8	7.9481	8	7.7401	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		71.36	0	10.0855	0	34.3365	0	26.352	0	249	0	88.2	0		8	7.9485	8	7.7404	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		66.65	0	10.0843	0	34.3351	0	26.352	0	249.9	0	88.5	0		8	7.9496	8	7.7412	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		61.17	0	10.0879	0	34.3357	0	26.351	0	249.5	0	88.3	0		8	7.9513	8	7.7426	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		56.33	0	10.0872	0	34.3357	0	26.352	0	249.6	0	88.4	0		8	7.9519	8	7.743	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		51.77	0	10.0852	0	34.3356	0	26.352	0	249.7	0	88.4	0		8	7.9521	8	7.7431	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		46.71	0	10.0846	0	34.3353	0	26.352	0	249.8	0	88.4	0		8	7.9536	8	7.7442	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		41.47	0	10.0804	0	34.3359	0	26.353	0	250	0	88.5	0		8	7.9538	8	7.7442	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		36.74	0	10.0787	0	34.336	0	26.353	0	250.2	0	88.6	0		8	7.9547	8	7.7449	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		31.44	0	10.0764	0	34.3354	0	26.353	0	250.2	0	88.5	0		8	7.9561	8	7.7459	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		26.38	0	10.0708	0	34.3336	0	26.353	0	250.3	0	88.6	0		8	7.9559	8	7.7455	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		21.66	0	10.0675	0	34.3313	0	26.351	0	250.3	0	88.6	0		8	7.9565	8	7.7458	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		16.46	0	10.0656	0	34.3306	0	26.351	0	250.3	0	88.6	0		8	7.9573	8	7.7463	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		11.55	0	10.0653	0	34.3305	0	26.351	0	250.4	0	88.6	0		8	7.958	8	7.7468	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		7.39	0	10.065	0	34.3308	0	26.351	0	250.4	0	88.6	0		8	7.9602	8	7.7487	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543																			
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		1598.74	0	2.6671	0	34.5542	0	27.523	0	155	0	46.2	0		8	7.7302	0	7.4859	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		1499.5	0	2.7566	0	34.5238	0	27.49	0	156.4	0	46.7	0		8	7.7324	0	7.4859	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		1399.69	0	2.8893	0	34.4879	0	27.447	0	158.5	0	47.5	0		8	7.7369	0	7.4886	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		1298.84	0	3.0742	0	34.4427	0	27.392	0	163.8	0	49.3	0		8	7.7439	0	7.4942	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		1199.67	0	3.2698	0	34.4047	0	27.34	0	169.5	0	51.2	0		8	7.7524	0	7.5015	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		1099.72	0	3.5133	0	34.3671	0	27.284	0	176	0	53.5	0		8	7.7634	0	7.5117	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		999.28	0	3.8627	0	34.3342	0	27.219	0	183.1	0	56.1	0		8	7.7774	0	7.526	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		951.52	0	4.0845	0	34.3199	0	27.183	0	186.8	0	57.6	0		8	7.7784	0	7.5285	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		901.14	0	4.4035	0	34.3121	0	27.14	0	189.8	0	59	0		8	7.7857	0	7.5379	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		851.31	0	4.7057	0	34.3027	0	27.098	0	193.7	0	60.6	0		8	7.7938	0	7.548	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		801.22	0	4.8243	0	34.2823	0	27.067	0	199.9	0	62.7	0		8	7.8015	0	7.5551	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		748.35	0	5.3075	0	34.2992	0	27.022	0	201.6	0	64	0		8	7.8123	0	7.57	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		700.82	0	5.5328	0	34.2886	0	26.985	0	207.2	0	66.1	0		8	7.8257	0	7.5839	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		651.25	0	5.6793	0	34.28	0	26.959	0	213.2	0	68.3	0		8	7.8381	0	7.5956	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		601.37	0	5.9561	0	34.2859	0	26.929	0	219.2	0	70.6	0		8	7.8523	0	7.6109	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		551.42	0	6.1011	0	34.2773	0	26.903	0	227.9	0	73.7	0		8	7.8666	0	7.6244	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		500.98	0	6.3327	0	34.2898	0	26.882	0	233	0	75.8	0		8	7.8777	0	7.6361	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		451.45	0	6.5247	0	34.289	0	26.856	0	239.5	0	78.2	0		8	7.895	0	7.6531	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		401.54	0	6.7386	0	34.3059	0	26.841	0	243	0	79.8	0		8	7.9055	0	7.6641	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		380.62	0	6.851	0	34.318	0	26.835	0	243.6	0	80.2	0		8	7.909	0	7.6682	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		361.68	0	6.9391	0	34.3274	0	26.831	0	243.2	0	80.2	0		8	7.9102	0	7.6699	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		351.21	0	6.9977	0	34.3326	0	26.827	0	243	0	80.3	0		8	7.9116	0	7.6717	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		341.02	0	7.1045	0	34.3475	0	26.824	0	241.9	0	80.1	0		8	7.9119	0	7.6732	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		331.12	0	7.1879	0	34.3568	0	26.82	0	242	0	80.3	0		8	7.914	0	7.6759	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		320.96	0	7.2004	0	34.3584	0	26.82	0	242.6	0	80.5	0		8	7.9141	0	7.6759	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		311.15	0	7.2428	0	34.361	0	26.816	0	242.6	0	80.6	0		8	7.9158	0	7.6777	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		301.32	0	7.286	0	34.365	0	26.813	0	242.3	0	80.6	0		8	7.9153	0	7.6775	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		291.59	0	7.312	0	34.3668	0	26.811	0	242.9	0	80.8	0		8	7.919	0	7.681	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		281.29	0	7.3739	0	34.3752	0	26.809	0	242	0	80.7	0		8	7.9156	0	7.6784	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		271.53	0	7.3637	0	34.372	0	26.808	0	242.1	0	80.7	0		8	7.9183	0	7.6804	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		261.32	0	7.4243	0	34.3801	0	26.806	0	241.1	0	80.5	0		8	7.9169	0	7.6797	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		251.53	0	7.4211	0	34.3773	0	26.804	0	241.7	0	80.7	0		8	7.9179	0	7.6802	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		241.24	0	7.4667	0	34.3815	0	26.801	0	241.4	0	80.6	0		8	7.9174	0	7.6801	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		231.08	0	7.5187	0	34.3866	0	26.797	0	240.2	0	80.3	0		8	7.9173	0	7.6804	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		221.78	0	7.5752	0	34.3928	0	26.794	0	239.2	0	80.1	0		8	7.9165	0	7.6801	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		211.29	0	7.5987	0	34.3927	0	26.791	0	239.1	0	80.1	0		8	7.9161	0	7.6798	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		201.25	0	7.6221	0	34.3942	0	26.789	0	238.3	0	79.9	0		8	7.9171	0	7.6806	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		191.57	0	7.6819	0	34.4006	0	26.785	0	237.8	0	79.8	0		8	7.9171	0	7.6812	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		180.87	0	7.7581	0	34.4021	0	26.775	0	236.8	0	79.6	0		8	7.9162	0	7.6811	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		171.66	0	7.7582	0	34.4007	0	26.774	0	236.1	0	79.4	0		8	7.9161	0	7.6807	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		161.39	0	8.0058	0	34.4324	0	26.764	0	232.1	0	78.5	0		8	7.9098	0	7.6781	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		151.01	0	8.0806	0	34.4355	0	26.755	0	230.1	0	78	0		8	7.911	0	7.68	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		141.22	0	8.1165	0	34.4274	0	26.743	0	230.2	0	78.1	0		8	7.9096	0	7.6789	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		131.6	0	8.0941	0	34.4069	0	26.729	0	230.6	0	78.1	0		8	7.9137	0	7.682	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		121.61	0	8.1422	0	34.391	0	26.709	0	233.1	0	79.1	0		8	7.9158	0	7.6843	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		111.13	0	8.3875	0	34.4072	0	26.685	0	231.7	0	79	0		8	7.9168	0	7.6884	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		101.44	0	8.5292	0	34.3669	0	26.63	0	233.4	0	79.8	0		8	7.9288	0	7.701	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		96.07	0	8.8988	0	34.3413	0	26.551	0	235.3	0	81.2	0		8	7.9408	0	7.7171	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		91.43	0	9.4636	0	34.3444	0	26.463	0	238.1	0	83.2	0		8	7.9667	0	7.7488	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		86.81	0	9.9269	0	34.3678	0	26.405	0	241.6	0	85.3	0		8	7.985	0	7.7721	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		81.35	0	9.9769	0	34.3724	0	26.401	0	245.6	0	86.8	0		8	7.9878	0	7.7752	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		76.78	0	9.9901	0	34.3733	0	26.399	0	246.3	0	87	0		8	7.9891	0	7.7764	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		71.68	0	10.0107	0	34.3732	0	26.396	0	246.8	0	87.2	0		8	7.9922	0	7.7793	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		66.05	0	10.0151	0	34.3735	0	26.395	0	247.2	0	87.4	0		8	7.9927	0	7.7797	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		60.88	0	10.0038	0	34.3727	0	26.397	0	247.5	0	87.5	0		8	7.9931	0	7.7797	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		56.51	0	10.0033	0	34.3721	0	26.396	0	247.5	0	87.5	0		8	7.9925	0	7.7791	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		51.23	0	10.0007	0	34.373	0	26.397	0	247.6	0	87.5	0		8	7.9953	0	7.7814	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		46.24	0	10.0209	0	34.3734	0	26.394	0	247.6	0	87.6	0		8	7.9958	0	7.782	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		41.11	0	10.0206	0	34.3732	0	26.394	0	247.9	0	87.6	0		8	7.9952	0	7.7813	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		36.8	0	10.0163	0	34.3734	0	26.395	0	248	0	87.7	0		8	7.9968	0	7.7825	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		31.03	0	10.0132	0	34.3732	0	26.395	0	248	0	87.7	0		8	7.9966	0	7.7821	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		26.29	0	10.0224	0	34.3733	0	26.394	0	248.1	0	87.7	0		8	7.9971	0	7.7826	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		21.51	0	10.0218	0	34.3733	0	26.394	0	248.2	0	87.8	0		8	7.9986	0	7.7837	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		16.47	0	10.0211	0	34.3737	0	26.394	0	248.3	0	87.8	0		8	7.9982	0	7.7832	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		11.61	0	10.0192	0	34.3735	0	26.395	0	248.3	0	87.8	0		8	7.9997	0	7.7844	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		7.78	0	10.0139	0	34.3736	0	26.396	0	248.5	0	87.9	0		8	8.001	0	7.7854	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839																			
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		1598.72	0	2.6236	0	34.5677	0	27.539	0	154.3	0	46	0		8	7.7384	0	7.4929	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		1499.19	0	2.736	0	34.5357	0	27.501	0	154.9	0	46.2	0		8	7.7417	0	7.4941	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		1398.92	0	2.849	0	34.4978	0	27.459	0	158	0	47.3	0		8	7.7431	0	7.4937	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		1298.97	0	3.0247	0	34.4537	0	27.406	0	162.6	0	48.9	0		8	7.7507	0	7.4998	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		1198.59	0	3.2142	0	34.4172	0	27.356	0	167.6	0	50.6	0		8	7.7601	0	7.5078	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		1099.78	0	3.4288	0	34.3705	0	27.296	0	175.6	0	53.3	0		8	7.7692	0	7.5159	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		999.14	0	3.7723	0	34.3368	0	27.231	0	182.1	0	55.7	0		8	7.7825	0	7.5295	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		951.27	0	3.9944	0	34.3308	0	27.202	0	184.1	0	56.6	0		8	7.7856	0	7.5338	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		901.44	0	4.2339	0	34.3226	0	27.168	0	186.7	0	57.8	0		8	7.7914	0	7.5408	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		851.44	0	4.4183	0	34.3059	0	27.134	0	191.4	0	59.5	0		8	7.7991	0	7.5488	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		801.19	0	4.7142	0	34.302	0	27.096	0	194.8	0	61	0		8	7.8054	0	7.5571	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		751.15	0	4.9735	0	34.2919	0	27.057	0	199.4	0	62.8	0		8	7.815	0	7.5678	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		700.47	0	5.3772	0	34.3045	0	27.018	0	201.4	0	64	0		8	7.8259	0	7.5818	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		650.98	0	5.4829	0	34.2763	0	26.981	0	210.9	0	67.2	0		8	7.8423	0	7.5967	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		601.46	0	5.7148	0	34.2707	0	26.947	0	219.1	0	70.2	0		8	7.8546	0	7.6096	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		551.14	0	5.8925	0	34.256	0	26.912	0	230.2	0	74.1	0		8	7.8772	0	7.6311	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		501.13	0	6.2348	0	34.2792	0	26.887	0	232.8	0	75.5	0		8	7.8846	0	7.6412	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		450.94	0	6.5646	0	34.3054	0	26.864	0	233.2	0	76.2	0		8	7.8931	0	7.6519	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		401.21	0	6.8674	0	34.3339	0	26.846	0	234.2	0	77.1	0		8	7.905	0	7.6655	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		380.69	0	6.9375	0	34.3395	0	26.841	0	235.8	0	77.8	0		8	7.9081	0	7.6686	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		361.49	0	6.9062	0	34.3235	0	26.832	0	241.4	0	79.6	0		8	7.9173	0	7.676	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		350.83	0	6.9811	0	34.3317	0	26.828	0	242.3	0	80	0		8	7.9182	0	7.6775	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		341.47	0	7.0587	0	34.3409	0	26.825	0	241.8	0	80	0		8	7.9185	0	7.6786	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		330.89	0	7.112	0	34.3478	0	26.823	0	241.3	0	79.9	0		8	7.9193	0	7.6797	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		321.73	0	7.1929	0	34.3574	0	26.82	0	241	0	80	0		8	7.9205	0	7.6817	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		311.7	0	7.2449	0	34.3633	0	26.817	0	240.9	0	80	0		8	7.9201	0	7.6817	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		301.67	0	7.2935	0	34.3704	0	26.816	0	239.9	0	79.8	0		8	7.9203	0	7.6823	0
