//0
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	Chlorophyll[µg/l]	QF	BackScatter[/m/sr]	QF	CDOM[ppb]	QF	pHinsitu[Total]	QF	pH25C[Total]	QF
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		774.00	0	1.3870	0	34.7100	0	27.786	0	207.8	0	60.1	0		8	0.04	0	0.000104	0	2.97	0	7.8319	0	7.5344	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		772.00	0	1.3910	0	34.7100	0	27.785	0	207.7	0	60.1	0		8	0.04	0	0.000108	0	2.97	0	7.8321	0	7.5347	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		770.00	0	1.3960	0	34.7100	0	27.785	0	207.7	0	60.1	0		8	0.03	0	0.000104	0	2.97	0	7.8318	0	7.5344	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		768.00	0	1.3970	0	34.7100	0	27.785	0	207.6	0	60.0	0		8	0.03	0	0.000105	0	2.97	0	7.8320	0	7.5345	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		766.00	0	1.3990	0	34.7100	0	27.785	0	207.6	0	60.0	0		8	0.03	0	0.000113	0	2.98	0	7.8315	0	7.5340	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		764.00	0	1.4010	0	34.7100	0	27.785	0	207.5	0	60.0	0		8	0.03	0	0.000102	0	2.97	0	7.8312	0	7.5337	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		762.00	0	1.4000	0	34.7100	0	27.785	0	207.5	0	60.0	0		8	0.04	0	0.000101	0	2.97	0	7.8315	0	7.5339	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		760.00	0	1.3990	0	34.7100	0	27.785	0	207.5	0	60.0	0		8	0.03	0	0.000104	0	2.97	0	7.8308	0	7.5332	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		758.00	0	1.3990	0	34.7090	0	27.784	0	207.5	0	60.0	0		8	0.09	0	0.000199	0	2.97	0	7.8310	0	7.5333	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		756.00	0	1.3990	0	34.7090	0	27.784	0	207.5	0	60.0	0		8	0.03	0	0.000108	0	2.97	0	7.8311	0	7.5333	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		754.00	0	1.3980	0	34.7090	0	27.784	0	207.4	0	60.0	0		8	0.04	0	0.000104	0	2.97	0	7.8309	0	7.5331	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		752.00	0	1.4000	0	34.7090	0	27.784	0	207.4	0	60.0	0	34.90	0	0.03	0	0.000104	0	2.98	0	7.8309	0	7.5331	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		750.00	0	1.4030	0	34.7090	0	27.784	0	207.4	0	60.0	0		8	0.04	0	0.000103	0	2.97	0	7.8304	0	7.5326	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		748.00	0	1.4060	0	34.7090	0	27.783	0	207.3	0	60.0	0		8	0.03	0	0.000104	0	2.96	0	7.8311	0	7.5331	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		746.00	0	1.4090	0	34.7090	0	27.783	0	207.3	0	60.0	0		8	0.04	0	0.000105	0	2.96	0	7.8314	0	7.5334	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		744.00	0	1.4050	0	34.7090	0	27.784	0	207.2	0	59.9	0		8	0.04	0	0.000104	0	2.95	0	7.8319	0	7.5338	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		742.00	0	1.4070	0	34.7090	0	27.783	0	207.2	0	59.9	0		8	0.04	0	0.000102	0	2.95	0	7.8314	0	7.5333	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		740.00	0	1.4050	0	34.7090	0	27.784	0	207.2	0	59.9	0		8	0.03	0	0.000105	0	2.96	0	7.8318	0	7.5336	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		738.00	0	1.4060	0	34.7090	0	27.783	0	207.2	0	59.9	0		8	0.03	0	0.000111	0	2.97	0	7.8318	0	7.5335	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		736.00	0	1.4110	0	34.7090	0	27.783	0	207.2	0	59.9	0		8	0.04	0	0.000490	0	2.97	0	7.8318	0	7.5335	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		734.00	0	1.4140	0	34.7090	0	27.783	0	207.1	0	59.9	0		8	0.04	0	0.000127	0	2.97	0	7.8316	0	7.5333	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		732.00	0	1.4160	0	34.7090	0	27.783	0	207.0	0	59.9	0		8	0.03	0	0.000104	0	2.98	0	7.8316	0	7.5333	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		730.00	0	1.4170	0	34.7100	0	27.784	0	207.0	0	59.9	0		8	0.03	0	0.000106	0	2.98	0	7.8317	0	7.5332	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		728.00	0	1.4180	0	34.7100	0	27.783	0	207.0	0	59.9	0		8	0.04	0	0.000130	0	2.96	0	7.8316	0	7.5332	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		725.90	0	1.4260	0	34.7100	0	27.783	0	206.9	0	59.9	0		8	0.03	0	0.000111	0	2.98	0	7.8312	0	7.5327	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		724.00	0	1.4390	0	34.7100	0	27.782	0	206.7	0	59.8	0		8	0.03	0	0.000109	0	2.95	0	7.8310	0	7.5327	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		722.00	0	1.4390	0	34.7100	0	27.782	0	206.6	0	59.8	0		8	0.03	0	0.000105	0	2.95	0	7.8309	0	7.5326	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		720.00	0	1.4410	0	34.7100	0	27.782	0	206.5	0	59.8	0		8	0.03	0	0.000104	0	2.97	0	7.8309	0	7.5325	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		718.00	0	1.4420	0	34.7100	0	27.782	0	206.4	0	59.8	0		8	0.03	0	0.000109	0	2.97	0	7.8308	0	7.5324	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		716.00	0	1.4440	0	34.7100	0	27.782	0	206.4	0	59.8	0		8	0.04	0	0.000107	0	2.97	0	7.8309	0	7.5325	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		714.00	0	1.4430	0	34.7090	0	27.781	0	206.3	0	59.7	0		8	0.03	0	0.000106	0	2.97	0	7.8309	0	7.5323	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		712.00	0	1.4450	0	34.7090	0	27.781	0	206.3	0	59.7	0		8	0.03	0	0.000104	0	2.96	0	7.8307	0	7.5321	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		710.00	0	1.4490	0	34.7090	0	27.780	0	206.2	0	59.7	0		8	0.03	0	0.000107	0	2.96	0	7.8307	0	7.5321	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		708.00	0	1.4510	0	34.7090	0	27.780	0	206.2	0	59.7	0		8	0.05	0	0.000269	0	2.95	0	7.8309	0	7.5323	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		706.00	0	1.4510	0	34.7090	0	27.780	0	206.1	0	59.7	0		8	0.03	0	0.000105	0	2.96	0	7.8306	0	7.5320	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		704.00	0	1.4510	0	34.7090	0	27.780	0	206.1	0	59.7	0		8	0.03	0	0.000106	0	2.97	0	7.8313	0	7.5325	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		702.00	0	1.4510	0	34.7090	0	27.780	0	206.1	0	59.7	0	35.00	0	0.04	0	0.000105	0	2.96	0	7.8316	0	7.5327	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		700.00	0	1.4510	0	34.7100	0	27.781	0	206.0	0	59.7	0		8	0.03	0	0.000105	0	2.96	0	7.8316	0	7.5327	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		698.00	0	1.4520	0	34.7090	0	27.780	0	206.1	0	59.7	0		8	0.04	0	0.000105	0	2.97	0	7.8315	0	7.5325	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		696.00	0	1.4550	0	34.7090	0	27.780	0	206.0	0	59.7	0		8	0.03	0	0.000108	0	2.98	0	7.8316	0	7.5325	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		694.00	0	1.4550	0	34.7100	0	27.781	0	206.0	0	59.7	0		8	0.03	0	0.000107	0	2.97	0	7.8314	0	7.5323	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		692.00	0	1.4550	0	34.7100	0	27.781	0	205.9	0	59.6	0		8	0.03	0	0.000104	0	2.98	0	7.8316	0	7.5324	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		690.00	0	1.4540	0	34.7100	0	27.781	0	206.0	0	59.6	0		8	0.04	0	0.000106	0	2.96	0	7.8314	0	7.5322	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		688.00	0	1.4600	0	34.7090	0	27.780	0	205.8	0	59.6	0		8	0.03	0	0.000107	0	2.97	0	7.8315	0	7.5323	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		686.00	0	1.4620	0	34.7100	0	27.780	0	205.8	0	59.6	0		8	0.03	0	0.000106	0	2.97	0	7.8315	0	7.5322	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		684.00	0	1.4640	0	34.7090	0	27.779	0	205.8	0	59.6	0		8	0.03	0	0.000115	0	2.96	0	7.8305	0	7.5313	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		682.00	0	1.4640	0	34.7100	0	27.780	0	205.7	0	59.6	0		8	0.04	0	0.000108	0	2.97	0	7.8309	0	7.5316	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		680.00	0	1.4650	0	34.7090	0	27.779	0	205.7	0	59.6	0		8	0.03	0	0.000105	0	2.96	0	7.8313	0	7.5319	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		678.00	0	1.4660	0	34.7090	0	27.779	0	205.6	0	59.6	0		8	0.04	0	0.000115	0	2.98	0	7.8307	0	7.5314	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		676.00	0	1.4660	0	34.7090	0	27.779	0	205.6	0	59.5	0		8	0.04	0	0.000114	0	2.97	0	7.8314	0	7.5319	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		674.00	0	1.4650	0	34.7090	0	27.779	0	205.5	0	59.5	0		8	0.03	0	0.000110	0	2.98	0	7.8313	0	7.5317	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		672.00	0	1.4660	0	34.7090	0	27.779	0	205.5	0	59.5	0		8	0.03	0	0.000107	0	2.98	0	7.8312	0	7.5316	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		670.00	0	1.4640	0	34.7100	0	27.780	0	205.6	0	59.6	0		8	0.03	0	0.000108	0	2.97	0	7.8316	0	7.5319	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		668.00	0	1.4650	0	34.7100	0	27.780	0	205.6	0	59.6	0		8	0.03	0	0.000132	0	2.96	0	7.8315	0	7.5317	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		666.00	0	1.4650	0	34.7100	0	27.780	0	205.6	0	59.6	0		8	0.04	0	0.000106	0	2.98	0	7.8314	0	7.5316	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		664.00	0	1.4650	0	34.7100	0	27.780	0	205.5	0	59.5	0		8	0.04	0	0.000107	0	2.95	0	7.8318	0	7.5318	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		662.00	0	1.4650	0	34.7090	0	27.779	0	205.6	0	59.6	0		8	0.03	0	0.000110	0	2.97	0	7.8313	0	7.5313	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		660.00	0	1.4670	0	34.7090	0	27.779	0	205.5	0	59.5	0		8	0.04	0	0.000110	0	2.98	0	7.8311	0	7.5311	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		658.00	0	1.4680	0	34.7090	0	27.779	0	205.5	0	59.5	0		8	0.03	0	0.000106	0	2.96	0	7.8308	0	7.5308	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		656.00	0	1.4680	0	34.7090	0	27.779	0	205.4	0	59.5	0		8	0.04	0	0.000109	0	2.97	0	7.8309	0	7.5308	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		654.10	0	1.4720	0	34.7090	0	27.779	0	205.4	0	59.5	0		8	0.03	0	0.000118	0	2.97	0	7.8310	0	7.5308	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		652.00	0	1.4740	0	34.7090	0	27.779	0	205.4	0	59.5	0		8	0.03	0	0.000109	0	2.97	0	7.8311	0	7.5309	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		649.90	0	1.4750	0	34.7090	0	27.779	0	205.3	0	59.5	0	35.00	0	0.04	0	0.000111	0	2.97	0	7.8311	0	7.5309	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		648.00	0	1.4750	0	34.7090	0	27.779	0	205.3	0	59.5	0		8	0.04	0	0.000104	0	2.97	0	7.8310	0	7.5308	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		646.00	0	1.4760	0	34.7090	0	27.778	0	205.2	0	59.5	0		8	0.03	0	0.000112	0	2.96	0	7.8314	0	7.5311	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		644.00	0	1.4780	0	34.7090	0	27.778	0	205.2	0	59.5	0		8	0.03	0	0.000110	0	2.97	0	7.8312	0	7.5308	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		642.00	0	1.4800	0	34.7080	0	27.777	0	205.1	0	59.5	0		8	0.04	0	0.000116	0	2.98	0	7.8308	0	7.5305	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		640.00	0	1.4820	0	34.7080	0	27.777	0	205.0	0	59.4	0		8	0.04	0	0.000107	0	2.96	0	7.8310	0	7.5305	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		638.00	0	1.4850	0	34.7080	0	27.777	0	205.0	0	59.4	0		8	0.04	0	0.000106	0	2.98	0	7.8305	0	7.5300	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		636.00	0	1.4920	0	34.7070	0	27.776	0	204.8	0	59.4	0		8	0.04	0	0.000106	0	2.97	0	7.8302	0	7.5298	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		634.00	0	1.4910	0	34.7070	0	27.776	0	204.7	0	59.3	0		8	0.04	0	0.000106	0	2.97	0	7.8304	0	7.5300	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		632.00	0	1.4950	0	34.7070	0	27.775	0	204.6	0	59.3	0		8	0.04	0	0.000106	0	2.98	0	7.8297	0	7.5293	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		630.00	0	1.4960	0	34.7070	0	27.775	0	204.6	0	59.3	0		8	0.03	0	0.000103	0	2.97	0	7.8296	0	7.5292	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		628.00	0	1.5030	0	34.7060	0	27.774	0	204.4	0	59.3	0		8	0.04	0	0.000105	0	2.99	0	7.8292	0	7.5288	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		626.00	0	1.5070	0	34.7050	0	27.773	0	204.2	0	59.2	0		8	0.03	0	0.000106	0	2.98	0	7.8288	0	7.5285	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		624.00	0	1.5070	0	34.7050	0	27.773	0	204.1	0	59.2	0		8	0.04	0	0.000106	0	2.97	0	7.8283	0	7.5279	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		622.00	0	1.5070	0	34.7050	0	27.773	0	204.1	0	59.2	0		8	0.04	0	0.000105	0	2.97	0	7.8284	0	7.5279	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		620.00	0	1.5070	0	34.7050	0	27.773	0	204.0	0	59.1	0		8	0.03	0	0.000106	0	2.98	0	7.8278	0	7.5273	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		618.00	0	1.5070	0	34.7050	0	27.773	0	204.0	0	59.2	0		8	0.03	0	0.000108	0	2.95	0	7.8285	0	7.5279	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		616.00	0	1.5060	0	34.7050	0	27.773	0	203.9	0	59.1	0		8	0.04	0	0.000114	0	2.97	0	7.8295	0	7.5287	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		614.00	0	1.5070	0	34.7050	0	27.773	0	203.9	0	59.1	0		8	0.04	0	0.000111	0	2.96	0	7.8293	0	7.5285	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		612.00	0	1.5070	0	34.7050	0	27.773	0	203.9	0	59.1	0		8	0.04	0	0.000107	0	2.98	0	7.8288	0	7.5280	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		610.00	0	1.5070	0	34.7050	0	27.773	0	203.9	0	59.1	0		8	0.03	0	0.000109	0	2.98	0	7.8288	0	7.5279	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		608.00	0	1.5070	0	34.7050	0	27.773	0	203.8	0	59.1	0		8	0.04	0	0.000114	0	2.96	0	7.8294	0	7.5284	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		606.00	0	1.5070	0	34.7050	0	27.773	0	203.9	0	59.1	0		8	0.03	0	0.000107	0	2.95	0	7.8294	0	7.5283	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		604.00	0	1.5070	0	34.7050	0	27.773	0	203.8	0	59.1	0		8	0.04	0	0.000115	0	2.97	0	7.8291	0	7.5280	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		602.00	0	1.5070	0	34.7040	0	27.772	0	203.8	0	59.1	0	35.10	0	0.03	0	0.000111	0	2.95	0	7.8290	0	7.5278	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		600.00	0	1.5070	0	34.7050	0	27.773	0	203.8	0	59.1	0		8	0.03	0	0.000110	0	2.96	0	7.8291	0	7.5279	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		598.00	0	1.5060	0	34.7050	0	27.773	0	203.9	0	59.1	0		8	0.04	0	0.000113	0	2.95	0	7.8292	0	7.5279	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		596.00	0	1.5050	0	34.7040	0	27.772	0	203.8	0	59.1	0		8	0.03	0	0.000108	0	2.97	0	7.8290	0	7.5276	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		594.00	0	1.5040	0	34.7040	0	27.772	0	203.9	0	59.1	0		8	0.04	0	0.000124	0	2.97	0	7.8296	0	7.5281	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		592.00	0	1.5060	0	34.7040	0	27.772	0	203.9	0	59.1	0		8	0.03	0	0.000108	0	2.96	0	7.8297	0	7.5282	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		590.00	0	1.5070	0	34.7030	0	27.771	0	203.8	0	59.1	0		8	0.03	0	0.000108	0	2.98	0	7.8293	0	7.5277	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		588.00	0	1.5070	0	34.7030	0	27.771	0	203.8	0	59.1	0		8	0.04	0	0.000110	0	2.95	0	7.8285	0	7.5269	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		586.00	0	1.5080	0	34.7030	0	27.771	0	203.8	0	59.1	0		8	0.04	0	0.000107	0	2.97	0	7.8288	0	7.5271	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		584.00	0	1.5090	0	34.7030	0	27.771	0	203.7	0	59.1	0		8	0.03	0	0.000118	0	2.96	0	7.8284	0	7.5267	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		582.00	0	1.5110	0	34.7030	0	27.771	0	203.7	0	59.1	0		8	0.04	0	0.000105	0	2.97	0	7.8283	0	7.5266	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		580.00	0	1.5140	0	34.7020	0	27.770	0	203.6	0	59.0	0		8	0.03	0	0.000110	0	2.95	0	7.8278	0	7.5261	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		578.00	0	1.5140	0	34.7020	0	27.770	0	203.6	0	59.0	0		8	0.04	0	0.000107	0	2.97	0	7.8277	0	7.5260	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		576.00	0	1.5140	0	34.7020	0	27.770	0	203.5	0	59.0	0		8	0.04	0	0.000109	0	2.95	0	7.8274	0	7.5256	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		574.00	0	1.5150	0	34.7020	0	27.770	0	203.5	0	59.0	0		8	0.04	0	0.000106	0	2.97	0	7.8275	0	7.5256	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		572.00	0	1.5170	0	34.7020	0	27.770	0	203.4	0	59.0	0		8	0.04	0	0.000112	0	2.96	0	7.8271	0	7.5252	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		570.00	0	1.5170	0	34.7020	0	27.770	0	203.4	0	59.0	0		8	0.03	0	0.000127	0	2.97	0	7.8275	0	7.5255	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		568.00	0	1.5180	0	34.7020	0	27.770	0	203.4	0	59.0	0		8	0.04	0	0.000111	0	2.98	0	7.8273	0	7.5253	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		566.00	0	1.5180	0	34.7020	0	27.770	0	203.3	0	59.0	0		8	0.05	0	0.000131	0	2.97	0	7.8275	0	7.5254	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		564.00	0	1.5200	0	34.7020	0	27.770	0	203.3	0	59.0	0		8	0.04	0	0.000107	0	2.97	0	7.8274	0	7.5253	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		562.00	0	1.5210	0	34.7020	0	27.770	0	203.2	0	58.9	0		8	0.04	0	0.000106	0	2.97	0	7.8274	0	7.5253	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		560.00	0	1.5210	0	34.7020	0	27.770	0	203.2	0	59.0	0		8	0.03	0	0.000107	0	2.96	0	7.8278	0	7.5256	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		558.00	0	1.5210	0	34.7020	0	27.770	0	203.2	0	59.0	0		8	0.04	0	0.000108	0	2.96	0	7.8280	0	7.5257	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		556.00	0	1.5220	0	34.7020	0	27.769	0	203.1	0	58.9	0		8	0.03	0	0.000107	0	2.98	0	7.8274	0	7.5251	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		554.00	0	1.5250	0	34.7020	0	27.769	0	203.1	0	58.9	0		8	0.04	0	0.000114	0	2.96	0	7.8277	0	7.5253	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		552.00	0	1.5260	0	34.7020	0	27.769	0	203.2	0	58.9	0		8	0.04	0	0.000115	0	2.96	0	7.8278	0	7.5253	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		550.00	0	1.5260	0	34.7020	0	27.769	0	203.1	0	58.9	0	35.30	0	0.04	0	0.000108	0	2.95	0	7.8271	0	7.5247	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		548.00	0	1.5250	0	34.7020	0	27.769	0	203.1	0	58.9	0		8	0.03	0	0.000115	0	2.97	0	7.8278	0	7.5252	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		546.00	0	1.5250	0	34.7020	0	27.769	0	203.1	0	58.9	0		8	0.04	0	0.000110	0	2.96	0	7.8279	0	7.5253	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		544.00	0	1.5260	0	34.7020	0	27.769	0	203.1	0	58.9	0		8	0.03	0	0.000104	0	2.95	0	7.8284	0	7.5257	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		542.00	0	1.5260	0	34.7020	0	27.769	0	203.1	0	58.9	0		8	0.04	0	0.000105	0	2.98	0	7.8280	0	7.5252	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		540.00	0	1.5270	0	34.7020	0	27.769	0	203.1	0	58.9	0		8	0.04	0	0.000104	0	2.96	0	7.8285	0	7.5256	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		538.00	0	1.5260	0	34.7020	0	27.769	0	203.0	0	58.9	0		8	0.03	0	0.000106	0	2.97	0	7.8279	0	7.5250	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		536.00	0	1.5260	0	34.7020	0	27.769	0	203.0	0	58.9	0		8	0.03	0	0.000108	0	2.97	0	7.8284	0	7.5254	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		534.00	0	1.5270	0	34.7020	0	27.769	0	203.0	0	58.9	0		8	0.03	0	0.000111	0	2.96	0	7.8284	0	7.5253	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		532.00	0	1.5290	0	34.7020	0	27.769	0	203.0	0	58.9	0		8	0.04	0	0.000108	0	2.97	0	7.8283	0	7.5251	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		530.00	0	1.5330	0	34.7010	0	27.768	0	202.9	0	58.9	0		8	0.04	0	0.000108	0	2.97	0	7.8284	0	7.5253	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		528.00	0	1.5330	0	34.7010	0	27.768	0	202.9	0	58.9	0		8	0.04	0	0.000106	0	2.96	0	7.8281	0	7.5249	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		526.00	0	1.5330	0	34.7010	0	27.768	0	202.8	0	58.8	0		8	0.04	0	0.000112	0	2.97	0	7.8280	0	7.5248	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		524.00	0	1.5310	0	34.7020	0	27.769	0	202.8	0	58.8	0		8	0.04	0	0.000108	0	2.97	0	7.8283	0	7.5250	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		522.00	0	1.5340	0	34.7010	0	27.768	0	202.8	0	58.9	0		8	0.04	0	0.000111	0	2.98	0	7.8277	0	7.5244	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		520.00	0	1.5370	0	34.7010	0	27.768	0	202.6	0	58.8	0		8	0.04	0	0.000107	0	2.97	0	7.8279	0	7.5246	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		518.00	0	1.5370	0	34.7010	0	27.768	0	202.6	0	58.8	0		8	0.04	0	0.000104	0	2.97	0	7.8277	0	7.5243	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		516.00	0	1.5370	0	34.7010	0	27.768	0	202.5	0	58.8	0		8	0.04	0	0.000109	0	2.96	0	7.8275	0	7.5241	0
0510SoOcn	1	C	02/25/2016	15:45	82.357	-57.413		514.00	0	1.5370	0	34.7010	0	27.768	0	202.6	0	58.8	0		8	0.03	0	0.000109	0	2.98	0	7.8278	0	7.5242	0
