//0																													
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	Chlorophyll[µg/l]	QF	BackScatter[/m/sr]	QF	pHinsitu[Total]	QF	pH25C[Total]	QF
9094SoOcn	1	C	12/21/2014	12:49				801.59	0	0.5759	0	34.6882	0	27.815	0	200	0	56.6	0	34.78	0	0.01	0	0.000087	0	7.7211	0	7.4228	0
9094SoOcn	1	C	12/21/2014	12:49				751.31	0	0.6159	0	34.6895	0	27.813	0	199.9	0	56.6	0	34.66	0	0.01	0	0.00019	0	7.7242	0	7.4245	0
9094SoOcn	1	C	12/21/2014	12:49				701.11	0	0.6434	0	34.6895	0	27.811	0	199.6	0	56.6	0	34.75	0	0	0	0.000087	0	7.7275	0	7.4262	0
9094SoOcn	1	C	12/21/2014	12:49				650.84	0	0.6928	0	34.6923	0	27.809	0	199.8	0	56.7	0	34.61	0	0.01	0	0.000083	0	7.731	0	7.4285	0
9094SoOcn	1	C	12/21/2014	12:49				601.55	0	0.7314	0	34.6932	0	27.807	0	199.2	0	56.6	0	34.52	0	0	0	0.000088	0	7.7328	0	7.4291	0
9094SoOcn	1	C	12/21/2014	12:49				551.4	0	0.7706	0	34.6945	0	27.805	0	198.6	0	56.5	0	34.57	0	0.01	0	0.00009	0	7.7337	0	7.4288	0
9094SoOcn	1	C	12/21/2014	12:49				501.58	0	0.8193	0	34.6962	0	27.803	0	198.1	0	56.4	0	34.35	0	0	0	0.00009	0	7.7361	0	7.43	0
9094SoOcn	1	C	12/21/2014	12:49				450.89	0	0.8626	0	34.6969	0	27.8	0	197.1	0	56.2	0	34.48	0	0.01	0	0.000095	0	7.7367	0	7.4295	0
9094SoOcn	1	C	12/21/2014	12:49				401.52	0	0.9263	0	34.6987	0	27.796	0	196.2	0	56	0	34.57	0	0.01	0	0.000088	0	7.7371	0	7.4291	0
9094SoOcn	1	C	12/21/2014	12:49				380.98	0	0.9464	0	34.6989	0	27.795	0	195.8	0	55.9	0	34.34	0	0.01	0	0.00009	0	7.7379	0	7.4294	0
9094SoOcn	1	C	12/21/2014	12:49				360.98	0	0.9676	0	34.6992	0	27.793	0	195.4	0	55.8	0	34.37	0	0.01	0	0.000093	0	7.7383	0	7.4294	0
9094SoOcn	1	C	12/21/2014	12:49				351.17	0	0.9796	0	34.6991	0	27.792	0	195.1	0	55.8	0	34.43	0	0.01	0	0.000087	0	7.7376	0	7.4286	0
9094SoOcn	1	C	12/21/2014	12:49				341.38	0	0.9874	0	34.6996	0	27.792	0	194.9	0	55.7	0	34.52	0	0	0	0.000085	0	7.7375	0	7.4283	0
9094SoOcn	1	C	12/21/2014	12:49				331.29	0	0.999	0	34.6991	0	27.79	0	194.7	0	55.7	0	34.54	0	0.01	0	0.00009	0	7.738	0	7.4286	0
9094SoOcn	1	C	12/21/2014	12:49				318.9	0	1.016	0	34.6992	0	27.789	0	194.3	0	55.6	0	34.4	0	0	0	0.000088	0	7.7372	0	7.4277	0
9094SoOcn	1	C	12/21/2014	12:49				309.63	0	1.028	0	34.699	0	27.788	0	194.7	0	55.7	0	34.69	0	0.01	0	0.000088	0	7.7366	0	7.427	0
9094SoOcn	1	C	12/21/2014	12:49				300.87	0	1.0426	0	34.6989	0	27.787	0	193.8	0	55.5	0	34.55	0	0.01	0	0.000115	0	7.7374	0	7.4276	0
9094SoOcn	1	C	12/21/2014	12:49				290.96	0	1.0516	0	34.6982	0	27.785	0	194.3	0	55.6	0	34.47	0	0.01	0	0.000092	0	7.7378	0	7.4278	0
9094SoOcn	1	C	12/21/2014	12:49				281.42	0	1.0656	0	34.6986	0	27.785	0	193.8	0	55.5	0	34.43	0	0.01	0	0.000092	0	7.7382	0	7.4281	0
9094SoOcn	1	C	12/21/2014	12:49				270.86	0	1.0743	0	34.6983	0	27.784	0	194.2	0	55.7	0	34.55	0	0	0	0.000093	0	7.7383	0	7.4279	0
9094SoOcn	1	C	12/21/2014	12:49				261.25	0	1.0739	0	34.6969	0	27.783	0	193.2	0	55.4	0	34.61	0	0.01	0	0.00009	0	7.7361	0	7.4256	0
9094SoOcn	1	C	12/21/2014	12:49				251.02	0	1.0915	0	34.6962	0	27.781	0	193.5	0	55.5	0	34.56	0	0	0	0.000088	0	7.7356	0	7.425	0
9094SoOcn	1	C	12/21/2014	12:49				240.9	0	1.088	0	34.6947	0	27.78	0	192.6	0	55.2	0	34.82	0	0	0	0.000088	0	7.7348	0	7.4239	0
9094SoOcn	1	C	12/21/2014	12:49				231.68	0	1.0901	0	34.6941	0	27.779	0	193	0	55.3	0	34.8	0	0.01	0	0.000088	0	7.7334	0	7.4223	0
9094SoOcn	1	C	12/21/2014	12:49				221.01	0	1.1084	0	34.6934	0	27.777	0	191.7	0	55	0	34.94	0	0	0	0.000088	0	7.732	0	7.421	0
9094SoOcn	1	C	12/21/2014	12:49				211.47	0	1.1101	0	34.6922	0	27.776	0	192	0	55.1	0	34.9	0	0	0	0.000092	0	7.7329	0	7.4215	0
9094SoOcn	1	C	12/21/2014	12:49				200.93	0	1.1137	0	34.6905	0	27.774	0	191	0	54.8	0	34.83	0	0	0	0.000095	0	7.7314	0	7.4198	0
9094SoOcn	1	C	12/21/2014	12:49				190.87	0	1.1228	0	34.69	0	27.773	0	191.4	0	54.9	0	34.93	0	0.01	0	0.000087	0	7.7302	0	7.4185	0
9094SoOcn	1	C	12/21/2014	12:49				181.08	0	1.1366	0	34.689	0	27.771	0	190.8	0	54.8	0	35.02	0	0.01	0	0.000088	0	7.7301	0	7.4183	0
9094SoOcn	1	C	12/21/2014	12:49				171.38	0	1.1352	0	34.6875	0	27.77	0	189.9	0	54.5	0	35.06	0	0.01	0	0.000088	0	7.7288	0	7.4167	0
9094SoOcn	1	C	12/21/2014	12:49				161.3	0	1.1395	0	34.6852	0	27.768	0	189.5	0	54.4	0	34.93	0	0	0	0.000092	0	7.7269	0	7.4147	0
9094SoOcn	1	C	12/21/2014	12:49				148.76	0	1.1404	0	34.6825	0	27.765	0	189.2	0	54.3	0	35.1	0	0	0	0.00009	0	7.7282	0	7.4155	0
9094SoOcn	1	C	12/21/2014	12:49				139.23	0	1.1507	0	34.6818	0	27.764	0	189.7	0	54.5	0	35.09	0	0.01	0	0.000093	0	7.7259	0	7.4132	0
9094SoOcn	1	C	12/21/2014	12:49				131.26	0	1.1581	0	34.6797	0	27.762	0	189.1	0	54.3	0	35.32	0	0.01	0	0.00009	0	7.7248	0	7.4121	0
9094SoOcn	1	C	12/21/2014	12:49				120.63	0	1.1432	0	34.6767	0	27.76	0	188.8	0	54.2	0	35.48	0	0.01	0	0.000092	0	7.7217	0	7.4087	0
9094SoOcn	1	C	12/21/2014	12:49				111.55	0	1.0873	0	34.6694	0	27.759	0	188.9	0	54.1	0	35.56	0	0.03	0	0.000092	0	7.7211	0	7.4071	0
9094SoOcn	1	C	12/21/2014	12:49				101.3	0	1.0597	0	34.6642	0	27.757	0	188.4	0	53.9	0	35.5	0	0.05	0	0.000092	0	7.7221	0	7.4073	0
9094SoOcn	1	C	12/21/2014	12:49				93.38	0	1.0361	0	34.6604	0	27.756	0	189.3	0	54.2	0	35.59	0	0.12	0	0.000095	0	7.7214	0	7.4061	0
9094SoOcn	1	C	12/21/2014	12:49				85.25	0	0.9807	0	34.6536	0	27.755	0	189.6	0	54.2	0	35.64	0	0.21	0	0.000097	0	7.724	0	7.4074	0
9094SoOcn	1	C	12/21/2014	12:49				77.52	0	0.8951	0	34.6445	0	27.755	0	191.7	0	54.7	0	35.71	0	0.18	0	0.000108	0	7.7242	0	7.4062	0
9094SoOcn	1	C	12/21/2014	12:49				70.24	0	0.7769	0	34.6293	0	27.752	0	193.5	0	55	0	34.71	0	0.35	0	0.000108	0	7.7484	0	7.4265	0
9094SoOcn	1	C	12/21/2014	12:49				63.36	0	-0.1489	0	34.5107	0	27.725	0	212.6	0	58.9	0	33.38	0	0.5	0	0.000117	0	7.7845	0	7.4468	0
9094SoOcn	1	C	12/21/2014	12:49				57.09	0	-1.4092	0	34.3723	0	27.696	0	245.5	0	65.8	0	33.18	0	0.45	0	0.000125	0	7.8103	0	7.4533	0
9094SoOcn	1	C	12/21/2014	12:49				51.82	0	-1.6536	0	34.2137	0	27.583	0	259	0	68.8	0	33.49	0	0.78	0	0.000155	0	7.8188	0	7.4576	0
9094SoOcn	1	C	12/21/2014	12:49				47.25	0	-1.7742	0	34.1441	0	27.534	0	268.2	0	71	0	33.39	0	0.7	0	0.000157	0	7.821	0	7.4578	0
9094SoOcn	1	C	12/21/2014	12:49				42.08	0	-1.7738	0	34.135	0	27.526	0	271.1	0	71.8	0	33.52	0	0.62	0	0.000155	0	7.8212	0	7.4578	0
9094SoOcn	1	C	12/21/2014	12:49				36.07	0	-1.7774	0	34.0041	0	27.421	0	277.1	0	73.3	0	33.06	0	0.78	0	0.000188	0	7.8339	0	7.4692	0
9094SoOcn	1	C	12/21/2014	12:49				30.9	0	-1.7807	0	33.9709	0	27.395	0	281.7	0	74.5	0	32.86	0	0.68	0	0.000173	0	7.8361	0	7.471	0
9094SoOcn	1	C	12/21/2014	12:49				25.63	0	-1.7758	0	33.9651	0	27.39	0	284.3	0	75.2	0	32.8	0	0.58	0	0.000172	0	7.8367	0	7.4715	0
9094SoOcn	1	C	12/21/2014	12:49				20.19	0	-1.7621	0	33.9269	0	27.359	0	287	0	75.9	0	32.75	0	0.64	0	0.000173	0	7.8421	0	7.4764	0
9094SoOcn	1	C	12/21/2014	12:49				14.68	0	-1.7531	0	33.8776	0	27.318	0	289.3	0	76.5	0	32.55	0	0.53	0	0.000198	0	7.8447	0	7.4787	0
9094SoOcn	1	C	12/21/2014	12:49				8.56	0	-1.7388	0	33.8588	0	27.303	0	291.6	0	77.1	0	32.58	0	0.26	0	0.00018	0	7.8479	0	7.4816	0
9094SoOcn	1	C	12/21/2014	12:49																									
9094SoOcn	2	C	12/31/2014	22:24				1697.14	0	0.1674	0	34.6729	0	27.834	0	212.9	0	59.6	0	33.28	0	0	0	0.000082	0	7.7316	0	7.4563	0
9094SoOcn	2	C	12/31/2014	22:24				1598.96	0	0.201	0	34.6746	0	27.832	0	212.5	0	59.5	0	33.29	0	0	0	0.000082	0	7.7337	0	7.4554	0
9094SoOcn	2	C	12/31/2014	22:24				1498.58	0	0.2455	0	34.6765	0	27.831	0	210.1	0	58.9	0	33.49	0	0	0	0.000083	0	7.7327	0	7.4518	0
9094SoOcn	2	C	12/31/2014	22:24				1399.45	0	0.289	0	34.6783	0	27.829	0	207.8	0	58.3	0	33.68	0	0	0	0.000083	0	7.7338	0	7.4501	0
9094SoOcn	2	C	12/31/2014	22:24				1298.85	0	0.3309	0	34.6805	0	27.828	0	205.5	0	57.8	0	33.7	0	0	0	0.000087	0	7.7337	0	7.4473	0
9094SoOcn	2	C	12/31/2014	22:24				1199.42	0	0.3729	0	34.6824	0	27.826	0	204.1	0	57.4	0	33.81	0	0	0	0.000083	0	7.7357	0	7.4465	0
9094SoOcn	2	C	12/31/2014	22:24				1098.69	0	0.4242	0	34.6841	0	27.823	0	202.8	0	57.1	0	33.74	0	0.01	0	0.000085	0	7.7372	0	7.4452	0
9094SoOcn	2	C	12/31/2014	22:24				999.41	0	0.464	0	34.6852	0	27.821	0	200.6	0	56.6	0	33.92	0	0.01	0	0.000088	0	7.7376	0	7.4429	0
9094SoOcn	2	C	12/31/2014	22:24				951.34	0	0.4858	0	34.6865	0	27.821	0	200.5	0	56.6	0	33.88	0	0	0	0.000087	0	7.7372	0	7.4412	0
9094SoOcn	2	C	12/31/2014	22:24				901.62	0	0.5091	0	34.6872	0	27.819	0	200	0	56.5	0	34.05	0	0	0	0.000085	0	7.7376	0	7.4403	0
9094SoOcn	2	C	12/31/2014	22:24				851.21	0	0.5361	0	34.6873	0	27.817	0	199.8	0	56.5	0	33.99	0	0	0	0.000088	0	7.7365	0	7.438	0
9094SoOcn	2	C	12/31/2014	22:24				801.48	0	0.5683	0	34.6887	0	27.816	0	199.4	0	56.4	0	33.86	0	0.01	0	0.000087	0	7.7419	0	7.4417	0
9094SoOcn	2	C	12/31/2014	22:24				751.74	0	0.6092	0	34.6912	0	27.815	0	199.6	0	56.5	0	33.88	0	0.01	0	0.000085	0	7.7438	0	7.4424	0
9094SoOcn	2	C	12/31/2014	22:24				701.18	0	0.6435	0	34.6915	0	27.813	0	199.1	0	56.4	0	33.69	0	0.01	0	0.000085	0	7.7442	0	7.4416	0
9094SoOcn	2	C	12/31/2014	22:24				651.61	0	0.6891	0	34.6936	0	27.811	0	199.6	0	56.6	0	33.68	0	0.01	0	0.000088	0	7.75	0	7.4459	0
9094SoOcn	2	C	12/31/2014	22:24				601.37	0	0.7236	0	34.6941	0	27.808	0	198.6	0	56.4	0	33.56	0	0.01	0	0.000088	0	7.751	0	7.4456	0
9094SoOcn	2	C	12/31/2014	22:24				549.17	0	0.7782	0	34.6972	0	27.807	0	198.5	0	56.4	0	33.54	0	-0.01	0	0.000087	0	7.7531	0	7.4465	0
9094SoOcn	2	C	12/31/2014	22:24				500.76	0	0.8179	0	34.6973	0	27.804	0	197.8	0	56.3	0	33.56	0	0.01	0	0.000087	0	7.7553	0	7.4475	0
9094SoOcn	2	C	12/31/2014	22:24				451.46	0	0.8692	0	34.6984	0	27.8	0	197.3	0	56.3	0	33.62	0	0.01	0	0.000088	0	7.7564	0	7.4476	0
9094SoOcn	2	C	12/31/2014	22:24				401.33	0	0.9207	0	34.6989	0	27.797	0	196.8	0	56.2	0	33.49	0	0.01	0	0.00009	0	7.7569	0	7.4471	0
9094SoOcn	2	C	12/31/2014	22:24				381.27	0	0.9365	0	34.6992	0	27.796	0	196.3	0	56.1	0	33.6	0	0.01	0	0.000088	0	7.7572	0	7.4469	0
9094SoOcn	2	C	12/31/2014	22:24				361.4	0	0.958	0	34.6996	0	27.794	0	195.9	0	56	0	33.52	0	0.01	0	0.00009	0	7.7559	0	7.4454	0
9094SoOcn	2	C	12/31/2014	22:24				351.18	0	0.9705	0	34.6998	0	27.793	0	195.8	0	56	0	33.74	0	0	0	0.000092	0	7.7564	0	7.4457	0
9094SoOcn	2	C	12/31/2014	22:24				341.43	0	0.9845	0	34.6995	0	27.792	0	195.7	0	55.9	0	33.55	0	0.01	0	0.000088	0	7.7558	0	7.445	0
9094SoOcn	2	C	12/31/2014	22:24				330.7	0	0.9973	0	34.6997	0	27.791	0	195.5	0	55.9	0	33.63	0	0	0	0.000093	0	7.7557	0	7.4448	0
9094SoOcn	2	C	12/31/2014	22:24				320.96	0	1.0052	0	34.6999	0	27.791	0	194.7	0	55.7	0	33.73	0	0	0	0.00009	0	7.7543	0	7.4433	0
9094SoOcn	2	C	12/31/2014	22:24				310.75	0	1.0134	0	34.6997	0	27.79	0	194.4	0	55.6	0	33.74	0	0.01	0	0.000088	0	7.7543	0	7.443	0
9094SoOcn	2	C	12/31/2014	22:24				300.85	0	1.0073	0	34.6976	0	27.789	0	194.7	0	55.7	0	33.74	0	0.01	0	0.00009	0	7.7557	0	7.444	0
9094SoOcn	2	C	12/31/2014	22:24				290.93	0	1.0214	0	34.6973	0	27.787	0	194.6	0	55.7	0	33.69	0	0.01	0	0.000093	0	7.7555	0	7.4436	0
9094SoOcn	2	C	12/31/2014	22:24				281.52	0	1.0346	0	34.6978	0	27.786	0	194.3	0	55.6	0	33.82	0	0.01	0	0.000095	0	7.7545	0	7.4425	0
9094SoOcn	2	C	12/31/2014	22:24				271.35	0	1.0508	0	34.6977	0	27.785	0	193.4	0	55.4	0	33.69	0	0	0	0.00009	0	7.7539	0	7.4419	0
9094SoOcn	2	C	12/31/2014	22:24				261.26	0	1.0638	0	34.6969	0	27.783	0	193.2	0	55.3	0	33.89	0	0	0	0.00009	0	7.7537	0	7.4416	0
9094SoOcn	2	C	12/31/2014	22:24				251.73	0	1.074	0	34.6962	0	27.782	0	192.9	0	55.3	0	33.73	0	0.01	0	0.000088	0	7.7532	0	7.4409	0
9094SoOcn	2	C	12/31/2014	22:24				241.72	0	1.0905	0	34.696	0	27.78	0	192.3	0	55.1	0	33.8	0	0.01	0	0.00009	0	7.7528	0	7.4405	0
9094SoOcn	2	C	12/31/2014	22:24				229.8	0	1.1004	0	34.6951	0	27.779	0	191.9	0	55	0	34.06	0	0.01	0	0.00009	0	7.7521	0	7.4396	0
9094SoOcn	2	C	12/31/2014	22:24				220.87	0	1.1102	0	34.695	0	27.778	0	192.3	0	55.2	0	33.94	0	0	0	0.000095	0	7.7534	0	7.4406	0
9094SoOcn	2	C	12/31/2014	22:24				210.97	0	1.1106	0	34.6934	0	27.777	0	191.8	0	55	0	34.02	0	0.01	0	0.00009	0	7.7515	0	7.4386	0
9094SoOcn	2	C	12/31/2014	22:24				201.03	0	1.1189	0	34.6928	0	27.776	0	191.8	0	55	0	34.17	0	0.01	0	0.00009	0	7.7487	0	7.4358	0
9094SoOcn	2	C	12/31/2014	22:24				191.41	0	1.1273	0	34.692	0	27.774	0	191	0	54.8	0	34.13	0	0.01	0	0.000092	0	7.7483	0	7.4351	0
9094SoOcn	2	C	12/31/2014	22:24				180.96	0	1.1301	0	34.6905	0	27.773	0	190.1	0	54.6	0	33.98	0	0	0	0.00009	0	7.747	0	7.4337	0
9094SoOcn	2	C	12/31/2014	22:24				171.45	0	1.1324	0	34.6884	0	27.771	0	190.2	0	54.6	0	34.34	0	0	0	0.00009	0	7.7447	0	7.4313	0
9094SoOcn	2	C	12/31/2014	22:24				161.25	0	1.1332	0	34.6864	0	27.769	0	189.2	0	54.3	0	34.27	0	0.01	0	0.000088	0	7.7443	0	7.4306	0
9094SoOcn	2	C	12/31/2014	22:24				151.25	0	1.1326	0	34.6839	0	27.767	0	189	0	54.2	0	34.34	0	0.01	0	0.000092	0	7.7443	0	7.4303	0
9094SoOcn	2	C	12/31/2014	22:24				141.19	0	1.1412	0	34.6823	0	27.765	0	188.9	0	54.2	0	34.41	0	0.01	0	0.000092	0	7.7444	0	7.4301	0
9094SoOcn	2	C	12/31/2014	22:24				131.47	0	1.1372	0	34.6795	0	27.763	0	188.8	0	54.2	0	34.44	0	0.01	0	0.000092	0	7.7432	0	7.4286	0
9094SoOcn	2	C	12/31/2014	22:24				121.15	0	1.1374	0	34.6761	0	27.76	0	188.7	0	54.2	0	34.49	0	0.03	0	0.000092	0	7.7411	0	7.4264	0
9094SoOcn	2	C	12/31/2014	22:24				111.75	0	1.1163	0	34.6717	0	27.759	0	188.7	0	54.1	0	34.55	0	0.05	0	0.000128	0	7.7406	0	7.4254	0
9094SoOcn	2	C	12/31/2014	22:24				101.03	0	1.0533	0	34.6625	0	27.756	0	189	0	54.1	0	34.78	0	0.13	0	0.000095	0	7.7394	0	7.4231	0
9094SoOcn	2	C	12/31/2014	22:24				94.99	0	0.9929	0	34.6526	0	27.753	0	189.9	0	54.3	0	34.66	0	0.19	0	0.000105	0	7.7406	0	7.4232	0
9094SoOcn	2	C	12/31/2014	22:24				88.87	0	0.9666	0	34.6537	0	27.756	0	190.3	0	54.4	0	34.61	0	0.23	0	0.000103	0	7.7413	0	7.4232	0
9094SoOcn	2	C	12/31/2014	22:24				83.05	0	0.9207	0	34.6477	0	27.755	0	191.1	0	54.5	0	34.86	0	0.3	0	0.000107	0	7.7417	0	7.4228	0
9094SoOcn	2	C	12/31/2014	22:24				77.34	0	0.8131	0	34.6364	0	27.755	0	193.1	0	55	0	34.57	0	0.37	0	0.000113	0	7.749	0	7.4278	0
9094SoOcn	2	C	12/31/2014	22:24				71.81	0	0.4193	0	34.5776	0	27.738	0	199.5	0	56.2	0	33.87	0	0.53	0	0.000123	0	7.7693	0	7.4409	0
9094SoOcn	2	C	12/31/2014	22:24				66.56	0	-0.1014	0	34.5191	0	27.729	0	214.8	0	59.6	0	33.4	0	0.73	0	0.00014	0	7.7927	0	7.4551	0
9094SoOcn	2	C	12/31/2014	22:24				62.14	0	-1.1177	0	34.4093	0	27.708	0	235.5	0	63.6	0	32.46	0	0.85	0	0.000155	0	7.8216	0	7.4676	0
9094SoOcn	2	C	12/31/2014	22:24				58.62	0	-1.3068	0	34.3414	0	27.665	0	252.2	0	67.7	0	32.58	0	1.73	0	0.00017	0	7.8239	0	7.4671	0
9094SoOcn	2	C	12/31/2014	22:24				56.11	0	-1.3659	0	34.3123	0	27.645	0	257.2	0	68.9	0	32.58	0	1.4	0	0.000207	0	7.8287	0	7.4706	0
9094SoOcn	2	C	12/31/2014	22:24				51.83	0	-1.6429	0	34.2001	0	27.571	0	265.8	0	70.6	0	32.2	0	1.11	0	0.00018	0	7.8346	0	7.4722	0
9094SoOcn	2	C	12/31/2014	22:24				46.48	0	-1.7429	0	34.1451	0	27.533	0	271.8	0	72	0	32.46	0	1.89	0	0.000285	0	7.8396	0	7.4753	0
9094SoOcn	2	C	12/31/2014	22:24				41.34	0	-1.7322	0	34.0677	0	27.47	0	275.8	0	73.1	0	31.93	0	1.14	0	0.000187	0	7.8497	0	7.4845	0
9094SoOcn	2	C	12/31/2014	22:24				36.85	0	-1.7333	0	33.9902	0	27.408	0	282.1	0	74.7	0	31.94	0	1.31	0	0.000217	0	7.8544	0	7.4886	0
9094SoOcn	2	C	12/31/2014	22:24				31.47	0	-1.7249	0	33.9698	0	27.391	0	286.6	0	75.9	0	31.62	0	1.15	0	0.000213	0	7.8582	0	7.492	0
9094SoOcn	2	C	12/31/2014	22:24				26.31	0	-1.7105	0	33.9078	0	27.34	0	289.6	0	76.7	0	31.49	0	1.15	0	0.000198	0	7.8628	0	7.4963	0
9094SoOcn	2	C	12/31/2014	22:24				21.42	0	-1.6698	0	33.8768	0	27.313	0	295.1	0	78.2	0	31.45	0	0.89	0	0.000193	0	7.8649	0	7.4986	0
9094SoOcn	2	C	12/31/2014	22:24				16.88	0	-1.6605	0	33.868	0	27.305	0	296.3	0	78.5	0	31.29	0	0.9	0	0.000202	0	7.8699	0	7.5032	0
9094SoOcn	2	C	12/31/2014	22:24				11.88	0	-1.614	0	33.5553	0	27.052	0	309.4	0	81.9	0	30.71	0	1.04	0	0.000208	0	7.8779	0	7.5109	0
9094SoOcn	2	C	12/31/2014	22:24				7.49	0	-1.6041	0	33.5284	0	27.029	0	313.7	0	83.1	0	30.65	0	1.03	0	0.000308	0	7.881	0	7.5137	0
9094SoOcn	2	C	12/31/2014	22:24																									
9094SoOcn	3	C	1/11/2015	4:36	359.965	-66.947		1698.37	0	0.1725	0	34.6739	0	27.834	0	211.7	0	59.2	0	32.87	0	0	0	0.000085	0	7.7315	0	7.4563	0
9094SoOcn	3	C	1/11/2015	4:36	359.965	-66.947		1598.54	0	0.2126	0	34.6755	0	27.832	0	210.5	0	59	0	32.76	0	0.01	0	0.000083	0	7.7321	0	7.4541	0
9094SoOcn	3	C	1/11/2015	4:36	359.965	-66.947		1499.41	0	0.2565	0	34.6778	0	27.831	0	206.9	0	58	0	33.11	0	0	0	0.000085	0	7.7295	0	7.4491	0
9094SoOcn	3	C	1/11/2015	4:36	359.965	-66.947		1399.57	0	0.2999	0	34.6792	0	27.829	0	207.2	0	58.2	0	32.95	0	0	0	0.000085	0	7.7346	0	7.4511	0
9094SoOcn	3	C	1/11/2015	4:36	359.965	-66.947		1298.83	0	0.3395	0	34.6815	0	27.828	0	205	0	57.6	0	33.24	0	0.01	0	0.000085	0	7.7367	0	7.4502	0
9094SoOcn	3	C	1/11/2015	4:36	359.965	-66.947		1198.58	0	0.3782	0	34.683	0	27.826	0	203.4	0	57.2	0	33.28	0	0.01	0	0.000085	0	7.736	0	7.4468	0
9094SoOcn	3	C	1/11/2015	4:36	359.965	-66.947		1099.44	0	0.4218	0	34.6845	0	27.824	0	203.1	0	57.2	0	33.11	0	0.01	0	0.000085	0	7.74	0	7.4478	0
9094SoOcn	3	C	1/11/2015	4:36	359.965	-66.947		999.16	0	0.4702	0	34.6862	0	27.822	0	201.9	0	57	0	33.12	0	0	0	0.000085	0	7.7443	0	7.4491	0
9094SoOcn	3	C	1/11/2015	4:36	359.965	-66.947		951.54	0	0.4902	0	34.6868	0	27.821	0	200.6	0	56.6	0	33.12	0	0	0	0.000088	0	7.74	0	7.4439	0
9094SoOcn	3	C	1/11/2015	4:36	359.965	-66.947		901.23	0	0.512	0	34.6869	0	27.819	0	199.1	0	56.2	0	33.26	0	0	0	0.000087	0	7.7399	0	7.4424	0
9094SoOcn	3	C	1/11/2015	4:36	359.965	-66.947		851.62	0	0.5426	0	34.6886	0	27.818	0	200.2	0	56.6	0	33.29	0	0.01	0	0.000088	0	7.7442	0	7.4451	0
9094SoOcn	3	C	1/11/2015	4:36	359.965	-66.947		801.52	0	0.5704	0	34.6896	0	27.817	0	199.6	0	56.4	0	33.26	0	0.01	0	0.000087	0	7.7451	0	7.4447	0
9094SoOcn	3	C	1/11/2015	4:36	359.965	-66.947		751.46	0	0.6023	0	34.6905	0	27.815	0	199.3	0	56.4	0	33.18	0	0.01	0	0.000085	0	7.7477	0	7.4458	0
9094SoOcn	3	C	1/11/2015	4:36	359.965	-66.947		700.87	0	0.6424	0	34.6926	0	27.814	0	199.4	0	56.5	0	33.12	0	0.01	0	0.000088	0	7.7506	0	7.4474	0
9094SoOcn	3	C	1/11/2015	4:36	359.965	-66.947		651.2	0	0.6759	0	34.6932	0	27.811	0	199.2	0	56.5	0	33.17	0	0	0	0.000087	0	7.7515	0	7.4471	0
