//0																									
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	pHinsitu[Total]	QF	pH25C[Total]	QF
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		451.54	0	7.9342	0	34.4494	0	26.788	0	238	0	80.4	0		8	7.8138	8	7.5987	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		399.7	0	8.1317	0	34.4732	0	26.779	0	242.3	0	82.2	0		8	7.8282	8	7.613	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		380.95	0	8.1942	0	34.4813	0	26.776	0	244.2	0	83	0		8	7.8357	8	7.6201	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		361.22	0	8.2578	0	34.4902	0	26.774	0	247.6	0	84.3	0		8	7.8419	8	7.626	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		350.69	0	8.2774	0	34.4915	0	26.772	0	248.5	0	84.6	0		8	7.8438	8	7.6277	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		341.32	0	8.286	0	34.4927	0	26.772	0	249	0	84.8	0		8	7.8451	8	7.6287	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		331.29	0	8.2918	0	34.4923	0	26.77	0	249.1	0	84.8	0		8	7.846	8	7.6293	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		321.48	0	8.3139	0	34.4951	0	26.769	0	248.9	0	84.8	0		8	7.8463	8	7.6296	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		311.73	0	8.309	0	34.4934	0	26.769	0	248.6	0	84.7	0		8	7.8464	8	7.6293	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		301.43	0	8.3118	0	34.4918	0	26.767	0	248.3	0	84.6	0		8	7.8466	8	7.6292	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		291.28	0	8.3218	0	34.4921	0	26.766	0	248	0	84.5	0		8	7.848	8	7.6303	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		281.21	0	8.3637	0	34.4974	0	26.764	0	248.3	0	84.7	0		8	7.848	8	7.6305	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		271.29	0	8.354	0	34.4921	0	26.761	0	248.5	0	84.7	0		8	7.8492	8	7.6311	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		261.45	0	8.3705	0	34.4917	0	26.758	0	248.1	0	84.6	0		8	7.8488	8	7.6307	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		251.1	0	8.3898	0	34.4923	0	26.755	0	247.7	0	84.5	0		8	7.8502	8	7.632	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		241.24	0	8.4093	0	34.4914	0	26.752	0	247.5	0	84.5	0		8	7.852	8	7.6335	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		230.94	0	8.4164	0	34.4914	0	26.751	0	247.6	0	84.6	0		8	7.851	8	7.6324	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		220.92	0	8.4365	0	34.4912	0	26.747	0	247.6	0	84.6	0		8	7.8529	8	7.634	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		210.87	0	8.4519	0	34.4907	0	26.745	0		8		8		8	7.8577	8	7.6384	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		200.52	0	8.4759	0	34.4901	0	26.74	0		8		8		8	7.8617	8	7.642	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		190.26	0	8.493	0	34.4892	0	26.737	0	248.6	0	85	0		8	7.8601	8	7.6405	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		181.03	0	8.5044	0	34.487	0	26.733	0	248.6	0	85.1	0		8	7.8601	8	7.6403	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		170.58	0	8.5125	0	34.4852	0	26.731	0	248.8	0	85.2	0		8	7.861	8	7.6409	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		161.26	0	8.5173	0	34.4836	0	26.729	0	248.9	0	85.2	0		8	7.8587	8	7.6386	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		151.17	0	8.5359	0	34.4788	0	26.722	0	248.8	0	85.2	0		8	7.8591	8	7.6389	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		141.53	0	8.5494	0	34.4773	0	26.718	0	248.7	0	85.2	0		8	7.8583	8	7.638	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		131.01	0	8.5679	0	34.4743	0	26.713	0	248.6	0	85.2	0		8	24.564	8	22.9502	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		121.34	0	8.5891	0	34.4718	0	26.708	0	248.5	0	85.2	0		8	7.8569	8	7.6366	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		111.03	0	8.6634	0	34.4665	0	26.692	0	248.4	0	85.3	0		8	7.858	8	7.6384	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		101.76	0	8.811	0	34.4583	0	26.662	0	249.4	0	85.9	0		8	7.861	8	7.6429	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		96.72	0	8.9081	0	34.4563	0	26.645	0	249.9	0	86.3	0		8	7.8682	8	7.6507	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		91.28	0	9.1381	0	34.4472	0	26.601	0	251.1	0	87.1	0		8	7.8738	8	7.659	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		86.58	0	9.4933	0	34.4407	0	26.538	0	251.8	0	88.1	0		8	7.8754	8	7.6653	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		81.33	0	9.9689	0	34.4338	0	26.453	0	251.2	0	88.8	0		8	7.8837	8	7.6796	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		76.5	0	11.2464	0	34.4022	0	26.204	0		8		8		8	7.8881	8	7.7019	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		71.49	0	12.6132	0	34.3785	0	25.929	0	242.3	0	90.6	0		8	7.8937	8	7.7268	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		66.85	0	13.7215	0	34.343	0	25.679	0	236	0	90.2	0		8	7.9025	8	7.7509	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		60.83	0	13.7497	0	34.3485	0	25.677	0		8		8		8	7.9043	8	7.7528	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		55.67	0	13.7498	0	34.3483	0	25.677	0	236.4	0	90.4	0		8	7.9044	8	7.7527	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		51.4	0	13.7489	0	34.3485	0	25.678	0	236.2	0	90.4	0		8	7.9063	8	7.7543	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		46.48	0	13.7489	0	34.3483	0	25.677	0	236.2	0	90.4	0		8	7.9044	8	7.7524	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		41.52	0	13.7481	0	34.3486	0	25.678	0	236.2	0	90.3	0		8	7.9046	8	7.7524	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		36.73	0	13.747	0	34.3485	0	25.678	0	236.2	0	90.4	0		8	7.9048	8	7.7525	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		31.76	0	13.7461	0	34.3486	0	25.678	0	236.2	0	90.4	0		8	7.9043	8	7.7518	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		26.48	0	13.7414	0	34.3489	0	25.68	0	236.3	0	90.4	0		8	7.9047	8	7.752	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		21.55	0	13.7414	0	34.3485	0	25.679	0	236.3	0	90.4	0		8	7.9062	8	7.7532	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		16.77	0	13.7408	0	34.3484	0	25.679	0	236.3	0	90.4	0		8	7.9031	8	7.7501	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		11.36	0	13.7395	0	34.3488	0	25.68	0	236.3	0	90.4	0		8	7.9048	8	7.7515	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978		7.48	0	13.7407	0	34.3484	0	25.679	0	236.4	0	90.4	0		8	7.9044	8	7.751	8
9101SoOcn	1	C	04/18/2014	18:43	209.85	-44.978																			
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		1698.54	0	3.0248	0	34.4474	0	27.4	0	165.7	0	49.8	0		8	7.6857	0	7.4534	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		1599.48	0	3.116	0	34.4288	0	27.376	0	167.6	0	50.5	0		8	7.6906	0	7.4559	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		1499.51	0	3.2441	0	34.4051	0	27.343	0	170.8	0	51.6	0		8	7.6983	0	7.4614	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		1399.83	0	3.3596	0	34.389	0	27.318	0	173.1	0	52.4	0		8	7.7062	0	7.467	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		1299.9	0	3.6211	0	34.3626	0	27.269	0	176.5	0	53.8	0		8	7.7159	0	7.4762	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		1198.96	0	4.0843	0	34.3282	0	27.19	0	183.7	0	56.6	0		8	7.7306	0	7.4928	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		1100.03	0	4.7471	0	34.3105	0	27.099	0	189.7	0	59.4	0		8	7.7497	0	7.5163	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		999.94	0	5.4794	0	34.3075	0	27.007	0	198.3	0	63.2	0		8	7.7713	0	7.543	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		950.89	0	5.8455	0	34.3102	0	26.963	0	204.3	0	65.7	0		8	7.7791	0	7.5538	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		900.85	0	6.0952	0	34.3143	0	26.934	0	209.4	0	67.7	0		8	7.7885	0	7.5642	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		851.08	0	6.3037	0	34.3216	0	26.912	0	213.3	0	69.3	0		8	7.7967	0	7.5731	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		799.58	0	6.5545	0	34.3339	0	26.889	0	217.9	0	71.3	0		8	7.8059	0	7.5833	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		751.72	0	6.7465	0	34.3461	0	26.873	0	221.6	0	72.8	0		8	7.8136	0	7.5915	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		701.75	0	6.9773	0	34.3617	0	26.854	0	225.2	0	74.4	0		8	7.82	0	7.599	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		651.16	0	7.194	0	34.3776	0	26.836	0	227.8	0	75.6	0		8	7.8281	0	7.6078	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		601.66	0	7.3638	0	34.39	0	26.822	0	230.2	0	76.7	0		8	7.8331	0	7.6131	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		550.71	0	7.5418	0	34.406	0	26.81	0	232.6	0	77.8	0		8	7.88	8	7.657	8
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		500.87	0	7.7078	0	34.4231	0	26.8	0	234.7	0	78.8	0		8	7.8486	0	7.6289	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		451.51	0	7.9226	0	34.4477	0	26.789	0	237.9	0	80.3	0		8	7.8594	0	7.6403	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		401.6	0	8.1148	0	34.472	0	26.78	0	242.5	0	82.2	0		8	7.8712	0	7.6522	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		380.66	0	8.1907	0	34.4815	0	26.777	0	244.6	0	83.1	0		8	7.8769	0	7.6578	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		361.63	0	8.2489	0	34.4886	0	26.774	0	247.1	0	84.1	0		8	7.8824	0	7.663	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		350.76	0	8.2641	0	34.4908	0	26.773	0	248	0	84.4	0		8	7.8835	0	7.6639	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		340.95	0	8.2716	0	34.4913	0	26.773	0	248.3	0	84.5	0		8	7.8845	0	7.6646	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		331.45	0	8.2834	0	34.4926	0	26.772	0	248.7	0	84.7	0		8	7.8869	0	7.6667	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		321.18	0	8.2879	0	34.4929	0	26.771	0	248.8	0	84.7	0		8	7.8875	0	7.667	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		310.97	0	8.2948	0	34.4928	0	26.77	0	248.7	0	84.7	0		8	7.8871	0	7.6663	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		301.29	0	8.2979	0	34.493	0	26.77	0	248.8	0	84.7	0		8	7.889	0	7.6678	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		290.78	0	8.3035	0	34.4927	0	26.769	0	248.8	0	84.7	0		8	7.8887	0	7.6673	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		281.44	0	8.3077	0	34.4923	0	26.768	0	248.5	0	84.7	0		8	7.8899	0	7.6681	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		271.56	0	8.3152	0	34.4927	0	26.767	0	248.5	0	84.7	0		8	7.8893	0	7.6674	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		261.01	0	8.3271	0	34.4936	0	26.766	0	248.4	0	84.7	0		8	7.889	0	7.6669	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		251.63	0	8.3289	0	34.4925	0	26.765	0	248.3	0	84.6	0		8	7.8897	0	7.6672	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		241.29	0	8.3446	0	34.4925	0	26.762	0	248.5	0	84.7	0		8	7.8904	0	7.6677	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		229.69	0	8.3655	0	34.4928	0	26.76	0	248.2	0	84.7	0		8	7.8914	0	7.6686	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		221.37	0	8.3834	0	34.4928	0	26.757	0	247.8	0	84.6	0		8	7.8918	0	7.669	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		211.08	0	8.4012	0	34.4932	0	26.754	0	247.5	0	84.5	0		8	7.893	0	7.67	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		201.07	0	8.4266	0	34.4931	0	26.75	0	247.3	0	84.5	0		8	7.8931	0	7.6701	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		191.67	0	8.4443	0	34.4908	0	26.746	0	247.8	0	84.7	0		8	7.8952	0	7.672	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		181.64	0	8.4611	0	34.4907	0	26.743	0	248.1	0	84.8	0		8	7.896	0	7.6727	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		171.54	0	8.4792	0	34.4902	0	26.74	0	248.1	0	84.9	0		8	7.8976	0	7.674	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		161.51	0	8.4988	0	34.489	0	26.736	0	248.1	0	84.9	0		8	7.8971	0	7.6735	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		150.83	0	8.5077	0	34.4864	0	26.732	0	248.3	0	85	0		8	7.8981	0	7.6742	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		141.25	0	8.5185	0	34.4834	0	26.728	0	248.6	0	85.1	0		8	7.8965	0	7.6725	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		130.76	0	8.535	0	34.4795	0	26.722	0	248.5	0	85.1	0		8	7.8969	0	7.6728	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		121.31	0	8.5424	0	34.4784	0	26.72	0	248.4	0	85.1	0		8	7.8966	0	7.6723	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		111.42	0	8.5678	0	34.4748	0	26.714	0	248.2	0	85.1	0		8	7.8958	0	7.6716	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		100.9	0	8.6012	0	34.4719	0	26.706	0	248.1	0	85.1	0		8	7.8949	0	7.671	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		96.66	0	8.6277	0	34.4689	0	26.699	0	247.9	0	85	0		8	7.896	0	7.6722	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		91.06	0	8.6471	0	34.4681	0	26.696	0	248.1	0	85.2	0		8	7.8961	0	7.6724	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		86.33	0	8.6739	0	34.4664	0	26.69	0	248.2	0	85.2	0		8	7.8969	0	7.6733	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		81.58	0	8.7032	0	34.4649	0	26.684	0	248.6	0	85.4	0		8	7.8977	0	7.6743	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		76.14	0	8.7881	0	34.4594	0	26.666	0	249.1	0	85.8	0		8	7.9007	0	7.6782	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		71.52	0	8.9259	0	34.4534	0	26.64	0	249.8	0	86.3	0		8	7.9017	0	7.6809	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		66.19	0	9.1068	0	34.4488	0	26.607	0	250.2	0	86.8	0		8	7.9084	0	7.6895	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		61.41	0	9.6954	0	34.4376	0	26.502	0		8		8		8	7.9336	0	7.7208	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		56.65	0	10.7959	0	34.4166	0	26.297	0	248.7	0	89.5	0		8	7.9237	0	7.7274	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		51.85	0	13.1238	0	34.3559	0	25.81	0	238.9	0	90.2	0		8	7.9416	0	7.7775	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		46.54	0	13.487	0	34.3294	0	25.715	0	236.6	0	90	0		8	7.944	0	7.7849	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		41.7	0	13.4947	0	34.3281	0	25.712	0	236.6	0	90	0		8	7.9429	0	7.7838	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		36.85	0	13.4995	0	34.3273	0	25.711	0	236.6	0	90	0		8	7.9429	0	7.7837	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		31.43	0	13.4986	0	34.3272	0	25.711	0	236.5	0	90	0		8	7.943	0	7.7836	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		26.53	0	13.4977	0	34.3277	0	25.711	0		8		8		8	7.9439	0	7.7843	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		20.78	0	13.4976	0	34.3271	0	25.711	0		8		8		8	7.9437	0	7.7839	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		15.41	0	13.4973	0	34.3272	0	25.711	0		8		8		8	7.9439	0	7.7839	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		11.01	0	13.4971	0	34.3271	0	25.711	0		8		8		8	7.943	0	7.7829	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027		7.55	0	13.4963	0	34.3273	0	25.711	0	236.8	0	90.1	0		8	7.9433	0	7.7831	0
9101SoOcn	2	C	04/24/2014	01:51	209.98	-45.027																			
9101SoOcn	 3	C	04/29/2014	10:36	209.465	-44.925		  1698.76	0	  3.0170	0	34.4487	0	27.402	0	165.7	0	49.8	0		8	7.6948	0	7.4616	0
9101SoOcn	 3	C	04/29/2014	10:36	209.465	-44.925		  1599.85	0	  3.1172	0	34.4287	0	27.376	0	167.8	0	50.6	0		8	7.6999	0	7.4644	0
9101SoOcn	 3	C	04/29/2014	10:36	209.465	-44.925		  1498.33	0	  3.2236	0	34.4087	0	27.348	0	170.5	0	51.5	0		8	7.7066	0	7.4687	0
9101SoOcn	 3	C	04/29/2014	10:36	209.465	-44.925		  1398.75	0	  3.3305	0	34.3928	0	27.324	0	173.0	0	52.4	0		8	7.7153	0	7.4749	0
9101SoOcn	 3	C	04/29/2014	10:36	209.465	-44.925		  1298.90	0	  3.5678	0	34.3680	0	27.279	0	176.2	0	53.7	0		8	7.7237	0	7.4826	0
9101SoOcn	 3	C	04/29/2014	10:36	209.465	-44.925		  1199.40	0	  3.9402	0	34.3377	0	27.214	0	182.0	0	55.9	0		8	7.7376	0	7.4972	0
9101SoOcn	 3	C	04/29/2014	10:36	209.465	-44.925		  1098.24	0	  4.8357	0	34.3104	0	27.088	0	190.4	0	59.8	0		8	7.7590	0	7.5260	0
9101SoOcn	 3	C	04/29/2014	10:36	209.465	-44.925		   998.92	0	  5.3954	0	34.3072	0	27.018	0	196.8	0	62.6	0		8	7.7771	0	7.5472	0
9101SoOcn	 3	C	04/29/2014	10:36	209.465	-44.925		   951.47	0	  5.6872	0	34.3085	0	26.982	0	201.8	0	64.6	0		8	7.7842	0	7.5562	0
9101SoOcn	 3	C	04/29/2014	10:36	209.465	-44.925		   900.92	0	  5.9763	0	34.3119	0	26.947	0	206.8	0	66.7	0		8	7.7954	0	7.5689	0
9101SoOcn	 3	C	04/29/2014	10:36	209.465	-44.925		   850.84	0	  6.2224	0	34.3188	0	26.921	0	212.3	0	68.9	0		8	7.8061	0	7.5804	0
9101SoOcn	 3	C	04/29/2014	10:36	209.465	-44.925		   801.39	0	  6.5055	0	34.3309	0	26.893	0	217.4	0	71.0	0		8	7.8155	0	7.5915	0
9101SoOcn	 3	C	04/29/2014	10:36	209.465	-44.925		   751.18	0	  6.7290	0	34.3447	0	26.874	0	221.6	0	72.7	0		8	7.8235	0	7.6003	0
9101SoOcn	 3	C	04/29/2014	10:36	209.465	-44.925		   701.61	0	  6.9578	0	34.3617	0	26.856	0	225.1	0	74.3	0		8	7.8304	0	7.6083	0
9101SoOcn	 3	C	04/29/2014	10:36	209.465	-44.925		   651.36	0	  7.1661	0	34.3765	0	26.839	0	227.7	0	75.5	0		8	7.8373	0	7.6159	0
9101SoOcn	 3	C	04/29/2014	10:36	209.465	-44.925		   600.82	0	  7.3250	0	34.3876	0	26.826	0	229.9	0	76.5	0		8	7.8440	0	7.6226	0
9101SoOcn	 3	C	04/29/2014	10:36	209.465	-44.925		   551.04	0	  7.4921	0	34.4017	0	26.814	0	232.1	0	77.6	0		8	7.8503	0	7.6291	0
9101SoOcn	 3	C	04/29/2014	10:36	209.465	-44.925		   501.22	0	  7.6966	0	34.4218	0	26.801	0	234.5	0	78.7	0		8	7.8589	0	7.6382	0
9101SoOcn	 3	C	04/29/2014	10:36	209.465	-44.925		   451.23	0	  7.9173	0	34.4470	0	26.789	0		8		8		8	7.8717	0	7.6514	0
9101SoOcn	 3	C	04/29/2014	10:36	209.465	-44.925		   401.55	0	  8.1717	0	34.4797	0	26.778	0	244.9	0	83.2	0		8	7.8860	0	7.6666	0
9101SoOcn	 3	C	04/29/2014	10:36	209.465	-44.925		   380.64	0	  8.2410	0	34.4884	0	26.775	0	247.0	0	84.0	0		8	7.8916	0	7.6720	0
9101SoOcn	 3	C	04/29/2014	10:36	209.465	-44.925		   361.38	0	  8.2747	0	34.4928	0	26.773	0	248.9	0	84.7	0		8	7.8958	0	7.6757	0
9101SoOcn	 3	C	04/29/2014	10:36	209.465	-44.925		   351.01	0	  8.2844	0	34.4929	0	26.772	0	249.2	0	84.8	0		8	7.8962	0	7.6758	0
9101SoOcn	 3	C	04/29/2014	10:36	209.465	-44.925		   341.08	0	  8.2894	0	34.4925	0	26.771	0	249.1	0	84.8	0		8	7.8967	0	7.6760	0
9101SoOcn	 3	C	04/29/2014	10:36	209.465	-44.925		   331.45	0	  8.2926	0	34.4923	0	26.77	0	248.9	0	84.8	0		8	7.8961	0	7.6753	0
