//0																													
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	pHinsitu[Total]	QF	pH25C[Total]	QF
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		   550.91	0	  7.6721	0	34.5043	0	26.873	0	182.0	0	61.1	0	22.21	0	7.9029	0	7.6799	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		   501.33	0	  8.2255	0	34.5503	0	26.829	0	189.9	0	64.6	0	19.91	0	7.9171	0	7.6991	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		   451.00	0	  8.6547	0	34.5956	0	26.8	0	197.5	0	67.9	0	18.14	0	7.9336	0	7.7187	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		   401.09	0	  9.3988	0	34.7065	0	26.775	0	204.3	0	71.4	0	14.74	0	7.9555	0	7.7478	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		   381.02	0	  9.9185	0	34.7969	0	26.765	0	206.6	0	73.1	0	12.97	0	7.9713	0	7.7691	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		   361.38	0	 10.2830	0	34.8583	0	26.755	0	209.7	0	74.8	0	11.09	0	7.9931	0	7.7937	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		   350.69	0	 11.1582	0	34.9949	0	26.716	0	212.9	0	77.5	0	08.14	0	8.0164	0	7.8273	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		   340.51	0	 12.0072	0	35.1461	0	26.688	0	219.0	0	81.2	0	05.57	0	8.0144	0	7.8375	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		   331.56	0	 12.0052	0	35.1474	0	26.69	0	221.4	0	82.1	0	05.67	0	8.0138	0	7.8366	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		   321.36	0	 12.0039	0	35.1476	0	26.69	0	222.0	0	82.3	0	05.37	0	8.0144	0	7.8368	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		   311.28	0	 12.0042	0	35.1481	0	26.691	0	222.2	0	82.4	0	05.52	0	8.0154	0	7.8373	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		   301.24	0	 12.0033	0	35.1474	0	26.69	0	222.3	0	82.4	0	05.48	0	8.0142	0	7.8359	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		   291.36	0	 12.0006	0	35.1480	0	26.691	0	222.4	0	82.5	0	05.53	0	8.0144	0	7.8357	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		   281.36	0	 12.0000	0	35.1479	0	26.691	0	222.5	0	82.5	0	05.46	0	8.0158	0	7.8367	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		   271.59	0	 11.9992	0	35.1485	0	26.692	0	222.5	0	82.5	0	05.45	0	8.0164	0	7.8369	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		   261.29	0	 11.9975	0	35.1480	0	26.692	0	222.6	0	82.5	0	05.52	0	8.0160	0	7.8361	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		   251.60	0	 11.9977	0	35.1484	0	26.692	0	222.7	0	82.6	0	05.45	0	8.0166	0	7.8364	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		   241.24	0	 11.9977	0	35.1485	0	26.692	0	222.8	0	82.6	0	05.37	0	8.0172	0	7.8366	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		   231.71	0	 11.9973	0	35.1488	0	26.692	0	222.8	0	82.6	0	05.48	0	8.0172	0	7.8363	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		   221.75	0	 12.0345	0	35.1572	0	26.693	0	222.7	0	82.6	0	05.19	0	8.0203	0	7.8393	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		   211.28	0	 12.0532	0	35.1616	0	26.693	0	223.1	0	82.8	0	05.22	0	8.0200	0	7.8390	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		   201.32	0	 12.0514	0	35.1616	0	26.693	0	223.2	0	82.8	0	05.19	0	8.0227	0	7.8412	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		   191.78	0	 12.0753	0	35.1670	0	26.693	0	223.2	0	82.9	0	05.11	0	8.0226	0	7.8411	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		   181.42	0	 12.0840	0	35.1687	0	26.693	0	223.3	0	82.9	0	05.06	0	8.0226	0	7.8409	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		   168.72	0	 12.0956	0	35.1687	0	26.691	0	223.3	0	83.0	0	05.02	0	8.0228	0	7.8408	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		   160.67	0	 12.1006	0	35.1690	0	26.69	0	223.2	0	83.0	0	05.06	0	8.0228	0	7.8406	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		   151.51	0	 12.1077	0	35.1667	0	26.687	0	223.3	0	83.0	0	04.98	0	8.0244	0	7.8419	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		   141.55	0	 12.0935	0	35.1576	0	26.682	0	223.9	0	83.2	0		8	8.0244	0	7.8413	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		   130.52	0	 12.1386	0	35.1459	0	26.664	0	224.7	0	83.5	0	04.09	0	8.0313	0	7.8480	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		   121.50	0	 12.4147	0	35.1603	0	26.624	0	226.1	0	84.6	0	03.41	0	8.0373	0	7.8572	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		   111.62	0	 12.7363	0	35.1666	0	26.567	0	227.6	0	85.7	0	02.66	0	8.0427	0	7.8665	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		   101.16	0	 12.9779	0	35.1664	0	26.52	0	230.5	0	87.2	0	02.18	0	8.0476	0	7.8742	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		    95.64	0	 13.0385	0	35.1672	0	26.509	0	232.3	0	88.0	0	02.08	0	8.0522	0	7.8791	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		    89.96	0	 13.1079	0	35.1582	0	26.488	0	234.5	0	89.0	0	01.89	0	8.0523	0	7.8800	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		    84.50	0	 13.3217	0	35.1592	0	26.446	0	236.2	0	90.0	0	02.12	0	8.0506	0	7.8814	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		    79.54	0	 14.2768	0	35.1585	0	26.252	0	228.7	0	88.9	0	01.45	0	8.0382	0	7.8839	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		    75.62	0	 14.7773	0	35.1722	0	26.158	0	224.5	0	88.1	0	01.18	0	8.0362	0	7.8894	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		    71.57	0	 14.9239	0	35.1837	0	26.136	0	222.7	0	87.7	0	01.05	0	8.0368	0	7.8919	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		    66.64	0	 15.0594	0	35.1911	0	26.113	0	222.4	0	87.8	0	00.79	0	8.0373	0	7.8942	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		    61.47	0	 15.1023	0	35.1888	0	26.102	0	223.2	0	88.2	0	00.80	0	8.0405	0	7.8976	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		    56.75	0	 15.4017	0	35.1703	0	26.022	0	223.6	0	88.9	0	00.70	0	8.0445	0	7.9056	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		    51.86	0	 15.6183	0	35.1620	0	25.967	0	224.8	0	89.7	0	00.38	0	8.0447	0	7.9088	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		    46.20	0	 15.6960	0	35.1687	0	25.955	0	225.4	0	90.1	0	00.26	0	8.0459	0	7.9109	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		    41.50	0	 15.7201	0	35.1685	0	25.95	0	225.6	0	90.2	0	00.34	0	8.0431	0	7.9085	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		    36.55	0	 15.7282	0	35.1677	0	25.947	0	225.9	0	90.4	0	00.38	0	8.0423	0	7.9077	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		    32.03	0	 15.7313	0	35.1675	0	25.947	0	226.1	0	90.5	0	00.32	0	8.0421	0	7.9074	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		    26.22	0	 15.7446	0	35.1674	0	25.944	0	226.2	0	90.5	0	00.36	0	8.0393	0	7.9049	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		    21.83	0	 15.7477	0	35.1669	0	25.942	0	226.4	0	90.6	0	00.40	0	8.0377	0	7.9034	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		    16.45	0	 15.7600	0	35.1669	0	25.94	0	226.3	0	90.6	0	00.39	0	8.0350	0	7.9009	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		    11.98	0	 15.7827	0	35.1659	0	25.934	0	226.2	0	90.6	0	00.39	0	8.0371	0	7.9030	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451		     7.97	0	 15.7820	0	35.1669	0	25.935	0	226.3	0	90.6	0	00.26	0	8.0397	0	7.9052	0
9749SoOcn	 1	C	01/13/2016	07:49	  99.470	-39.451																	
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		  1799.41	0	  2.5736	0	34.6560	0	27.615	0	149.9	0	44.6	0	31.85	0	7.8115	0	7.5658	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		  1699.64	0	  2.6411	0	34.6189	0	27.579	0	151.4	0	45.1	0	31.99	0	7.8092	0	7.5613	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		  1598.78	0	  2.7379	0	34.5955	0	27.55	0	147.2	0	44.0	0	32.61	0	7.8057	0	7.5561	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		  1498.91	0	  2.8338	0	34.5586	0	27.51	0	147.5	0	44.1	0	32.77	0	7.8025	0	7.5512	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		  1398.75	0	  2.9767	0	34.5194	0	27.464	0	148.1	0	44.5	0	33.01	0	7.8039	0	7.5512	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		  1299.56	0	  3.1249	0	34.4866	0	27.422	0	149.9	0	45.2	0	32.95	0	7.8077	0	7.5534	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		  1198.82	0	  3.3240	0	34.4478	0	27.37	0	154.1	0	46.7	0	32.64	0	7.8143	0	7.5590	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		  1099.42	0	  3.5215	0	34.4141	0	27.322	0	160.1	0	48.7	0	32.20	0	7.8255	0	7.5687	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		   999.04	0	  3.9633	0	34.3786	0	27.245	0	167.2	0	51.4	0	31.01	0	7.8392	0	7.5841	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		   950.58	0	  4.2159	0	34.3791	0	27.217	0	167.2	0	51.7	0	30.64	0	7.8406	0	7.5873	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		   901.75	0	  4.4373	0	34.3708	0	27.185	0	169.7	0	52.8	0	30.05	0	7.8449	0	7.5927	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		   851.57	0	  4.6877	0	34.3679	0	27.153	0	171.4	0	53.6	0	29.48	0	7.8506	0	7.5998	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		   800.87	0	  5.1435	0	34.3764	0	27.106	0	171.5	0	54.3	0	28.46	0	7.8547	0	7.6082	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		   751.80	0	  5.5391	0	34.3877	0	27.066	0	171.7	0	54.8	0	27.64	0	7.8605	0	7.6175	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		   701.55	0	  5.9936	0	34.4066	0	27.023	0	171.7	0	55.4	0	26.68	0	7.8660	0	7.6273	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		   650.59	0	  6.6790	0	34.4393	0	26.959	0	173.5	0	56.9	0	24.77	0	7.8742	0	7.6428	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		   600.95	0	  7.2192	0	34.4735	0	26.912	0	176.2	0	58.5	0	23.34	0	7.8836	0	7.6574	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		   550.83	0	  7.6818	0	34.5054	0	26.872	0	181.0	0	60.8	0	21.71	0	7.8965	0	7.6741	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		   501.20	0	  8.2216	0	34.5510	0	26.83	0	188.6	0	64.2	0	19.52	0	7.9139	0	7.6961	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		   451.44	0	  8.7686	0	34.6096	0	26.794	0	197.9	0	68.2	0	17.22	0	7.9331	0	7.7199	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		   401.37	0	  9.3936	0	34.7076	0	26.777	0	203.6	0	71.2	0	14.54	0	7.9539	0	7.7462	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		   380.44	0	  9.7979	0	34.7753	0	26.767	0	205.0	0	72.3	0	13.02	0	7.9604	0	7.7573	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		   361.04	0	 10.0560	0	34.8223	0	26.763	0	207.5	0	73.6	0	11.85	0	7.9749	0	7.7737	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		   350.33	0	 10.2921	0	34.8622	0	26.756	0	208.9	0	74.5	0	11.33	0	7.9801	0	7.7815	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		   340.76	0	 11.0505	0	34.9792	0	26.722	0	208.9	0	75.8	0	08.54	0	7.9981	0	7.8086	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		   330.58	0	 11.7441	0	35.0899	0	26.69	0	214.2	0	79.0	0	06.12	0	8.0114	0	7.8306	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		   321.24	0	 11.9087	0	35.1290	0	26.692	0	218.2	0	80.7	0	05.68	0	8.0103	0	7.8316	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		   310.72	0	 11.9069	0	35.1294	0	26.693	0	219.3	0	81.1	0	05.55	0	8.0154	0	7.8359	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		   300.71	0	 12.0107	0	35.1511	0	26.692	0	220.3	0	81.7	0	05.30	0	8.0133	0	7.8352	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		   291.21	0	 12.0097	0	35.1515	0	26.692	0	220.6	0	81.8	0	05.35	0	8.0144	0	7.8359	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		   281.24	0	 12.0088	0	35.1514	0	26.692	0	220.8	0	81.9	0	05.39	0	8.0139	0	7.8351	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		   271.55	0	 12.0077	0	35.1512	0	26.693	0	221.0	0	81.9	0	05.35	0	8.0137	0	7.8345	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		   261.18	0	 12.0070	0	35.1514	0	26.693	0	221.0	0	82.0	0	05.35	0	8.0149	0	7.8353	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		   251.83	0	 12.0060	0	35.1517	0	26.693	0	221.1	0	82.0	0	05.27	0	8.0158	0	7.8358	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		   241.49	0	 12.0417	0	35.1586	0	26.692	0	221.2	0	82.1	0	05.19	0	8.0172	0	7.8373	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		   231.65	0	 12.0403	0	35.1592	0	26.693	0	221.5	0	82.2	0	05.07	0	8.0175	0	7.8372	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		   221.36	0	 12.0727	0	35.1650	0	26.692	0	221.6	0	82.3	0	05.07	0	8.0186	0	7.8383	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		   211.76	0	 12.0719	0	35.1648	0	26.692	0	221.8	0	82.4	0	05.04	0	8.0182	0	7.8376	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		   201.59	0	 12.0956	0	35.1686	0	26.691	0	221.8	0	82.4	0	05.02	0	8.0195	0	7.8388	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		   191.24	0	 12.0995	0	35.1689	0	26.69	0	221.8	0	82.4	0	04.97	0	8.0198	0	7.8388	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		   181.80	0	 12.1038	0	35.1681	0	26.689	0	221.9	0	82.5	0	04.95	0	8.0205	0	7.8392	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		   170.00	0	 12.1096	0	35.1654	0	26.685	0	222.1	0	82.5	0	04.98	0	8.0221	0	7.8404	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		   160.80	0	 12.0991	0	35.1572	0	26.681	0	222.4	0	82.6	0	04.61	0	8.0234	0	7.8411	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		   151.16	0	 12.1161	0	35.1515	0	26.673	0	222.9	0	82.9	0	04.33	0	8.0256	0	7.8431	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		   141.38	0	 12.2107	0	35.1543	0	26.657	0	223.3	0	83.2	0	03.89	0	8.0321	0	7.8501	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		   131.13	0	 12.5278	0	35.1654	0	26.606	0	224.5	0	84.2	0	03.10	0	8.0364	0	7.8583	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		   121.54	0	 12.8088	0	35.1622	0	26.55	0	225.7	0	85.1	0	02.55	0	8.0437	0	7.8688	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		   110.69	0	 12.9930	0	35.1701	0	26.52	0	228.6	0	86.5	0	02.01	0	8.0478	0	7.8749	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		   101.60	0	 13.1145	0	35.1681	0	26.495	0	231.2	0	87.8	0	01.86	0	8.0507	0	7.8790	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		    95.85	0	 13.1539	0	35.1628	0	26.483	0	232.9	0	88.5	0	01.72	0	8.0511	0	7.8797	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		    90.54	0	 13.2471	0	35.1600	0	26.462	0	233.7	0	88.9	0	01.76	0	8.0504	0	7.8803	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		    85.98	0	 13.4978	0	35.1633	0	26.415	0	232.7	0	89.0	0	01.70	0	8.0474	0	7.8811	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		    81.71	0	 14.0981	0	35.1742	0	26.302	0	228.3	0	88.4	0	01.28	0	8.0385	0	7.8817	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		    76.45	0	 14.6279	0	35.1805	0	26.197	0	222.9	0	87.3	0	01.21	0	8.0348	0	7.8859	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		    71.36	0	 15.0338	0	35.1955	0	26.123	0	219.0	0	86.4	0	00.95	0	8.0332	0	7.8902	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		    66.54	0	 15.1063	0	35.1973	0	26.109	0	218.8	0	86.5	0	00.75	0	8.0351	0	7.8929	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		    61.43	0	 15.1559	0	35.1953	0	26.096	0	219.4	0	86.8	0	00.63	0	8.0380	0	7.8962	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		    56.65	0	 15.2215	0	35.1950	0	26.082	0	220.1	0	87.2	0	00.62	0	8.0422	0	7.9007	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		    51.62	0	 15.6972	0	35.1754	0	25.961	0	219.9	0	87.9	0	00.13	0	8.0496	0	7.9145	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		    46.43	0	 15.8210	0	35.1816	0	25.939	0	222.3	0	89.1	0	-00.09	0	8.0516	0	7.9180	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		    41.50	0	 15.8246	0	35.1815	0	25.938	0	222.8	0	89.3	0	-00.05	0	8.0516	0	7.9179	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		    36.21	0	 15.8366	0	35.1824	0	25.936	0	223.4	0	89.6	0	-00.08	0	8.0532	0	7.9194	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		    31.69	0	 15.8543	0	35.1851	0	25.934	0	223.9	0	89.8	0	-00.02	0	8.0516	0	7.9180	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		    26.23	0	 15.8966	0	35.1891	0	25.928	0	224.4	0	90.1	0	-00.15	0	8.0505	0	7.9174	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		    21.65	0	 15.9800	0	35.1910	0	25.911	0	224.5	0	90.3	0	-00.21	0	8.0492	0	7.9173	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		    16.75	0	 16.0113	0	35.1923	0	25.905	0	224.5	0	90.3	0	-00.21	0	8.0482	0	7.9167	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		    11.60	0	 16.0533	0	35.1927	0	25.896	0	224.4	0	90.4	0	-00.34	0	8.0474	0	7.9164	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563		     7.68	0	 16.2412	0	35.1927	0	25.853	0	223.6	0	90.4	0	-00.16	0	8.0479	0	7.9196	0
9749SoOcn	 2	C	01/23/2016	16:30	  99.566	-39.563																	
9749SoOcn	 3	C	02/03/2016	00:01	  99.610	-39.603		  1798.43	0	  2.5567	0	34.6547	0	27.616	0	152.7	0	45.4	0	31.35	0	7.8153	0	7.5690	0
9749SoOcn	 3	C	02/03/2016	00:01	  99.610	-39.603		  1700.07	0	  2.6335	0	34.6232	0	27.583	0	151.3	0	45.1	0	31.86	0	7.8120	0	7.5638	0
9749SoOcn	 3	C	02/03/2016	00:01	  99.610	-39.603		  1599.88	0	  2.7503	0	34.5874	0	27.542	0	147.3	0	44.0	0	32.53	0	7.8055	0	7.5562	0
9749SoOcn	 3	C	02/03/2016	00:01	  99.610	-39.603		  1499.64	0	  2.8623	0	34.5537	0	27.504	0	146.5	0	43.9	0	32.90	0	7.8036	0	7.5526	0
9749SoOcn	 3	C	02/03/2016	00:01	  99.610	-39.603		  1399.11	0	  2.9733	0	34.5251	0	27.469	0	147.0	0	44.2	0	33.06	0	7.8049	0	7.5520	0
9749SoOcn	 3	C	02/03/2016	00:01	  99.610	-39.603		  1298.74	0	  3.1484	0	34.4826	0	27.417	0	149.9	0	45.2	0	32.86	0	7.8098	0	7.5557	0
9749SoOcn	 3	C	02/03/2016	00:01	  99.610	-39.603		  1200.01	0	  3.3083	0	34.4502	0	27.374	0	153.9	0	46.6	0	32.63	0	7.8159	0	7.5602	0
9749SoOcn	 3	C	02/03/2016	00:01	  99.610	-39.603		  1100.02	0	  3.5796	0	34.4077	0	27.31	0	160.9	0	49.0	0	32.02	0	7.8278	0	7.5716	0
