//0
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	Chlorophyll[µg/l]	QF	BackScatter[/m/sr]	QF	CDOM[ppb]	QF	pHinsitu[Total]	QF	pH25C[Total]	QF
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		892.00	0	2.5260	0	34.5300	0	27.552	0	169.0	0	50.2	0		8	0.02	0	0.000112	0	2.13	0	29.4840	8	27.4001	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		890.00	0	2.5280	0	34.5290	0	27.551	0	169.1	0	50.3	0		8	0.02	0	0.000109	0	2.11	0	29.4826	8	27.3988	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		888.00	0	2.5300	0	34.5250	0	27.548	0	169.2	0	50.3	0		8	0.02	0	0.000112	0	2.13	0	29.4829	8	27.3990	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		886.00	0	2.5300	0	34.5240	0	27.547	0	169.3	0	50.3	0		8	0.02	0	0.000113	0	2.10	0	29.4786	8	27.3950	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		884.00	0	2.5300	0	34.5240	0	27.547	0	169.4	0	50.3	0		8	0.02	0	0.000109	0	2.11	0	29.4781	8	27.3945	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		882.00	0	2.5300	0	34.5240	0	27.547	0	169.4	0	50.3	0		8	0.03	0	0.000128	0	2.11	0	29.4768	8	27.3932	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		880.00	0	2.5290	0	34.5220	0	27.545	0	169.4	0	50.4	0		8	0.02	0	0.000119	0	2.11	0	29.4767	8	27.3931	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		878.00	0	2.5300	0	34.5190	0	27.543	0	169.5	0	50.4	0		8	0.03	0	0.000107	0	2.13	0	29.4743	8	27.3908	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		876.00	0	2.5320	0	34.5170	0	27.541	0	169.6	0	50.4	0		8	0.02	0	0.000112	0	2.11	0	29.4730	8	27.3896	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		874.00	0	2.5350	0	34.5160	0	27.540	0	169.7	0	50.4	0		8	0.02	0	0.000116	0	2.13	0	29.4716	8	27.3883	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		872.00	0	2.5390	0	34.5150	0	27.539	0	169.8	0	50.5	0		8	0.02	0	0.000118	0	2.11	0	29.4703	8	27.3871	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		870.00	0	2.5380	0	34.5140	0	27.538	0	169.9	0	50.5	0		8	0.03	0	0.000111	0	2.09	0	29.4677	8	27.3846	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		868.00	0	2.5380	0	34.5140	0	27.538	0	170.1	0	50.5	0		8	0.03	0	0.000132	0	2.08	0	29.4666	8	27.3836	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		866.00	0	2.5440	0	34.5120	0	27.536	0	170.1	0	50.6	0		8	0.02	0	0.000109	0	2.10	0	29.4664	8	27.3834	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		864.00	0	2.5460	0	34.5110	0	27.535	0	170.2	0	50.6	0		8	0.02	0	0.000111	0	2.11	0	29.4637	8	27.3809	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		862.00	0	2.5490	0	34.5100	0	27.534	0	170.3	0	50.6	0		8	0.02	0	0.000110	0	2.10	0	29.4631	8	27.3803	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		860.00	0	2.5520	0	34.5090	0	27.533	0	170.4	0	50.7	0		8	0.02	0	0.000111	0	2.08	0	29.4624	8	27.3796	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		858.00	0	2.5560	0	34.5080	0	27.532	0	170.6	0	50.7	0		8	0.02	0	0.000109	0	2.11	0	29.4601	8	27.3775	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		856.00	0	2.5610	0	34.5070	0	27.531	0	170.8	0	50.8	0		8	0.02	0	0.000109	0	2.11	0	29.4569	8	27.3745	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		854.00	0	2.5620	0	34.5060	0	27.530	0	170.9	0	50.8	0		8	0.03	0	0.000109	0	2.10	0	29.4571	8	27.3747	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		852.00	0	2.5620	0	34.5060	0	27.530	0	171.0	0	50.9	0	32.90	0	0.02	0	0.000111	0	2.11	0	29.4561	8	27.3737	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		850.00	0	2.5630	0	34.5050	0	27.529	0	171.1	0	50.9	0		8	0.02	0	0.000108	0	2.11	0	29.4564	8	27.3740	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		848.00	0	2.5680	0	34.5050	0	27.528	0	171.2	0	50.9	0		8	0.02	0	0.000112	0	2.11	0	29.4536	8	27.3714	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		846.00	0	2.5700	0	34.5040	0	27.527	0	171.3	0	51.0	0		8	0.02	0	0.000114	0	2.10	0	29.4502	8	27.3682	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		844.00	0	2.5760	0	34.5020	0	27.525	0	171.4	0	51.0	0		8	0.02	0	0.000110	0	2.11	0	29.4494	8	27.3675	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		842.00	0	2.5820	0	34.4990	0	27.522	0	171.7	0	51.1	0		8	0.02	0	0.000126	0	2.10	0	29.4490	8	27.3672	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		840.00	0	2.5860	0	34.4960	0	27.520	0	171.9	0	51.1	0		8	0.02	0	0.000109	0	2.09	0	29.4476	8	27.3658	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		838.00	0	2.5890	0	34.4940	0	27.518	0	172.2	0	51.2	0		8	0.02	0	0.000111	0	2.07	0	29.4467	8	27.3650	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		836.00	0	2.5910	0	34.4920	0	27.516	0	172.4	0	51.3	0		8	0.02	0	0.000110	0	2.07	0	29.4450	8	27.3634	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		834.00	0	2.5890	0	34.4910	0	27.515	0	172.7	0	51.4	0		8	0.02	0	0.000111	0	2.07	0	29.4427	8	27.3613	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		832.00	0	2.5880	0	34.4890	0	27.514	0	172.8	0	51.4	0		8	0.02	0	0.000111	0	2.09	0	29.4423	8	27.3608	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		830.00	0	2.5900	0	34.4880	0	27.513	0	173.0	0	51.5	0		8	0.03	0	0.000110	0	2.09	0	29.4405	8	27.3591	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		828.00	0	2.5930	0	34.4860	0	27.511	0	173.1	0	51.5	0		8	0.02	0	0.000110	0	2.06	0	29.4375	8	27.3563	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		826.00	0	2.5920	0	34.4850	0	27.510	0	173.2	0	51.5	0		8	0.02	0	0.000116	0	2.06	0	29.4380	8	27.3567	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		824.00	0	2.5930	0	34.4840	0	27.509	0	173.4	0	51.6	0		8	0.02	0	0.000114	0	2.05	0	29.4368	8	27.3555	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		822.00	0	2.5950	0	34.4810	0	27.507	0	173.5	0	51.6	0		8	0.03	0	0.000115	0	2.04	0	29.4338	8	27.3527	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		820.00	0	2.5960	0	34.4800	0	27.506	0	173.7	0	51.7	0		8	0.02	0	0.000111	0	2.10	0	29.4340	8	27.3529	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		818.00	0	2.5970	0	34.4790	0	27.505	0	173.8	0	51.7	0		8	0.02	0	0.000112	0	2.04	0	29.4321	8	27.3511	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		816.00	0	2.5980	0	34.4780	0	27.504	0	173.9	0	51.8	0		8	0.02	0	0.000114	0	2.06	0	29.4308	8	27.3499	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		814.00	0	2.6000	0	34.4760	0	27.502	0	174.1	0	51.8	0		8	0.02	0	0.000112	0	2.07	0	29.4275	8	27.3468	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		812.00	0	2.6010	0	34.4740	0	27.501	0	174.2	0	51.9	0		8	0.02	0	0.000110	0	2.06	0	29.4279	8	27.3471	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		810.00	0	2.6030	0	34.4730	0	27.500	0	174.4	0	51.9	0		8	0.02	0	0.000114	0	2.04	0	29.4266	8	27.3459	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		808.00	0	2.6050	0	34.4710	0	27.498	0	174.5	0	51.9	0		8	0.02	0	0.000113	0	2.04	0	29.4244	8	27.3439	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		806.00	0	2.6090	0	34.4700	0	27.497	0	174.7	0	52.0	0		8	0.02	0	0.000122	0	2.07	0	29.4232	8	27.3427	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		804.00	0	2.6130	0	34.4680	0	27.495	0	174.9	0	52.1	0		8	0.02	0	0.000110	0	2.08	0	29.4223	8	27.3419	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		802.00	0	2.6140	0	34.4670	0	27.494	0	175.1	0	52.1	0	33.00	0	0.02	0	0.000112	0	2.07	0	29.4205	8	27.3402	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		800.00	0	2.6150	0	34.4670	0	27.494	0	175.2	0	52.2	0		8	0.02	0	0.000110	0	2.04	0	29.4207	8	27.3403	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		798.00	0	2.6170	0	34.4650	0	27.492	0	175.3	0	52.2	0		8	0.03	0	0.000112	0	2.06	0	29.4183	8	27.3380	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		796.00	0	2.6210	0	34.4620	0	27.489	0	175.5	0	52.2	0		8	0.02	0	0.000113	0	2.07	0	29.4178	8	27.3376	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		794.00	0	2.6230	0	34.4610	0	27.488	0	175.6	0	52.3	0		8	0.02	0	0.000114	0	2.04	0	29.4164	8	27.3362	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		792.00	0	2.6270	0	34.4600	0	27.487	0	175.8	0	52.3	0		8	0.03	0	0.000123	0	2.07	0	29.4155	8	27.3354	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		790.00	0	2.6310	0	34.4600	0	27.487	0	175.9	0	52.4	0		8	0.02	0	0.000113	0	2.03	0	29.4119	8	27.3321	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		788.00	0	2.6360	0	34.4590	0	27.486	0	176.0	0	52.4	0		8	0.02	0	0.000110	0	2.05	0	29.4116	8	27.3318	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		786.00	0	2.6370	0	34.4590	0	27.486	0	176.1	0	52.5	0		8	0.02	0	0.000110	0	2.03	0	29.4108	8	27.3310	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		784.00	0	2.6380	0	34.4580	0	27.485	0	176.2	0	52.5	0		8	0.02	0	0.000111	0	2.03	0	29.4102	8	27.3304	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		782.00	0	2.6390	0	34.4580	0	27.485	0	176.3	0	52.5	0		8	0.02	0	0.000111	0	2.07	0	29.4086	8	27.3290	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		780.00	0	2.6420	0	34.4570	0	27.484	0	176.4	0	52.5	0		8	0.02	0	0.000118	0	2.04	0	29.4063	8	27.3268	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		778.00	0	2.6430	0	34.4560	0	27.483	0	176.5	0	52.6	0		8	0.03	0	0.000121	0	2.04	0	29.4056	8	27.3261	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		776.00	0	2.6450	0	34.4560	0	27.483	0	176.5	0	52.6	0		8	0.02	0	0.000114	0	2.04	0	29.4037	8	27.3243	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		774.00	0	2.6460	0	34.4550	0	27.482	0	176.6	0	52.6	0		8	0.02	0	0.000114	0	2.05	0	29.4022	8	27.3230	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		772.00	0	2.6460	0	34.4550	0	27.482	0	176.7	0	52.6	0		8	0.02	0	0.000121	0	2.04	0	29.4037	8	27.3243	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		770.00	0	2.6460	0	34.4550	0	27.482	0	176.8	0	52.7	0		8	0.02	0	0.000116	0	2.06	0	29.4020	8	27.3227	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		768.00	0	2.6470	0	34.4540	0	27.481	0	176.8	0	52.7	0		8	0.02	0	0.000160	0	2.04	0	29.3990	8	27.3198	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		766.00	0	2.6490	0	34.4540	0	27.481	0	176.9	0	52.7	0		8	0.02	0	0.000116	0	2.08	0	29.3988	8	27.3196	8
0508SoOcn	1	C	12/09/2014	14:17	2.959	-49.058		764.00	0	2.6520	0	34.4530	0	27.479	0	176.9	0	52.7	0		8	0.02	0	0.000114	0	2.00	0	29.3981	8	27.3189	8
