//0																													
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	Chlorophyll[µg/l]	QF	BackScatter[/m/sr]	QF	pHinsitu[Total]	QF	pH25C[Total]	QF
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		   501.50	0	  2.0598	0	34.6696	0	27.675	0	146.7	0	43.1	0	30.78	0	0.04	0	0.000101	0	7.7810	0	7.4881	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		   451.58	0	  2.0759	0	34.6552	0	27.662	0	145.8	0	42.8	0	31.03	0	0.04	0	0.000108	0	7.7774	0	7.4834	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		   401.14	0	  2.0686	0	34.6265	0	27.639	0	145.6	0	42.8	0	31.43	0	0.04	0	0.000122	0	7.7714	0	7.4761	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		   381.72	0	  2.0609	0	34.6137	0	27.629	0	145.9	0	42.8	0	31.54	0	0.07	0	0.000111	0	7.7691	0	7.4733	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		   361.06	0	  2.0704	0	34.6066	0	27.623	0	145.9	0	42.9	0	31.61	0	0.04	0	0.000113	0	7.7695	0	7.4731	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		   348.97	0	  2.0746	0	34.6017	0	27.618	0	145.8	0	42.8	0	31.79	0	0.05	0	0.000116	0	7.7691	0	7.4724	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		   341.07	0	  2.0816	0	34.5983	0	27.615	0	145.7	0	42.8	0	31.88	0	0.04	0	0.000108	0	7.7676	0	7.4709	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		   330.82	0	  2.0814	0	34.5965	0	27.613	0	145.8	0	42.8	0	31.74	0	0.06	0	0.000117	0	7.7684	0	7.4713	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		   320.59	0	  2.0796	0	34.5907	0	27.609	0	145.9	0	42.9	0	31.76	0	0.04	0	0.000114	0	7.7682	0	7.4707	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		   310.72	0	  2.0686	0	34.5843	0	27.605	0	146.4	0	43.0	0	31.87	0	0.06	0	0.000132	0	7.7669	0	7.4690	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		   301.04	0	  2.0631	0	34.5761	0	27.598	0	146.7	0	43.1	0	31.98	0	0.05	0	0.000119	0	7.7675	0	7.4692	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		   291.25	0	  2.0543	0	34.5711	0	27.595	0	147.1	0	43.2	0	31.84	0	0.04	0	0.000113	0	7.7666	0	7.4679	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		   280.81	0	  2.0424	0	34.5642	0	27.591	0	147.6	0	43.3	0	32.09	0	0.06	0	0.000114	0	7.7674	0	7.4682	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		   271.44	0	  2.0041	0	34.5524	0	27.584	0	148.4	0	43.5	0	32.10	0	0.05	0	0.000127	0	7.7675	0	7.4674	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		   260.75	0	  1.9855	0	34.5382	0	27.575	0	149.7	0	43.9	0	32.06	0	0.06	0	0.000113	0	7.7678	0	7.4671	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		   251.53	0	  1.9629	0	34.5285	0	27.569	0	150.7	0	44.1	0	32.14	0	0.06	0	0.000108	0	7.7672	0	7.4660	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		   241.30	0	  1.9270	0	34.5162	0	27.562	0	152.2	0	44.5	0	32.13	0	0.05	0	0.000116	0	7.7680	0	7.4658	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		   231.02	0	  1.8753	0	34.5018	0	27.555	0	154.1	0	45.0	0	32.26	0	0.04	0	0.000116	0	7.7702	0	7.4668	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		   221.21	0	  1.8360	0	34.4891	0	27.548	0	155.6	0	45.4	0	32.26	0	0.06	0	0.000116	0	7.7718	0	7.4674	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		   211.47	0	  1.7467	0	34.4736	0	27.544	0	157.7	0	45.9	0	32.11	0	0.04	0	0.000117	0	7.7730	0	7.4670	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		   201.04	0	  1.6608	0	34.4448	0	27.528	0	161.8	0	47.0	0	32.12	0	0.04	0	0.000114	0	7.7764	0	7.4685	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		   191.43	0	  1.5533	0	34.4278	0	27.523	0	165.3	0	47.9	0	32.11	0	0.07	0	0.000116	0	7.7815	0	7.4714	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		   181.70	0	  1.5405	0	34.4170	0	27.516	0	167.6	0	48.5	0	32.04	0	0.07	0	0.000114	0	7.7828	0	7.4721	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		   170.54	0	  1.4007	0	34.3907	0	27.507	0	172.1	0	49.6	0	31.91	0	0.07	0	0.000111	0	7.7875	0	7.4742	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		   160.93	0	  1.3390	0	34.3752	0	27.499	0	175.5	0	50.5	0	31.85	0	0.08	0	0.000111	0	7.7924	0	7.4775	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		   150.97	0	  1.1113	0	34.3376	0	27.488	0	182.2	0	52.1	0	31.64	0	0.10	0	0.000111	0	7.8015	0	7.4824	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		   141.01	0	  0.7614	0	34.2857	0	27.475	0	192.2	0	54.5	0	30.92	0	0.11	0	0.000111	0	7.8222	0	7.4963	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		   131.51	0	  0.4342	0	34.2318	0	27.457	0	207.9	0	58.4	0	30.50	0	0.18	0	0.000238	0	7.8321	0	7.5006	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		   120.14	0	  0.0930	0	34.1619	0	27.426	0	224.8	0	62.6	0	29.98	0	0.20	0	0.000122	0	7.8479	0	7.5100	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		   111.18	0	 -0.0488	0	34.1328	0	27.413	0	233.5	0	64.7	0	29.10	0	0.47	0	0.000142	0	7.8621	0	7.5208	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		   101.53	0	 -0.2165	0	34.0913	0	27.391	0	244.6	0	67.5	0	28.87	0	0.42	0	0.000605	0	7.8698	0	7.5253	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		    95.57	0	 -0.2798	0	34.0724	0	27.381	0	249.2	0	68.6	0	28.64	0	0.26	0	0.000127	0	7.8769	0	7.5308	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		    90.04	0	 -0.3734	0	34.0354	0	27.357	0	255.6	0	70.2	0	27.86	0	0.37	0	0.000132	0	7.8913	0	7.5425	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		    84.77	0	 -0.4883	0	33.9787	0	27.32	0	265.0	0	72.5	0	27.38	0	0.87	0	0.000196	0	7.9046	0	7.5530	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		    79.43	0	 -0.4902	0	33.9365	0	27.286	0	272.7	0	74.6	0	26.77	0	1.99	0	0.000256	0	7.9136	0	7.5610	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		    73.66	0	 -0.3738	0	33.9175	0	27.262	0	278.9	0	76.5	0	26.28	0	2.10	0	0.000191	0	7.9292	0	7.5767	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		    67.72	0	 -0.1944	0	33.8965	0	27.233	0	284.2	0	78.4	0	25.66	0	1.18	0	0.000253	0	7.9313	0	7.5809	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		    61.67	0	  0.2684	0	33.8633	0	27.171	0	285.2	0	79.6	0	24.52	0	2.10	0	0.000689	0	7.9557	0	7.6093	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		    56.19	0	  1.0466	0	33.8597	0	27.106	0	285.2	0	81.2	0	23.44	0	3.53	0	0.000656	0	7.9675	0	7.6305	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		    50.67	0	  1.5533	0	33.8684	0	27.069	0	286.9	0	82.8	0	22.89	0	3.91	0	0.000994	0	7.9672	0	7.6370	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		    45.66	0	  1.5639	0	33.8639	0	27.064	0	290.0	0	83.7	0	22.86	0	6.57	0	0.001084	0	7.9700	0	7.6395	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		    39.97	0	  1.5719	0	33.8745	0	27.072	0	291.6	0	84.2	0	22.85	0	3.97	0	0.000870	0	7.9708	0	7.6403	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		    34.39	0	  1.6142	0	33.8713	0	27.066	0	291.9	0	84.4	0	22.81	0	4.17	0	0.000821	0	7.9721	0	7.6418	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		    28.68	0	  1.6116	0	33.8711	0	27.066	0	292.3	0	84.5	0	22.64	0	6.08	0	0.001442	0	7.9735	0	7.6429	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		    22.80	0	  1.6387	0	33.8694	0	27.062	0	292.4	0	84.5	0	22.66	0	3.91	0	0.000578	0	7.9761	0	7.6455	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		    16.63	0	  1.6385	0	33.8703	0	27.063	0	292.5	0	84.6	0	22.82	0	4.58	0	0.000594	0	7.9784	0	7.6473	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		    11.90	0	  1.6401	0	33.8701	0	27.063	0	292.9	0	84.7	0	22.62	0	5.99	0	0.001080	0	7.9794	0	7.6481	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		     8.02	0	  1.6358	0	33.8691	0	27.062	0	293.2	0	84.8	0	22.59	0	3.81	0	0.000591	0	7.9818	0	7.6501	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636		     3.99	0	  1.6380	0	33.8690	0	27.062	0	293.4	0	84.8	0	22.54	0	4.07	0	0.000986	0	7.9846	0	7.6526	0
9657SoOcn	 1	C	01/08/2016	09:14	304.617	-59.636																					
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		  1798.50	0	  0.8232	0	34.6941	0	27.801	0	172.8	0	49.2	0	29.35	0	0.04	0	0.000108	0	7.8105	0	7.5409	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		  1698.56	0	  0.9617	0	34.7063	0	27.799	0	169.1	0	48.3	0	29.33	0	0.04	0	0.000105	0	7.8123	0	7.5411	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		  1599.59	0	  1.0641	0	34.7105	0	27.794	0	167.3	0	47.9	0	29.33	0	0.04	0	0.000103	0	7.8160	0	7.5426	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		  1500.04	0	  1.1693	0	34.7145	0	27.789	0	165.7	0	47.6	0	29.05	0	0.04	0	0.000103	0	7.8187	0	7.5433	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		  1398.87	0	  1.2781	0	34.7168	0	27.782	0	164.0	0	47.3	0	28.95	0	0.04	0	0.000103	0	7.8211	0	7.5437	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		  1298.99	0	  1.3617	0	34.7184	0	27.776	0	162.1	0	46.8	0	28.74	0	0.04	0	0.000105	0	7.8228	0	7.5431	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		  1199.21	0	  1.4499	0	34.7190	0	27.769	0	160.6	0	46.5	0	28.61	0	0.04	0	0.000106	0	7.8244	0	7.5425	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		  1098.89	0	  1.5359	0	34.7199	0	27.762	0	158.5	0	46.0	0	28.80	0	0.05	0	0.000101	0	7.8262	0	7.5420	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		   999.55	0	  1.6365	0	34.7176	0	27.752	0	157.2	0	45.7	0	28.66	0	0.04	0	0.000106	0	7.8248	0	7.5388	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		   950.61	0	  1.7130	0	34.7201	0	27.747	0	155.2	0	45.2	0	28.64	0	0.04	0	0.000101	0	7.8173	0	7.5314	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		   901.04	0	  1.7097	0	34.7098	0	27.739	0	155.6	0	45.3	0	28.91	0	0.04	0	0.000106	0	7.8127	0	7.5255	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		   851.78	0	  1.7589	0	34.7082	0	27.733	0	154.7	0	45.1	0	28.83	0	0.04	0	0.000117	0	7.8105	0	7.5225	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		   801.53	0	  1.8624	0	34.7098	0	27.725	0	152.3	0	44.5	0	28.77	0	0.04	0	0.000105	0	7.8096	0	7.5215	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		   750.95	0	  1.9094	0	34.7025	0	27.715	0	150.8	0	44.1	0	29.03	0	0.04	0	0.000103	0	7.8074	0	7.5185	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		   701.03	0	  1.9844	0	34.6989	0	27.706	0	149.3	0	43.8	0	29.10	0	0.04	0	0.000105	0	7.8050	0	7.5156	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		   651.43	0	  2.0220	0	34.6905	0	27.695	0	148.0	0	43.5	0	29.27	0	0.04	0	0.000101	0	7.8016	0	7.5114	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		   600.67	0	  2.0440	0	34.6783	0	27.683	0	147.4	0	43.3	0	29.44	0	0.05	0	0.000103	0	7.7982	0	7.5069	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		   551.53	0	  2.0670	0	34.6663	0	27.671	0	145.9	0	42.9	0	29.85	0	0.05	0	0.000103	0	7.7951	0	7.5028	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		   501.12	0	  2.0666	0	34.6442	0	27.653	0	145.5	0	42.8	0	30.19	0	0.04	0	0.000111	0	7.7894	0	7.4959	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		   450.96	0	  2.0550	0	34.6132	0	27.629	0	146.5	0	43.0	0	30.52	0	0.05	0	0.000114	0	7.7863	0	7.4912	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		   401.10	0	  2.1043	0	34.5885	0	27.605	0	145.4	0	42.7	0	30.83	0	0.06	0	0.000121	0	7.7809	0	7.4854	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		   380.86	0	  2.0882	0	34.5808	0	27.6	0	146.0	0	42.9	0	31.03	0	0.05	0	0.000113	0	7.7809	0	7.4844	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		   361.44	0	  2.0257	0	34.5584	0	27.587	0	147.6	0	43.3	0	31.06	0	0.06	0	0.000113	0	7.7798	0	7.4819	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		   351.65	0	  1.9971	0	34.5507	0	27.584	0	148.6	0	43.6	0	30.98	0	0.06	0	0.000124	0	7.7800	0	7.4814	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		   340.91	0	  1.9567	0	34.5302	0	27.571	0	150.2	0	44.0	0	31.09	0	0.07	0	0.000114	0	7.7796	0	7.4802	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		   331.16	0	  1.9411	0	34.5249	0	27.568	0	151.2	0	44.3	0	31.23	0	0.04	0	0.000121	0	7.7797	0	7.4797	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		   321.00	0	  1.9359	0	34.5172	0	27.562	0	152.0	0	44.5	0	31.18	0	0.05	0	0.000114	0	7.7806	0	7.4801	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		   311.07	0	  1.9315	0	34.5096	0	27.556	0	152.9	0	44.7	0	31.33	0	0.04	0	0.000121	0	7.7802	0	7.4794	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		   301.37	0	  1.9451	0	34.4968	0	27.545	0	153.3	0	44.9	0	31.49	0	0.06	0	0.000116	0	7.7800	0	7.4790	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		   291.32	0	  1.9804	0	34.4936	0	27.539	0	153.2	0	44.9	0	31.39	0	0.06	0	0.000126	0	7.7792	0	7.4784	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		   281.68	0	  1.9910	0	34.4868	0	27.532	0	153.5	0	45.0	0	31.43	0	0.05	0	0.000119	0	7.7803	0	7.4793	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		   270.93	0	  2.0421	0	34.4877	0	27.528	0	152.7	0	44.8	0	31.50	0	0.06	0	0.000116	0	7.7797	0	7.4791	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		   261.40	0	  2.0023	0	34.4689	0	27.517	0	154.2	0	45.2	0	31.52	0	0.06	0	0.000121	0	7.7811	0	7.4796	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		   248.65	0	  1.7417	0	34.4198	0	27.5	0	161.0	0	46.8	0	31.34	0	0.07	0	0.000124	0	7.7913	0	7.4849	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		   239.34	0	  1.5976	0	34.3991	0	27.496	0	167.2	0	48.5	0	31.19	0	0.06	0	0.000121	0	7.7935	0	7.4846	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		   231.59	0	  1.6937	0	34.4010	0	27.489	0	168.0	0	48.8	0	31.47	0	0.06	0	0.000114	0	7.7915	0	7.4839	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		   221.49	0	  1.8682	0	34.4065	0	27.478	0	165.0	0	48.2	0	31.23	0	0.07	0	0.000142	0	7.7906	0	7.4851	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		   210.70	0	  1.8537	0	34.3925	0	27.468	0	165.7	0	48.3	0	31.33	0	0.05	0	0.000126	0	7.7929	0	7.4866	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		   200.91	0	  1.7441	0	34.3717	0	27.461	0	168.7	0	49.1	0	31.07	0	0.07	0	0.000119	0	7.7990	0	7.4904	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		   191.39	0	  1.4918	0	34.3297	0	27.449	0	177.2	0	51.2	0	30.52	0	0.07	0	0.000119	0	7.8135	0	7.4999	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		   181.66	0	  0.9722	0	34.2519	0	27.43	0	191.5	0	54.6	0	30.19	0	0.07	0	0.000138	0	7.8324	0	7.5098	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		   170.90	0	  0.8703	0	34.2280	0	27.419	0	202.3	0	57.5	0	30.08	0	0.07	0	0.000122	0	7.8387	0	7.5139	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		   161.61	0	  1.0114	0	34.2098	0	27.393	0	204.9	0	58.4	0	29.93	0	0.08	0	0.000134	0	7.8439	0	7.5203	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		   151.57	0	  0.8051	0	34.1749	0	27.381	0	212.5	0	60.2	0	29.65	0	0.09	0	0.000137	0	7.8511	0	7.5237	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		   141.51	0	  0.8312	0	34.1563	0	27.364	0	217.1	0	61.6	0	29.22	0	0.09	0	0.000137	0	7.8561	0	7.5283	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		   131.08	0	  0.6326	0	34.1366	0	27.364	0	223.3	0	63.0	0	28.66	0	0.08	0	0.000130	0	7.8644	0	7.5328	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		   121.36	0	  0.7955	0	34.1304	0	27.346	0	225.0	0	63.8	0	28.56	0	0.09	0	0.000134	0	7.8697	0	7.5396	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		   110.88	0	  0.5260	0	34.0894	0	27.334	0	233.8	0	65.8	0	28.39	0	0.16	0	0.000135	0	7.8833	0	7.5481	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		   101.08	0	  0.1100	0	34.0273	0	27.316	0	247.5	0	68.8	0	27.23	0	0.27	0	0.000140	0	7.9007	0	7.5581	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		    94.80	0	  0.0235	0	34.0056	0	27.305	0	254.6	0	70.7	0	26.98	0	0.34	0	0.000354	0	7.9071	0	7.5626	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		    88.98	0	 -0.0096	0	33.9963	0	27.3	0	259.3	0	71.9	0	26.56	0	0.40	0	0.000161	0	7.9149	0	7.5690	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		    83.63	0	 -0.2286	0	33.9637	0	27.289	0	265.8	0	73.3	0	25.69	0	0.41	0	0.000174	0	7.9280	0	7.5779	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		    78.68	0	 -0.5305	0	33.9347	0	27.287	0	274.7	0	75.1	0	24.97	0	0.40	0	0.000167	0	7.9434	0	7.5877	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		    74.18	0	 -0.4038	0	33.9017	0	27.252	0	280.6	0	76.9	0	24.19	0	0.50	0	0.000214	0	7.9562	0	7.6011	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		    69.98	0	  0.2356	0	33.8616	0	27.172	0	280.4	0	78.2	0	22.91	0	0.94	0	0.000277	0	7.9732	0	7.6252	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		    66.45	0	  0.7302	0	33.8591	0	27.131	0	281.5	0	79.5	0	21.97	0	1.57	0	0.000420	0	7.9856	0	7.6432	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		    61.42	0	  1.3497	0	33.8496	0	27.072	0	281.6	0	80.8	0	21.07	0	1.69	0	0.000333	0	7.9881	0	7.6537	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		    56.50	0	  1.4783	0	33.8497	0	27.06	0	283.0	0	81.5	0	20.94	0	1.88	0	0.000595	0	7.9888	0	7.6560	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		    51.68	0	  1.5099	0	33.8494	0	27.057	0	284.0	0	81.8	0	20.93	0	1.88	0	0.000422	0	7.9912	0	7.6584	0
9657SoOcn	 2	C	01/18/2016	18:03	305.856	-59.216		    46.66	0	  1.5438	0	33.8490	0	27.054	0	284.5	0	82.0	0	20.85	0	1.80	0	0.000393	0	7.9909	0	7.6585	0
