//0																													
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	pHinsitu[Total]	QF	pH25C[Total]	QF
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		   750.79	0	  4.3461	0	34.2371	0	27.086	0	183.0	0	56.7	0	31.18	0	7.7907	0	7.5368	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		   700.91	0	  4.5131	0	34.2162	0	27.049	0	191.7	0	59.7	0	30.26	0	7.8074	0	7.5528	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		   650.93	0	  4.6586	0	34.2047	0	27.023	0	198.7	0	62.1	0	29.30	0	7.8196	0	7.5644	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		   600.47	0	  4.7585	0	34.1971	0	27.005	0	204.1	0	63.9	0	28.32	0	7.8353	0	7.5785	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		   550.79	0	  4.8328	0	34.1861	0	26.987	0	212.6	0	66.7	0	27.60	0	7.8465	0	7.5882	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		   501.00	0	  4.9857	0	34.1879	0	26.97	0	214.3	0	67.5	0	26.92	0	7.8515	0	7.5933	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		   450.75	0	  5.0522	0	34.1854	0	26.96	0	218.2	0	68.8	0	26.43	0	7.8615	0	7.6017	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		   401.50	0	  5.1547	0	34.1836	0	26.946	0	220.2	0	69.6	0	25.81	0	7.8696	0	7.6089	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		   380.86	0	  5.1732	0	34.1819	0	26.942	0	223.6	0	70.7	0	25.36	0	7.8765	0	7.6149	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		   361.55	0	  5.2041	0	34.1812	0	26.938	0	225.6	0	71.4	0	25.19	0	7.8781	0	7.6161	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		   351.40	0	  5.2253	0	34.1809	0	26.935	0	225.7	0	71.4	0	25.02	0	7.8803	0	7.6181	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		   341.26	0	  5.2304	0	34.1804	0	26.934	0	226.0	0	71.5	0	25.01	0	7.8812	0	7.6187	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		   331.72	0	  5.2337	0	34.1791	0	26.932	0	226.7	0	71.8	0	25.03	0	7.8814	0	7.6186	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		   321.72	0	  5.2528	0	34.1792	0	26.93	0	225.9	0	71.5	0	25.14	0	7.8795	0	7.6168	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		   310.42	0	  5.2705	0	34.1784	0	26.927	0	225.1	0	71.3	0	25.12	0	7.8763	0	7.6137	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		   300.91	0	  5.2867	0	34.1786	0	26.925	0	224.2	0	71.1	0	24.96	0	7.8793	0	7.6164	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		   291.56	0	  5.2817	0	34.1738	0	26.922	0	225.6	0	71.5	0	24.77	0	7.8821	0	7.6185	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		   280.86	0	  5.3128	0	34.1735	0	26.918	0	227.0	0	72.0	0	24.61	0	7.8840	0	7.6204	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		   271.63	0	  5.3242	0	34.1726	0	26.916	0	226.7	0	71.9	0	24.60	0	7.8847	0	7.6209	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		   261.37	0	  5.3167	0	34.1683	0	26.913	0	227.3	0	72.1	0	24.51	0	7.8843	0	7.6201	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		   250.87	0	  5.3687	0	34.1696	0	26.908	0	226.1	0	71.8	0	24.74	0	7.8822	0	7.6186	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		   240.82	0	  5.3563	0	34.1643	0	26.905	0	225.9	0	71.7	0	24.66	0	7.8828	0	7.6186	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		   231.08	0	  5.3492	0	34.1612	0	26.903	0	226.0	0	71.7	0	24.62	0	7.8835	0	7.6188	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		   221.06	0	  5.3481	0	34.1534	0	26.897	0	226.2	0	71.8	0	24.79	0	7.8815	0	7.6166	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		   211.36	0	  5.3625	0	34.1494	0	26.892	0	225.6	0	71.6	0	24.62	0	7.8821	0	7.6171	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		   200.82	0	  5.4261	0	34.1462	0	26.881	0	224.6	0	71.4	0	24.88	0	7.8779	0	7.6138	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		   191.39	0	  5.4342	0	34.1428	0	26.877	0	224.2	0	71.3	0	24.82	0	7.8751	0	7.6110	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		   181.37	0	  5.4861	0	34.1385	0	26.867	0	220.9	0	70.4	0	25.10	0	7.8705	0	7.6072	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		   171.70	0	  5.5220	0	34.1357	0	26.861	0	219.0	0	69.8	0	25.12	0	7.8681	0	7.6052	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		   160.90	0	  5.5612	0	34.1293	0	26.85	0	218.0	0	69.5	0	25.04	0	7.8659	0	7.6033	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		   151.33	0	  5.5814	0	34.1296	0	26.848	0	217.2	0	69.3	0	25.21	0	7.8570	0	7.5952	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		   139.84	0	  5.7400	0	34.1189	0	26.819	0	213.1	0	68.3	0	25.35	0	7.8494	0	7.5900	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		   131.51	0	  5.8266	0	34.1091	0	26.8	0	210.0	0	67.4	0	24.96	0	7.8573	0	7.5982	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		   121.31	0	  5.8541	0	34.0980	0	26.787	0	212.1	0	68.1	0	24.85	0	7.8634	0	7.6038	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		   110.87	0	  5.8875	0	34.0784	0	26.767	0	216.6	0	69.6	0	23.74	0	7.8835	0	7.6224	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		   101.14	0	  5.9612	0	34.0687	0	26.749	0	223.4	0	71.9	0	23.03	0	7.8946	0	7.6333	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		    94.57	0	  6.0602	0	34.0671	0	26.735	0	226.5	0	73.1	0	22.08	0	7.9090	0	7.6477	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		    88.03	0	  6.1289	0	34.0617	0	26.721	0	230.1	0	74.3	0	21.84	0	7.9150	0	7.6539	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		    81.33	0	  6.1956	0	34.0619	0	26.712	0	232.8	0	75.3	0	21.02	0	7.9264	0	7.6651	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		    74.94	0	  6.3003	0	34.0515	0	26.69	0	236.2	0	76.6	0	20.37	0	7.9400	0	7.6789	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		    68.86	0	  6.5622	0	34.0296	0	26.636	0	239.2	0	78.1	0	19.89	0	7.9418	0	7.6840	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		    63.22	0	  6.7693	0	34.0146	0	26.596	0	240.6	0	78.9	0	19.42	0	7.9517	0	7.6958	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		    57.97	0	  6.8893	0	34.0115	0	26.576	0	243.1	0	79.9	0	19.20	0	7.9508	0	7.6965	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		    52.35	0	  6.8907	0	34.0122	0	26.577	0	244.2	0	80.3	0	19.20	0	7.9514	0	7.6968	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		    47.16	0	  6.9048	0	34.0120	0	26.575	0	244.7	0	80.5	0	19.13	0	7.9522	0	7.6977	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		    41.67	0	  6.9055	0	34.0124	0	26.575	0	245.0	0	80.6	0	19.25	0	7.9527	0	7.6979	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		    36.11	0	  6.9046	0	34.0127	0	26.575	0	245.2	0	80.6	0	19.17	0	7.9520	0	7.6971	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		    30.50	0	  6.9053	0	34.0125	0	26.575	0	245.3	0	80.7	0	19.14	0	7.9532	0	7.6980	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		    24.45	0	  6.9153	0	34.0125	0	26.573	0	245.5	0	80.8	0	19.08	0	7.9537	0	7.6984	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		    18.43	0	  6.9081	0	34.0122	0	26.574	0	245.7	0	80.8	0	19.08	0	7.9545	0	7.6988	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		    13.18	0	  6.9131	0	34.0126	0	26.574	0	245.9	0	80.9	0	19.13	0	7.9556	0	7.6998	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		    10.08	0	  6.9138	0	34.0127	0	26.574	0	246.2	0	81.0	0	19.02	0	7.9566	0	7.7005	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		     8.01	0	  6.9157	0	34.0125	0	26.573	0	246.6	0	81.1	0	19.01	0	7.9567	0	7.7007	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331		     6.12	0	  6.9146	0	34.0131	0	26.574	0	246.6	0	81.1	0	19.15	0	7.9571	0	7.7009	0
9668SoOcn	 1	C	12/09/2015	13:57	279.702	-53.331																	
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		  1899.54	0	  2.3103	0	34.6287	0	27.618	0	125.2	0	37.0	0	35.87	0	7.7489	0	7.5080	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		  1797.87	0	  2.4018	0	34.6114	0	27.595	0	124.6	0	36.9	0	36.15	0	7.7421	0	7.4998	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		  1699.06	0	  2.4904	0	34.5922	0	27.571	0	124.8	0	37.0	0	36.17	0	7.7387	0	7.4946	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		  1599.49	0	  2.5765	0	34.5699	0	27.545	0	125.7	0	37.4	0	36.28	0	7.7373	0	7.4912	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		  1499.00	0	  2.6838	0	34.5429	0	27.512	0	124.1	0	37.0	0	36.57	0	7.7356	0	7.4879	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		  1399.79	0	  2.7845	0	34.5099	0	27.476	0	127.6	0	38.1	0	36.45	0	7.7401	0	7.4901	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		  1299.07	0	  2.8844	0	34.4722	0	27.435	0	133.8	0	40.1	0	36.13	0	7.7486	0	7.4960	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		  1198.42	0	  3.0426	0	34.4234	0	27.379	0	141.7	0	42.6	0	35.53	0	7.7610	0	7.5062	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		  1099.41	0	  3.2010	0	34.3807	0	27.328	0	150.8	0	45.5	0	34.85	0	7.7749	0	7.5179	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		   998.71	0	  3.4579	0	34.3442	0	27.271	0	154.9	0	47.0	0	34.28	0	7.7836	0	7.5261	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		   949.42	0	  3.5954	0	34.3248	0	27.241	0	159.3	0	48.5	0	33.76	0	7.7886	0	7.5310	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		   901.05	0	  3.7485	0	34.3060	0	27.209	0	162.7	0	49.7	0	33.30	0	7.7963	0	7.5386	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		   851.07	0	  3.9498	0	34.2859	0	27.17	0	167.1	0	51.3	0	32.45	0	7.8033	0	7.5462	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		   801.53	0	  4.0960	0	34.2692	0	27.14	0	171.7	0	52.9	0	31.79	0	7.8149	0	7.5572	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		   751.36	0	  4.2489	0	34.2453	0	27.103	0	180.0	0	55.7	0	30.91	0	7.8276	0	7.5693	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		   700.82	0	  4.4379	0	34.2274	0	27.067	0	186.1	0	57.8	0	30.03	0	7.8418	0	7.5832	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		   651.32	0	  4.6018	0	34.2114	0	27.035	0	193.3	0	60.3	0	29.00	0	7.8566	0	7.5975	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		   601.09	0	  4.7321	0	34.2031	0	27.013	0	199.2	0	62.3	0	28.16	0	7.8668	0	7.6070	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		   551.30	0	  4.8399	0	34.1974	0	26.995	0	203.9	0	64.0	0	27.49	0	7.8770	0	7.6163	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		   500.17	0	  4.9289	0	34.1941	0	26.982	0	208.7	0	65.6	0	26.70	0	7.8862	0	7.6242	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		   451.56	0	  5.0312	0	34.1899	0	26.966	0	213.1	0	67.1	0	26.00	0	7.8959	0	7.6330	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		   400.82	0	  5.0941	0	34.1868	0	26.956	0	216.2	0	68.2	0	25.63	0	7.9012	0	7.6371	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		   381.54	0	  5.1168	0	34.1865	0	26.953	0	216.8	0	68.5	0	25.50	0	7.9058	0	7.6409	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		   361.40	0	  5.1627	0	34.1853	0	26.946	0	218.1	0	68.9	0	25.20	0	7.9077	0	7.6426	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		   351.04	0	  5.1728	0	34.1848	0	26.944	0	218.9	0	69.2	0	25.14	0	7.9099	0	7.6444	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		   341.74	0	  5.1856	0	34.1848	0	26.943	0	218.9	0	69.2	0	25.19	0	7.9102	0	7.6446	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		   330.20	0	  5.2000	0	34.1845	0	26.941	0	219.2	0	69.3	0	25.09	0	7.9115	0	7.6456	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		   321.65	0	  5.2038	0	34.1843	0	26.94	0	219.5	0	69.5	0	24.97	0	7.9124	0	7.6462	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		   311.56	0	  5.2222	0	34.1841	0	26.938	0	219.6	0	69.5	0	24.96	0	7.9119	0	7.6457	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		   301.33	0	  5.2316	0	34.1839	0	26.936	0	219.9	0	69.6	0	24.97	0	7.9121	0	7.6457	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		   291.71	0	  5.2504	0	34.1848	0	26.935	0	219.5	0	69.5	0	24.97	0	7.9121	0	7.6456	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		   281.10	0	  5.2737	0	34.1841	0	26.931	0	219.8	0	69.7	0	24.78	0	7.9137	0	7.6471	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		   271.25	0	  5.2878	0	34.1828	0	26.929	0	220.2	0	69.8	0	24.79	0	7.9127	0	7.6460	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		   260.78	0	  5.3135	0	34.1833	0	26.926	0	220.0	0	69.8	0	24.70	0	7.9140	0	7.6473	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		   251.51	0	  5.3244	0	34.1829	0	26.924	0	220.1	0	69.9	0	24.62	0	7.9150	0	7.6480	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		   241.14	0	  5.3419	0	34.1830	0	26.922	0	220.3	0	69.9	0	24.62	0	7.9139	0	7.6469	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		   231.14	0	  5.3661	0	34.1820	0	26.918	0	219.5	0	69.7	0	24.64	0	7.9125	0	7.6456	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		   221.15	0	  5.3784	0	34.1799	0	26.915	0	219.3	0	69.7	0	24.59	0	7.9160	0	7.6487	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		   211.05	0	  5.3128	0	34.1644	0	26.91	0	224.7	0	71.3	0	23.87	0	7.9310	0	7.6611	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		   201.40	0	  5.3021	0	34.1592	0	26.907	0	228.5	0	72.4	0	23.79	0	7.9292	0	7.6591	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		   190.94	0	  5.3182	0	34.1545	0	26.902	0	229.0	0	72.6	0	23.82	0	7.9286	0	7.6584	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		   181.46	0	  5.3506	0	34.1556	0	26.898	0	227.7	0	72.3	0	23.88	0	7.9259	0	7.6561	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		   171.44	0	  5.3955	0	34.1554	0	26.893	0	225.2	0	71.6	0	24.29	0	7.9179	0	7.6491	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		   161.71	0	  5.4741	0	34.1570	0	26.884	0	220.8	0	70.3	0	24.56	0	7.9078	0	7.6406	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		   151.23	0	  5.5547	0	34.1553	0	26.873	0	216.4	0	69.0	0	24.56	0	7.9104	0	7.6437	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		   141.53	0	  5.5159	0	34.1406	0	26.865	0	219.7	0	70.0	0	24.03	0	7.9197	0	7.6514	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		   128.82	0	  5.5152	0	34.1235	0	26.851	0	229.3	0	73.1	0	22.92	0	7.9349	0	7.6649	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		   120.83	0	  5.5993	0	34.1229	0	26.84	0	229.3	0	73.2	0	23.18	0	7.9382	0	7.6689	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		   110.82	0	  5.6455	0	34.1172	0	26.83	0	232.0	0	74.1	0	22.37	0	7.9461	0	7.6764	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		   100.88	0	  5.7148	0	34.1079	0	26.813	0	234.4	0	75.0	0	21.92	0	7.9510	0	7.6815	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		    94.47	0	  5.8026	0	34.1007	0	26.796	0	234.7	0	75.3	0	21.61	0	7.9516	0	7.6831	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		    88.20	0	  5.8307	0	34.0902	0	26.784	0	234.1	0	75.1	0	20.93	0	7.9676	0	7.6979	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		    82.31	0	  6.0710	0	34.0739	0	26.739	0	235.7	0	76.1	0	20.77	0	7.9659	0	7.6996	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		    76.51	0	  6.2700	0	34.0792	0	26.717	0	236.7	0	76.7	0	19.82	0	7.9821	0	7.7171	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		    71.09	0	  6.2893	0	34.0835	0	26.718	0	240.3	0	78.0	0	19.63	0	7.9833	0	7.7182	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		    65.63	0	  6.3160	0	34.0823	0	26.713	0	241.5	0	78.4	0	19.59	0	7.9841	0	7.7191	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		    60.32	0	  6.3440	0	34.0820	0	26.709	0	242.0	0	78.6	0	19.65	0	7.9843	0	7.7196	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		    55.18	0	  6.3734	0	34.0816	0	26.705	0	242.4	0	78.8	0	19.50	0	7.9859	0	7.7213	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		    49.89	0	  6.4052	0	34.0804	0	26.7	0	242.8	0	79.0	0	19.55	0	7.9863	0	7.7219	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		    44.83	0	  6.4404	0	34.0739	0	26.69	0	242.9	0	79.1	0	19.41	0	7.9901	0	7.7257	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		    39.67	0	  6.5224	0	34.0670	0	26.673	0	243.4	0	79.4	0	19.15	0	7.9940	0	7.7303	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		    34.89	0	  6.6381	0	34.0597	0	26.651	0	244.2	0	79.8	0	18.73	0	8.0032	0	7.7402	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		    30.46	0	  6.7777	0	34.0569	0	26.629	0	245.5	0	80.5	0	18.54	0	8.0028	0	7.7417	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		    25.94	0	  6.9261	0	34.0530	0	26.605	0	245.8	0	80.9	0	18.46	0	8.0023	0	7.7431	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		    21.50	0	  6.9274	0	34.0576	0	26.609	0	247.1	0	81.3	0	18.49	0	8.0034	0	7.7440	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		    17.25	0	  6.9259	0	34.0573	0	26.609	0	247.5	0	81.5	0	18.47	0	8.0036	0	7.7441	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		    13.41	0	  6.9244	0	34.0578	0	26.61	0	247.8	0	81.6	0	18.35	0	8.0048	0	7.7450	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		     9.45	0	  6.9284	0	34.0573	0	26.609	0	247.9	0	81.6	0	18.41	0	8.0063	0	7.7463	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348		     6.18	0	  6.9304	0	34.0576	0	26.609	0	248.0	0	81.7	0	18.51	0	8.0061	0	7.7461	0
9668SoOcn	 2	C	12/19/2015	23:15	279.402	-53.348																	
9668SoOcn	 3	C	12/30/2015	06:58	279.506	-53.437		  1901.09	0	  2.3094	0	34.6340	0	27.623	0	127.7	0	37.8	0	35.33	0	7.7627	0	7.5208	0
9668SoOcn	 3	C	12/30/2015	06:58	279.506	-53.437		  1798.02	0	  2.3985	0	34.6154	0	27.599	0	127.8	0	37.9	0	35.44	0	7.7571	0	7.5135	0
9668SoOcn	 3	C	12/30/2015	06:58	279.506	-53.437		  1698.91	0	  2.4814	0	34.5945	0	27.574	0	127.4	0	37.8	0	35.63	0	7.7527	0	7.5073	0
9668SoOcn	 3	C	12/30/2015	06:58	279.506	-53.437		  1599.27	0	  2.5775	0	34.5666	0	27.542	0	128.6	0	38.3	0	35.77	0	7.7524	0	7.5050	0
9668SoOcn	 3	C	12/30/2015	06:58	279.506	-53.437		  1500.21	0	  2.6536	0	34.5427	0	27.515	0	129.6	0	38.6	0	35.90	0	7.7527	0	7.5031	0
9668SoOcn	 3	C	12/30/2015	06:58	279.506	-53.437		  1399.93	0	  2.7632	0	34.5069	0	27.475	0	131.5	0	39.3	0	35.93	0	7.7549	0	7.5034	0
9668SoOcn	 3	C	12/30/2015	06:58	279.506	-53.437		  1299.74	0	  2.8834	0	34.4644	0	27.429	0	136.8	0	41.0	0	35.74	0	7.7627	0	7.5089	0
9668SoOcn	 3	C	12/30/2015	06:58	279.506	-53.437		  1198.01	0	  3.0338	0	34.4202	0	27.377	0	143.4	0	43.1	0	35.25	0	7.7724	0	7.5165	0
9668SoOcn	 3	C	12/30/2015	06:58	279.506	-53.437		  1099.95	0	  3.2128	0	34.3837	0	27.329	0	149.1	0	45.0	0	34.70	0	7.7837	0	7.5261	0
9668SoOcn	 3	C	12/30/2015	06:58	279.506	-53.437		   998.92	0	  3.4745	0	34.3400	0	27.266	0	156.3	0	47.5	0	33.98	0	7.7953	0	7.5371	0
