//0
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	Chlorophyll[µg/l]	QF	BackScatter[/m/sr]	QF	CDOM[ppb]	QF	pHinsitu[Total]	QF	pH25C[Total]	QF
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		930.00	0	0.9180	0	34.6990	0	27.809	0	203.7	0	58.2	0		8	0.03	0	0.000116	0	2.76	0	29.0397	8	26.9721	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		928.00	0	0.9180	0	34.6990	0	27.809	0	203.6	0	58.2	0		8	0.02	0	0.000113	0	2.76	0	29.0391	8	26.9714	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		926.00	0	0.9180	0	34.6990	0	27.809	0	203.6	0	58.2	0		8	0.03	0	0.000105	0	2.75	0	29.0364	8	26.9689	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		924.00	0	0.9180	0	34.6990	0	27.809	0	203.6	0	58.2	0		8	0.02	0	0.000107	0	2.74	0	29.0339	8	26.9666	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		922.00	0	0.9180	0	34.6990	0	27.809	0	203.6	0	58.2	0		8	0.03	0	0.000119	0	2.75	0	29.0336	8	26.9662	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		920.00	0	0.9180	0	34.6990	0	27.809	0	203.6	0	58.2	0		8	0.03	0	0.000110	0	2.75	0	29.0322	8	26.9649	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		918.00	0	0.9190	0	34.6990	0	27.809	0	203.6	0	58.2	0		8	0.03	0	0.000109	0	2.76	0	29.0299	8	26.9627	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		916.00	0	0.9200	0	34.6990	0	27.809	0	203.6	0	58.2	0		8	0.03	0	0.000105	0	2.76	0	29.0282	8	26.9611	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		914.00	0	0.9210	0	34.6990	0	27.809	0	203.6	0	58.2	0		8	0.03	0	0.000105	0	2.74	0	29.0271	8	26.9600	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		912.00	0	0.9210	0	34.6990	0	27.809	0	203.6	0	58.2	0		8	0.03	0	0.000105	0	2.76	0	29.0247	8	26.9577	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		910.00	0	0.9230	0	34.6990	0	27.809	0	203.6	0	58.2	0		8	0.03	0	0.000108	0	2.75	0	29.0231	8	26.9563	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		908.00	0	0.9260	0	34.6990	0	27.808	0	203.5	0	58.1	0		8	0.03	0	0.000106	0	2.74	0	29.0208	8	26.9541	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		906.00	0	0.9270	0	34.6990	0	27.808	0	203.5	0	58.2	0		8	0.03	0	0.000105	0	2.76	0	29.0208	8	26.9541	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		904.00	0	0.9270	0	34.6990	0	27.808	0	203.5	0	58.1	0		8	0.02	0	0.000107	0	2.76	0	29.0186	8	26.9520	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		902.00	0	0.9280	0	34.6990	0	27.808	0	203.5	0	58.2	0	33.30	0	0.03	0	0.000113	0	2.75	0	29.0171	8	26.9505	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		900.00	0	0.9310	0	34.7000	0	27.809	0	203.5	0	58.1	0		8	0.03	0	0.000105	0	2.75	0	29.0156	8	26.9491	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		898.00	0	0.9360	0	34.7000	0	27.809	0	203.4	0	58.1	0		8	0.03	0	0.000113	0	2.74	0	29.0135	8	26.9472	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		896.00	0	0.9390	0	34.7000	0	27.808	0	203.3	0	58.1	0		8	0.03	0	0.000108	0	2.78	0	29.0117	8	26.9455	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		894.00	0	0.9420	0	34.7000	0	27.808	0	203.2	0	58.1	0		8	0.03	0	0.000105	0	2.74	0	29.0110	8	26.9449	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		892.00	0	0.9430	0	34.7000	0	27.808	0	203.2	0	58.1	0		8	0.03	0	0.000107	0	2.75	0	29.0094	8	26.9434	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		890.00	0	0.9440	0	34.7000	0	27.808	0	203.2	0	58.1	0		8	0.03	0	0.000106	0	2.76	0	29.0085	8	26.9425	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		888.00	0	0.9440	0	34.7000	0	27.808	0	203.1	0	58.1	0		8	0.03	0	0.000106	0	2.76	0	29.0065	8	26.9406	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		886.00	0	0.9450	0	34.7010	0	27.809	0	203.1	0	58.1	0		8	0.03	0	0.000109	0	2.75	0	29.0049	8	26.9391	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		884.00	0	0.9490	0	34.7010	0	27.808	0	203.1	0	58.1	0		8	0.02	0	0.000105	0	2.76	0	29.0037	8	26.9380	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		882.00	0	0.9480	0	34.7010	0	27.809	0	203.0	0	58.0	0		8	0.03	0	0.000107	0	2.76	0	29.0028	8	26.9371	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		880.00	0	0.9450	0	34.7000	0	27.808	0	203.1	0	58.1	0		8	0.02	0	0.000107	0	2.76	0	29.0020	8	26.9362	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		878.00	0	0.9460	0	34.7000	0	27.808	0	203.2	0	58.1	0		8	0.03	0	0.000107	0	2.74	0	29.0000	8	26.9344	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		876.00	0	0.9500	0	34.7000	0	27.808	0	203.1	0	58.1	0		8	0.03	0	0.000112	0	2.75	0	28.9987	8	26.9331	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		874.00	0	0.9540	0	34.7000	0	27.807	0	203.1	0	58.1	0		8	0.03	0	0.000106	0	2.75	0	28.9972	8	26.9318	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		872.00	0	0.9550	0	34.7010	0	27.808	0	203.0	0	58.1	0		8	0.03	0	0.000106	0	2.76	0	28.9965	8	26.9311	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		870.00	0	0.9580	0	34.7010	0	27.808	0	203.0	0	58.0	0		8	0.03	0	0.000108	0	2.74	0	28.9949	8	26.9296	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		868.00	0	0.9590	0	34.7010	0	27.808	0	203.0	0	58.0	0		8	0.02	0	0.000106	0	2.76	0	28.9939	8	26.9286	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		866.00	0	0.9610	0	34.7010	0	27.808	0	202.9	0	58.0	0		8	0.03	0	0.000107	0	2.76	0	28.9925	8	26.9273	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		864.00	0	0.9630	0	34.7010	0	27.808	0	202.9	0	58.0	0		8	0.03	0	0.000107	0	2.76	0	28.9923	8	26.9271	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		862.00	0	0.9640	0	34.7010	0	27.808	0	202.9	0	58.0	0		8	0.03	0	0.000106	0	2.76	0	28.9908	8	26.9256	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		860.00	0	0.9640	0	34.7010	0	27.808	0	202.8	0	58.0	0		8	0.03	0	0.000106	0	2.74	0	28.9889	8	26.9239	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		858.00	0	0.9660	0	34.7010	0	27.807	0	202.9	0	58.0	0		8	0.02	0	0.000106	0	2.76	0	28.9870	8	26.9221	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		856.00	0	0.9670	0	34.7010	0	27.807	0	202.9	0	58.0	0		8	0.02	0	0.000105	0	2.76	0	28.9865	8	26.9215	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		854.00	0	0.9670	0	34.7010	0	27.807	0	202.8	0	58.0	0		8	0.03	0	0.000106	0	2.74	0	28.9846	8	26.9198	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		852.00	0	0.9680	0	34.7010	0	27.807	0	202.8	0	58.0	0		8	0.03	0	0.000107	0	2.76	0	28.9846	8	26.9197	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		850.00	0	0.9690	0	34.7010	0	27.807	0	202.7	0	58.0	0	33.30	0	0.03	0	0.000106	0	2.77	0	28.9830	8	26.9181	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		848.00	0	0.9730	0	34.7010	0	27.807	0	202.7	0	58.0	0		8	0.03	0	0.000110	0	2.76	0	28.9801	8	26.9155	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		846.00	0	0.9750	0	34.7010	0	27.807	0	202.7	0	58.0	0		8	0.03	0	0.000107	0	2.76	0	28.9800	8	26.9154	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		844.00	0	0.9770	0	34.7020	0	27.807	0	202.7	0	58.0	0		8	0.04	0	0.000121	0	2.77	0	28.9787	8	26.9141	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		842.00	0	0.9780	0	34.7020	0	27.807	0	202.7	0	58.0	0		8	0.02	0	0.000110	0	2.78	0	28.9772	8	26.9128	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		840.00	0	0.9810	0	34.7020	0	27.807	0	202.6	0	58.0	0		8	0.02	0	0.000107	0	2.77	0	28.9760	8	26.9116	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		838.00	0	0.9820	0	34.7020	0	27.807	0	202.6	0	58.0	0		8	0.03	0	0.000117	0	2.76	0	28.9750	8	26.9106	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		836.00	0	0.9830	0	34.7020	0	27.807	0	202.5	0	58.0	0		8	0.03	0	0.000107	0	2.76	0	28.9737	8	26.9093	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		834.00	0	0.9850	0	34.7020	0	27.807	0	202.5	0	57.9	0		8	0.03	0	0.000107	0	2.75	0	28.9734	8	26.9090	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		832.00	0	0.9870	0	34.7020	0	27.807	0	202.4	0	57.9	0		8	0.04	0	0.000109	0	2.76	0	28.9721	8	26.9078	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		830.00	0	0.9880	0	34.7020	0	27.807	0	202.5	0	57.9	0		8	0.03	0	0.000107	0	2.76	0	28.9712	8	26.9069	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		828.00	0	0.9900	0	34.7020	0	27.807	0	202.4	0	57.9	0		8	0.03	0	0.000108	0	2.76	0	28.9700	8	26.9058	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		826.00	0	0.9920	0	34.7020	0	27.806	0	202.4	0	57.9	0		8	0.03	0	0.000110	0	2.76	0	28.9687	8	26.9046	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		824.00	0	0.9930	0	34.7020	0	27.806	0	202.4	0	57.9	0		8	0.03	0	0.000109	0	2.76	0	28.9674	8	26.9034	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		822.00	0	0.9950	0	34.7020	0	27.806	0	202.3	0	57.9	0		8	0.03	0	0.000109	0	2.76	0	28.9658	8	26.9018	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		820.00	0	0.9960	0	34.7020	0	27.806	0	202.3	0	57.9	0		8	0.03	0	0.000117	0	2.77	0	28.9638	8	26.8999	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		818.00	0	0.9970	0	34.7020	0	27.806	0	202.3	0	57.9	0		8	0.03	0	0.000107	0	2.76	0	28.9633	8	26.8995	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		816.00	0	0.9990	0	34.7020	0	27.806	0	202.3	0	57.9	0		8	0.03	0	0.000109	0	2.78	0	28.9620	8	26.8982	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		814.00	0	0.9990	0	34.7020	0	27.806	0	202.3	0	57.9	0		8	0.03	0	0.000107	0	2.76	0	28.9609	8	26.8971	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		812.00	0	1.0000	0	34.7030	0	27.807	0	202.2	0	57.9	0		8	0.03	0	0.000108	0	2.77	0	28.9595	8	26.8958	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		810.00	0	1.0010	0	34.7030	0	27.807	0	202.2	0	57.9	0		8	0.03	0	0.000108	0	2.76	0	28.9587	8	26.8950	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		808.00	0	1.0020	0	34.7030	0	27.807	0	202.2	0	57.9	0		8	0.03	0	0.000109	0	2.76	0	28.9573	8	26.8936	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		806.00	0	1.0040	0	34.7030	0	27.806	0	202.2	0	57.9	0		8	0.03	0	0.000125	0	2.76	0	28.9565	8	26.8929	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		804.00	0	1.0060	0	34.7030	0	27.806	0	202.1	0	57.9	0		8	0.03	0	0.000108	0	2.76	0	28.9555	8	26.8919	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		802.00	0	1.0120	0	34.7030	0	27.806	0	202.0	0	57.9	0	33.20	0	0.03	0	0.000115	0	2.77	0	28.9544	8	26.8910	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		800.00	0	1.0120	0	34.7030	0	27.806	0	202.0	0	57.8	0		8	0.03	0	0.000121	0	2.77	0	28.9534	8	26.8900	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		798.00	0	1.0130	0	34.7030	0	27.806	0	202.0	0	57.8	0		8	0.03	0	0.000111	0	2.76	0	28.9519	8	26.8885	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		796.00	0	1.0160	0	34.7030	0	27.806	0	202.0	0	57.8	0		8	0.03	0	0.000108	0	2.77	0	28.9507	8	26.8875	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		794.00	0	1.0160	0	34.7030	0	27.806	0	201.9	0	57.8	0		8	0.03	0	0.000108	0	2.77	0	28.9494	8	26.8862	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		792.00	0	1.0180	0	34.7030	0	27.806	0	201.9	0	57.8	0		8	0.03	0	0.000120	0	2.77	0	28.9487	8	26.8855	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		790.00	0	1.0200	0	34.7030	0	27.805	0	201.9	0	57.8	0		8	0.03	0	0.000111	0	2.77	0	28.9467	8	26.8837	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		788.00	0	1.0210	0	34.7030	0	27.805	0	201.8	0	57.8	0		8	0.04	0	0.000119	0	2.76	0	28.9455	8	26.8825	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		786.00	0	1.0230	0	34.7040	0	27.806	0	201.9	0	57.8	0		8	0.03	0	0.000114	0	2.78	0	28.9451	8	26.8821	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		784.00	0	1.0230	0	34.7040	0	27.806	0	201.8	0	57.8	0		8	0.03	0	0.000112	0	2.78	0	28.9441	8	26.8811	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		782.00	0	1.0240	0	34.7040	0	27.806	0	201.8	0	57.8	0		8	0.03	0	0.000110	0	2.78	0	28.9428	8	26.8798	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		780.00	0	1.0250	0	34.7040	0	27.806	0	201.8	0	57.8	0		8	0.03	0	0.000115	0	2.76	0	28.9412	8	26.8783	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		778.00	0	1.0270	0	34.7040	0	27.806	0	201.8	0	57.8	0		8	0.03	0	0.000111	0	2.77	0	28.9404	8	26.8775	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		776.00	0	1.0270	0	34.7040	0	27.806	0	201.7	0	57.8	0		8	0.03	0	0.000107	0	2.76	0	28.9393	8	26.8765	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		774.00	0	1.0280	0	34.7040	0	27.806	0	201.7	0	57.8	0		8	0.03	0	0.000108	0	2.77	0	28.9385	8	26.8757	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		772.00	0	1.0280	0	34.7040	0	27.806	0	201.7	0	57.8	0		8	0.03	0	0.000109	0	2.76	0	28.9370	8	26.8742	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		770.00	0	1.0280	0	34.7040	0	27.806	0	201.7	0	57.8	0		8	0.03	0	0.000109	0	2.76	0	28.9358	8	26.8731	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		768.00	0	1.0290	0	34.7040	0	27.806	0	201.7	0	57.8	0		8	0.03	0	0.000109	0	2.77	0	28.9354	8	26.8727	8
0506SoOcn	1	C	01/24/2016	08:24	93.648	-62.982		766.00	0	1.0310	0	34.7040	0	27.805	0	201.7	0	57.8	0		8	0.03	0	0.000109	0	2.76	0	28.9339	8	26.8713	8
