//0																													
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	Chlorophyll[µg/l]	QF	BackScatter[/m/sr]	QF	pHinsitu[Total]	QF	pH25C[Total]	QF
9095SoOcn	1	C	4/15/2014	07:13	210.11	-49.932		50.66	0	10.8452	0	34.4637	0	26.327	0	234.4	0	84.4	0	9.66	0	1.69	0	0.00027	0	7.9912	8	7.7898	8
9095SoOcn	1	C	4/15/2014	07:13	210.11	-49.932		46.7	0	10.8715	0	34.4683	0	26.327	0	234.8	0	84.6	0	9.57	0	1.85	0	0.000285	0	7.9922	8	7.791	8
9095SoOcn	1	C	4/15/2014	07:13	210.11	-49.932		41.72	0	10.8957	0	34.4734	0	26.327	0	235.2	0	84.8	0	9.34	0	2.04	0	0.000275	0	7.9933	8	7.7922	8
9095SoOcn	1	C	4/15/2014	07:13	210.11	-49.932		36.82	0	10.9229	0	34.478	0	26.326	0	235.5	0	85	0	9.26	0	2.15	0	0.000288	0	7.9928	8	7.792	8
9095SoOcn	1	C	4/15/2014	07:13	210.11	-49.932		31.47	0	10.9471	0	34.4826	0	26.325	0	235.8	0	85.1	0	9.1	0	2.34	0	0.00028	0	7.9934	8	7.7927	8
9095SoOcn	1	C	4/15/2014	07:13	210.11	-49.932		26.57	0	11.0195	0	34.4885	0	26.317	0	235.9	0	85.3	0	8.95	0	2.74	0	0.000293	0	7.9942	8	7.7942	8
9095SoOcn	1	C	4/15/2014	07:13	210.11	-49.932		21.63	0	11.0649	0	34.481	0	26.303	0	236.8	0	85.7	0	8.91	0	3.03	0	0.000312	0	7.9955	8	7.796	8
9095SoOcn	1	C	4/15/2014	07:13	210.11	-49.932		16.58	0	11.2321	0	34.4647	0	26.259	0	236.3	0	85.8	0	8.88	0	2.83	0	0.000313	0	7.9955	8	7.7982	8
9095SoOcn	1	C	4/15/2014	07:13	210.11	-49.932		11.72	0	11.3246	0	34.4637	0	26.242	0	236.2	0	86	0	8.82	0	2.61	0	0.000283	0	7.9962	8	7.8001	8
9095SoOcn	1	C	4/15/2014	07:13	210.11	-49.932		7.62	0	11.355	0	34.4612	0	26.234	0	236.2	0	86	0	8.68	0	2.35	0	0.000289	0	7.9955	8	7.7997	8
9095SoOcn	1	C	4/15/2014	07:13	210.11	-49.932																							
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		1599.49	0	2.8904	0	34.4858	0	27.445	0	151.6	0	45.4	0	34.9	0	0.01	0	0.000101	0	7.7687	0	7.5244	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		1499.55	0	3.0779	0	34.4429	0	27.391	0	155.6	0	46.8	0	34.83	0	0	0	0.00011	0	7.7744	0	7.5289	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		1399.21	0	3.3051	0	34.4013	0	27.334	0	161.2	0	48.8	0	34.23	0	0	0	0.000104	0	7.7825	0	7.5361	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		1299.77	0	3.6078	0	34.3651	0	27.272	0	167.3	0	51	0	33.68	0	0	0	0.000107	0	7.7933	0	7.547	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		1199.34	0	3.9827	0	34.334	0	27.206	0	173.6	0	53.4	0	32.58	0	-0.01	0	0.000106	0	7.8095	0	7.5638	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		1097.83	0	4.4559	0	34.3141	0	27.136	0	179.8	0	55.9	0	31.45	0	0	0	0.000131	0	7.822	0	7.5784	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		999.34	0	5.0649	0	34.3103	0	27.061	0	183.9	0	58.1	0	29.76	0	-0.01	0	0.000104	0	7.8378	0	7.5981	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		951.03	0	5.3257	0	34.315	0	27.033	0	186.1	0	59.1	0	29.04	0	-0.01	0	0.000107	0	7.844	0	7.6059	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		901.4	0	5.6539	0	34.3171	0	26.993	0	190.5	0	61	0	28	0	-0.01	0	0.000106	0	7.8542	0	7.6182	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		851.55	0	5.8791	0	34.3139	0	26.962	0	196.2	0	63.1	0	26.96	0	0	0	0.000109	0	7.8644	0	7.6291	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		801.02	0	6.0973	0	34.3074	0	26.928	0	204.1	0	66	0	25.58	0	0.01	0	0.000106	0	7.8809	0	7.6456	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		750.84	0	6.4133	0	34.3292	0	26.904	0	206.6	0	67.3	0	24.91	0	-0.01	0	0.000106	0	7.889	0	7.6559	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		701.49	0	6.6836	0	34.3461	0	26.881	0	210.1	0	68.9	0	23.85	0	0	0	0.000114	0	7.8994	0	7.6676	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		651.65	0	6.952	0	34.3656	0	26.86	0	214.8	0	70.9	0	22.92	0	-0.01	0	0.000114	0	7.9055	0	7.6754	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		601	0	7.1261	0	34.3779	0	26.846	0	216.1	0	71.6	0	22.62	0	-0.01	0	0.000104	0	7.9106	0	7.6808	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		551.53	0	7.2676	0	34.3866	0	26.833	0	217.4	0	72.3	0	21.7	0	0	0	0.000106	0	7.9149	0	7.6851	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		500.91	0	7.4397	0	34.3992	0	26.819	0	219.8	0	73.4	0	21.16	0	-0.01	0	0.00011	0	7.9213	0	7.6917	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		451.34	0	7.6988	0	34.4311	0	26.808	0	226.3	0	76	0	19.32	0	-0.01	0	0.000104	0	7.9379	0	7.7091	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		401.69	0	8.0347	0	34.4815	0	26.8	0	232.8	0	78.8	0	17.45	0	-0.01	0	0.00011	0	7.951	0	7.7242	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		381.44	0	8.066	0	34.4867	0	26.8	0	233.6	0	79.2	0	17.45	0	-0.01	0	0.000106	0	7.9522	0	7.7251	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		360.81	0	8.0854	0	34.49	0	26.8	0	234.2	0	79.4	0	17.42	0	-0.01	0	0.000107	0	7.9535	0	7.7259	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		351.3	0	8.1054	0	34.4927	0	26.799	0	234.2	0	79.4	0	17.17	0	-0.01	0	0.000107	0	7.9539	0	7.7262	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		341.7	0	8.113	0	34.4939	0	26.799	0	234.4	0	79.5	0	17.24	0	-0.01	0	0.000109	0	7.9551	0	7.727	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		331.61	0	8.11	0	34.4907	0	26.796	0	234.2	0	79.4	0	17.32	0	-0.01	0	0.00011	0	7.9531	0	7.7249	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		321.73	0	8.1068	0	34.4891	0	26.796	0	233.7	0	79.3	0	17.37	0	-0.01	0	0.000106	0	7.952	0	7.7235	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		310.79	0	8.1261	0	34.4862	0	26.79	0	232.7	0	79	0	17.67	0	-0.01	0	0.000107	0	7.9519	0	7.7234	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		301.42	0	8.1546	0	34.4869	0	26.787	0	231.8	0	78.7	0	17.86	0	-0.01	0	0.00011	0	7.9474	0	7.7193	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		291.58	0	8.1009	0	34.4714	0	26.782	0	227.4	0	77.1	0	18.99	0	-0.01	0	0.000114	0	7.9376	0	7.7092	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		281.28	0	8.123	0	34.4726	0	26.779	0	222.7	0	75.5	0	18.82	0	-0.01	0	0.000122	0	7.9374	0	7.7091	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		271.64	0	8.2435	0	34.489	0	26.775	0	223.3	0	76	0	17.92	0	0	0	0.000112	0	7.9449	0	7.7173	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		260.44	0	8.3748	0	34.5068	0	26.77	0	224.8	0	76.7	0	17.2	0	-0.01	0	0.000122	0	7.9466	0	7.7203	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		251.42	0	8.4054	0	34.5083	0	26.766	0	225.1	0	76.9	0	17.31	0	-0.01	0	0.000166	0	7.9464	0	7.7203	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		240.64	0	8.4868	0	34.5163	0	26.76	0	224.4	0	76.8	0	17.41	0	-0.01	0	0.000125	0	7.9451	0	7.7199	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		231.71	0	8.5322	0	34.5205	0	26.757	0	223.7	0	76.6	0	16.62	0	-0.01	0	0.000122	0	7.9524	0	7.727	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		220.83	0	8.592	0	34.5254	0	26.752	0	224.9	0	77.1	0	16.38	0	-0.01	0	0.000125	0	7.95	0	7.7252	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		210.98	0	8.642	0	34.5288	0	26.747	0	224.1	0	76.9	0	16.52	0	-0.01	0	0.000123	0	7.9495	0	7.7252	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		201.01	0	8.7044	0	34.5347	0	26.742	0	223	0	76.7	0	16.49	0	-0.01	0	0.000122	0	7.9471	0	7.7236	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		191.5	0	8.825	0	34.5449	0	26.732	0	220.2	0	75.9	0	16.53	0	-0.01	0	0.00012	0	7.9432	0	7.7214	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		181.17	0	8.8971	0	34.5516	0	26.726	0	218.3	0	75.4	0	16.62	0	-0.01	0	0.00012	0	7.9439	0	7.7227	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		171.04	0	9.059	0	34.5682	0	26.714	0	216.6	0	75.1	0	16.12	0	0.01	0	0.000117	0	7.9471	0	7.7276	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		161.62	0	9.2028	0	34.5845	0	26.705	0	216.6	0	75.3	0	15.51	0	0	0	0.000114	0	7.9469	0	7.7292	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		151.5	0	9.3301	0	34.5991	0	26.696	0	215.4	0	75.1	0	15.64	0	0	0	0.000112	0	7.9443	0	7.7283	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		141.52	0	9.4967	0	34.6119	0	26.68	0	214.7	0	75.2	0	15.51	0	0.01	0	0.000115	0	7.9439	0	7.73	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		131.72	0	9.8825	0	34.6658	0	26.661	0	209.7	0	74.1	0	14.71	0	0.02	0	0.000114	0	7.9461	0	7.7373	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		119.11	0	9.9638	0	34.666	0	26.648	0	209.5	0	74.1	0	14.5	0	0.03	0	0.00012	0	7.9457	0	7.7377	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		110.17	0	10.1428	0	34.6838	0	26.633	0	207.1	0	73.6	0	14.05	0	0.06	0	0.000122	0	7.9489	0	7.7429	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		101.01	0	10.1805	0	34.6678	0	26.613	0	208.1	0	74	0	13.3	0	0.12	0	0.00012	0	7.9741	0	7.7662	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		93.23	0	10.6067	0	34.469	0	26.374	0	218.2	0	78.2	0	10.42	0	1.07	0	0.000201	0	8.007	0	7.8023	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		86.48	0	10.6144	0	34.4722	0	26.375	0	228.7	0	82	0	10.34	0	1.3	0	0.000317	0	8.0097	0	7.8046	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		80.04	0	10.6161	0	34.4719	0	26.374	0	231.8	0	83.1	0	10.3	0	1.26	0	0.000237	0	8.01	0	7.8047	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		73.17	0	10.615	0	34.4719	0	26.375	0	232.8	0	83.4	0	10.52	0	1.32	0	0.00023	0	8.0113	0	7.8057	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		65.47	0	10.614	0	34.4723	0	26.375	0	233.3	0	83.6	0	10.38	0	1.27	0	0.000238	0	8.0105	0	7.8047	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		57.82	0	10.6133	0	34.4718	0	26.375	0	233.4	0	83.7	0	10.45	0	1.26	0	0.00024	0	8.0119	0	7.8057	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		50.46	0	10.612	0	34.472	0	26.375	0	233.5	0	83.7	0	10.38	0	1.28	0	0.000235	0	8.0108	0	7.8044	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		42.66	0	10.6114	0	34.4717	0	26.375	0	233.7	0	83.8	0	10.38	0	1.27	0	0.000235	0	8.0114	0	7.8047	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		34.88	0	10.6104	0	34.4715	0	26.375	0	233.7	0	83.7	0	10.51	0	1.26	0	0.000235	0	8.0111	0	7.8042	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		28.31	0	10.6096	0	34.472	0	26.376	0	233.8	0	83.8	0	10.32	0	1.28	0	0.00024	0	8.0091	0	7.8021	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		21.21	0	10.608	0	34.4722	0	26.376	0	233.8	0	83.8	0	10.48	0	1.25	0	0.00024	0	8.0088	0	7.8016	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		14.76	0	10.607	0	34.4715	0	26.376	0	233.9	0	83.8	0	10.43	0	1.28	0	0.000235	0	8.009	0	7.8015	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		10.66	0	10.6062	0	34.4715	0	26.376	0	234	0	83.9	0	10.51	0	1.28	0	0.000237	0	8.0084	0	7.8008	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675		6.43	0	10.6061	0	34.4717	0	26.376	0	234	0	83.9	0	10.43	0	1.38	0	0.00024	0	8.0081	0	7.8004	0
9095SoOcn	2	C	4/20/2014	13:32	211.307	-49.675																							
9095SoOcn	3	C	4/25/2014	21:39	212.349	-50.213		1598.37	0	2.8923	0	34.4893	0	27.448	0	150.7	0	45.1	0	34.75	0	0.01	0	0.000102	0	7.7711	0	7.5266	0
9095SoOcn	3	C	4/25/2014	21:39	212.349	-50.213		1498.9	0	3.0157	0	34.4491	0	27.403	0	155.6	0	46.7	0	34.66	0	-0.01	0	0.000102	0	7.7753	0	7.5288	0
9095SoOcn	3	C	4/25/2014	21:39	212.349	-50.213		1400.14	0	3.2583	0	34.4076	0	27.344	0	160.4	0	48.5	0	34.48	0	0	0	0.000104	0	7.7831	0	7.5361	0
9095SoOcn	3	C	4/25/2014	21:39	212.349	-50.213		1299.44	0	3.5978	0	34.3688	0	27.276	0	166.7	0	50.8	0	33.58	0	0.01	0	0.000104	0	7.7963	0	7.5496	0
9095SoOcn	3	C	4/25/2014	21:39	212.349	-50.213		1198.89	0	3.9641	0	34.3336	0	27.208	0	173.7	0	53.4	0	32.48	0	-0.01	0	0.000112	0	7.8102	0	7.5641	0
