//0																									
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	Chlorophyll[µg/l]	QF	BackScatter[/m/sr]	QF
7567SoOcn	 2	C	04/10/2014	06:06	198.486	-65.687		   150.28	0	 -0.2483	0	34.4487	0	27.682	0	213.0	0	58.9	0		8	0.06	0	0.000104	0
7567SoOcn	 2	C	04/10/2014	06:06	198.486	-65.687		   139.16	0	 -0.4834	0	34.4163	0	27.672	0	221.1	0	60.7	0		8	0.10	0	0.000113	0
7567SoOcn	 2	C	04/10/2014	06:06	198.486	-65.687		   130.64	0	 -0.7079	0	34.3881	0	27.665	0	228.6	0	62.4	0		8	0.09	0	0.000113	0
7567SoOcn	 2	C	04/10/2014	06:06	198.486	-65.687		   119.62	0	 -0.9788	0	34.3555	0	27.656	0	237.4	0	64.3	0		8	0.15	0	0.000112	0
7567SoOcn	 2	C	04/10/2014	06:06	198.486	-65.687		   111.05	0	 -1.1166	0	34.3311	0	27.645	0	243.5	0	65.7	0		8	0.16	0	0.000113	0
7567SoOcn	 2	C	04/10/2014	06:06	198.486	-65.687		    99.37	0	 -1.3116	0	34.2998	0	27.632	0	252.2	0	67.7	0		8	0.20	0	0.000134	0
7567SoOcn	 2	C	04/10/2014	06:06	198.486	-65.687		    93.26	0	 -1.3825	0	34.2889	0	27.627	0	255.7	0	68.5	0		8	0.22	0	0.000122	0
7567SoOcn	 2	C	04/10/2014	06:06	198.486	-65.687		    87.15	0	 -1.5018	0	34.2675	0	27.617	0	260.5	0	69.5	0		8	0.28	0	0.000137	0
7567SoOcn	 2	C	04/10/2014	06:06	198.486	-65.687		    80.98	0	 -1.4532	0	34.2405	0	27.592	0	263.2	0	70.3	0		8	0.33	0	0.000144	0
7567SoOcn	 2	C	04/10/2014	06:06	198.486	-65.687		    74.84	0	 -1.2997	0	33.9126	0	27.32	0	278.2	0	74.5	0		8	0.67	0	0.000203	0
7567SoOcn	 2	C	04/10/2014	06:06	198.486	-65.687		    69.21	0	 -1.2888	0	33.8720	0	27.286	0	296.5	0	79.4	0		8	0.66	0	0.000200	0
7567SoOcn	 2	C	04/10/2014	06:06	198.486	-65.687		    63.57	0	 -1.2886	0	33.8731	0	27.287	0	307.3	0	82.3	0		8	0.67	0	0.000207	0
7567SoOcn	 2	C	04/10/2014	06:06	198.486	-65.687		    57.64	0	 -1.2898	0	33.8715	0	27.286	0	313.3	0	83.9	0		8	0.72	0	0.000242	0
7567SoOcn	 2	C	04/10/2014	06:06	198.486	-65.687		    51.83	0	 -1.2920	0	33.8713	0	27.286	0	317.1	0	84.9	0		8	0.69	0	0.000198	0
7567SoOcn	 2	C	04/10/2014	06:06	198.486	-65.687		    46.32	0	 -1.2913	0	33.8721	0	27.286	0	319.1	0	85.4	0		8	0.72	0	0.000204	0
7567SoOcn	 2	C	04/10/2014	06:06	198.486	-65.687		    40.26	0	 -1.2908	0	33.8721	0	27.286	0	320.4	0	85.8	0		8	0.80	0	0.000200	0
7567SoOcn	 2	C	04/10/2014	06:06	198.486	-65.687		    34.03	0	 -1.2923	0	33.8713	0	27.286	0	321.3	0	86.0	0		8	0.66	0	0.000213	0
7567SoOcn	 2	C	04/10/2014	06:06	198.486	-65.687		    28.17	0	 -1.2930	0	33.8714	0	27.286	0	321.7	0	86.1	0		8	0.73	0	0.000203	0
7567SoOcn	 2	C	04/10/2014	06:06	198.486	-65.687		    22.18	0	 -1.2934	0	33.8714	0	27.286	0	322.0	0	86.2	0		8	0.72	0	0.000195	0
7567SoOcn	 2	C	04/10/2014	06:06	198.486	-65.687		    17.05	0	 -1.2935	0	33.8714	0	27.286	0	322.0	0	86.2	0		8	0.69	0	0.000188	0
7567SoOcn	 2	C	04/10/2014	06:06	198.486	-65.687		    12.49	0	 -1.2928	0	33.8710	0	27.286	0	322.1	0	86.2	0		8	0.72	0	0.000203	0
7567SoOcn	 2	C	04/10/2014	06:06	198.486	-65.687		     8.26	0	 -1.2967	0	33.8710	0	27.286	0	322.3	0	86.3	0		8	0.72	0	0.000213	0
7567SoOcn	 2	C	04/10/2014	06:06	198.486	-65.687		     4.72	0	 -1.2937	0	33.8708	0	27.286	0	322.5	0	86.3	0		8	0.69	0	0.000185	0
7567SoOcn	 2	C	04/10/2014	06:06	198.486	-65.687																					
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		  1799.10	0	  0.6128	0	34.7035	0	27.825	0	183.7	0	52.0	0		8	-0.01	0	0.000081	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		  1698.49	0	  0.6512	0	34.7042	0	27.822	0	182.9	0	51.8	0		8	-0.01	0	0.000081	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		  1599.40	0	  0.6856	0	34.7055	0	27.821	0	182.1	0	51.7	0		8	-0.01	0	0.000081	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		  1499.59	0	  0.7150	0	34.7066	0	27.819	0	181.5	0	51.5	0		8	0.00	0	0.000081	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		  1399.08	0	  0.7534	0	34.7077	0	27.817	0	180.6	0	51.3	0		8	0.00	0	0.000081	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		  1296.69	0	  0.7978	0	34.7097	0	27.815	0	179.6	0	51.1	0		8	0.00	0	0.000079	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		  1199.85	0	  0.8412	0	34.7112	0	27.813	0	178.6	0	50.9	0		8	-0.01	0	0.000082	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		  1099.26	0	  0.8992	0	34.7138	0	27.81	0	177.1	0	50.5	0		8	0.00	0	0.000082	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		   998.79	0	  0.9645	0	34.7166	0	27.807	0	175.5	0	50.1	0		8	0.00	0	0.000085	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		   951.55	0	  0.9893	0	34.7174	0	27.806	0	174.8	0	50.0	0		8	-0.01	0	0.000085	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		   901.29	0	  1.0146	0	34.7181	0	27.805	0	174.1	0	49.8	0		8	0.00	0	0.000085	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		   851.70	0	  1.0432	0	34.7195	0	27.803	0	173.2	0	49.6	0		8	-0.01	0	0.000112	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		   800.80	0	  1.0822	0	34.7207	0	27.801	0	172.0	0	49.3	0		8	-0.01	0	0.000087	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		   750.95	0	  1.1174	0	34.7219	0	27.799	0	170.8	0	49.0	0		8	0.00	0	0.000085	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		   698.60	0	  1.1568	0	34.7231	0	27.797	0	169.5	0	48.7	0		8	0.00	0	0.000087	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		   651.06	0	  1.1906	0	34.7241	0	27.795	0	168.3	0	48.4	0		8	0.00	0	0.000090	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		   600.89	0	  1.2237	0	34.7252	0	27.793	0	167.3	0	48.2	0		8	-0.01	0	0.000090	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		   551.24	0	  1.2627	0	34.7258	0	27.79	0	166.3	0	47.9	0		8	0.01	0	0.000100	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		   501.33	0	  1.2921	0	34.7265	0	27.788	0	165.4	0	47.7	0		8	0.00	0	0.000091	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		   451.69	0	  1.3368	0	34.7266	0	27.785	0	164.5	0	47.5	0		8	0.00	0	0.000092	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		   401.05	0	  1.3792	0	34.7262	0	27.781	0	163.7	0	47.3	0		8	0.00	0	0.000092	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		   381.66	0	  1.3933	0	34.7260	0	27.779	0	163.4	0	47.2	0		8	0.01	0	0.000094	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		   361.24	0	  1.4076	0	34.7260	0	27.778	0	163.2	0	47.2	0		8	0.00	0	0.000098	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		   351.45	0	  1.4158	0	34.7256	0	27.777	0	163.0	0	47.1	0		8	0.01	0	0.000095	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		   340.86	0	  1.4296	0	34.7249	0	27.776	0	162.8	0	47.1	0		8	0.00	0	0.000091	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		   331.40	0	  1.4369	0	34.7244	0	27.774	0	162.6	0	47.0	0		8	0.00	0	0.000094	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		   321.10	0	  1.4456	0	34.7236	0	27.773	0	162.4	0	47.0	0		8	0.01	0	0.000095	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		   310.83	0	  1.4510	0	34.7220	0	27.771	0	162.2	0	46.9	0		8	0.01	0	0.000094	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		   301.08	0	  1.4552	0	34.7209	0	27.77	0	162.1	0	46.9	0		8	0.01	0	0.000095	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		   291.39	0	  1.4585	0	34.7201	0	27.769	0	161.9	0	46.9	0		8	0.00	0	0.000097	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		   281.67	0	  1.4388	0	34.7159	0	27.767	0	162.1	0	46.9	0		8	0.01	0	0.000151	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		   271.36	0	  1.4633	0	34.7141	0	27.764	0	162.1	0	46.9	0		8	0.00	0	0.000090	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		   261.05	0	  1.4524	0	34.7105	0	27.762	0	162.0	0	46.9	0		8	0.01	0	0.000100	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		   251.71	0	  1.4438	0	34.7085	0	27.761	0	162.1	0	46.9	0		8	0.00	0	0.000097	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		   240.97	0	  1.4031	0	34.6992	0	27.757	0	163.0	0	47.1	0		8	0.01	0	0.000097	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		   231.38	0	  1.3554	0	34.6887	0	27.752	0	164.3	0	47.4	0		8	0.01	0	0.000101	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		   221.58	0	  1.3120	0	34.6803	0	27.749	0	165.6	0	47.7	0		8	0.01	0	0.000110	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		   211.32	0	  1.2427	0	34.6679	0	27.745	0	167.4	0	48.2	0		8	0.02	0	0.000101	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		   201.43	0	  1.1222	0	34.6509	0	27.741	0	170.3	0	48.8	0		8	0.01	0	0.000107	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		   191.00	0	  0.9277	0	34.6225	0	27.734	0	175.1	0	50.0	0		8	0.00	0	0.000107	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		   180.97	0	  0.8074	0	34.6031	0	27.728	0	179.6	0	51.1	0		8	0.04	0	0.000110	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		   171.18	0	  0.6861	0	34.5860	0	27.724	0	183.4	0	52.0	0		8	0.01	0	0.000107	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		   161.26	0	  0.4504	0	34.5502	0	27.713	0	189.9	0	53.5	0		8	0.03	0	0.000104	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		   150.97	0	  0.1888	0	34.5144	0	27.704	0	198.8	0	55.6	0		8	0.04	0	0.000107	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		   141.70	0	 -0.0971	0	34.4725	0	27.691	0	207.8	0	57.7	0		8	0.05	0	0.000138	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		   131.39	0	 -0.2927	0	34.4448	0	27.682	0	215.9	0	59.6	0		8	0.06	0	0.000104	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		   121.29	0	 -0.6196	0	34.3990	0	27.668	0	226.1	0	61.8	0		8	0.08	0	0.000106	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		   111.58	0	 -0.7872	0	34.3751	0	27.659	0	234.0	0	63.7	0		8	0.09	0	0.000112	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		   101.08	0	 -1.2367	0	34.2815	0	27.612	0	248.8	0	66.9	0		8	0.21	0	0.000125	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		    96.45	0	 -1.6061	0	34.0045	0	27.412	0	285.3	0	75.8	0		8	0.68	0	0.000220	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		    91.26	0	 -1.6644	0	33.9835	0	27.398	0	309.5	0	82.1	0		8	0.77	0	0.000207	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		    86.40	0	 -1.6739	0	33.9814	0	27.397	0	317.9	0	84.3	0		8	0.82	0	0.000198	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		    81.33	0	 -1.6678	0	33.9805	0	27.396	0	321.3	0	85.2	0		8	0.71	0	0.000217	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		    76.79	0	 -1.6670	0	33.9796	0	27.395	0	322.6	0	85.5	0		8	0.72	0	0.000225	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		    71.42	0	 -1.6632	0	33.9751	0	27.392	0	323.3	0	85.7	0		8	0.78	0	0.000210	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		    66.75	0	 -1.6666	0	33.9777	0	27.394	0	324.0	0	85.9	0		8	0.70	0	0.000285	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		    61.71	0	 -1.6626	0	33.9761	0	27.392	0	324.1	0	86.0	0		8	0.63	0	0.000210	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		    56.71	0	 -1.6581	0	33.9747	0	27.391	0	324.4	0	86.0	0		8	0.69	0	0.000188	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		    51.68	0	 -1.6599	0	33.9751	0	27.391	0	324.7	0	86.1	0		8	0.71	0	0.000195	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		    46.77	0	 -1.6598	0	33.9751	0	27.391	0	324.7	0	86.1	0		8	0.68	0	0.000244	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		    41.18	0	 -1.6594	0	33.9748	0	27.391	0	324.9	0	86.2	0		8	0.66	0	0.000186	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		    36.78	0	 -1.6579	0	33.9746	0	27.391	0	324.9	0	86.2	0		8	0.67	0	0.000213	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		    31.32	0	 -1.6578	0	33.9744	0	27.391	0	325.0	0	86.2	0		8	0.79	0	0.000214	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		    26.44	0	 -1.6574	0	33.9740	0	27.39	0	325.0	0	86.2	0		8	0.69	0	0.000229	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		    21.41	0	 -1.6569	0	33.9740	0	27.39	0	325.1	0	86.2	0		8	0.69	0	0.000203	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		    16.48	0	 -1.6577	0	33.9744	0	27.391	0	325.0	0	86.2	0		8	0.71	0	0.000185	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		    11.60	0	 -1.6591	0	33.9745	0	27.391	0	325.2	0	86.3	0		8	0.73	0	0.000216	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691		     7.83	0	 -1.6590	0	33.9746	0	27.391	0	325.2	0	86.3	0		8	0.66	0	0.000191	0
7567SoOcn	 3	C	04/20/2014	12:56	198.725	-65.691																					
7567SoOcn	 4	C	4/30/2014	20:30				  1798.81	0	  0.5918	0	34.7029	0	27.826	0	184.4	0	52.2	0		8	0.00	0	0.000079	0
7567SoOcn	 4	C	4/30/2014	20:30				  1698.97	0	  0.6371	0	34.7037	0	27.823	0	183.3	0	51.9	0		8	0.00	0	0.000082	0
7567SoOcn	 4	C	4/30/2014	20:30				  1599.26	0	  0.6789	0	34.7054	0	27.821	0	182.4	0	51.7	0		8	0.00	0	0.000081	0
7567SoOcn	 4	C	4/30/2014	20:30				  1499.79	0	  0.7140	0	34.7064	0	27.819	0	181.6	0	51.6	0		8	-0.01	0	0.000081	0
7567SoOcn	 4	C	4/30/2014	20:30				  1399.10	0	  0.7459	0	34.7081	0	27.818	0	180.8	0	51.4	0		8	0.00	0	0.000084	0
7567SoOcn	 4	C	4/30/2014	20:30				  1299.14	0	  0.7979	0	34.7100	0	27.815	0	179.7	0	51.1	0		8	-0.01	0	0.000082	0
7567SoOcn	 4	C	4/30/2014	20:30				  1199.60	0	  0.8362	0	34.7114	0	27.814	0	178.7	0	50.9	0		8	0.00	0	0.000084	0
7567SoOcn	 4	C	4/30/2014	20:30				  1099.69	0	  0.8960	0	34.7137	0	27.811	0	177.4	0	50.6	0		8	-0.01	0	0.000085	0
7567SoOcn	 4	C	4/30/2014	20:30				   999.83	0	  0.9484	0	34.7162	0	27.808	0	175.9	0	50.2	0		8	-0.01	0	0.000100	0
7567SoOcn	 4	C	4/30/2014	20:30				   950.93	0	  0.9776	0	34.7171	0	27.807	0	175.1	0	50.1	0		8	-0.01	0	0.000087	0
7567SoOcn	 4	C	4/30/2014	20:30				   901.36	0	  1.0114	0	34.7186	0	27.805	0	174.1	0	49.8	0		8	0.00	0	0.000087	0
7567SoOcn	 4	C	4/30/2014	20:30				   851.11	0	  1.0504	0	34.7198	0	27.803	0	172.8	0	49.5	0		8	0.00	0	0.000085	0
7567SoOcn	 4	C	4/30/2014	20:30				   801.69	0	  1.0881	0	34.7214	0	27.801	0	171.7	0	49.2	0		8	0.00	0	0.000085	0
7567SoOcn	 4	C	4/30/2014	20:30				   751.17	0	  1.1270	0	34.7225	0	27.799	0	170.2	0	48.8	0		8	0.00	0	0.000085	0
7567SoOcn	 4	C	4/30/2014	20:30				   700.91	0	  1.1625	0	34.7236	0	27.797	0	169.4	0	48.7	0		8	0.00	0	0.000092	0
7567SoOcn	 4	C	4/30/2014	20:30				   650.81	0	  1.2076	0	34.7246	0	27.794	0	168.0	0	48.3	0		8	0.00	0	0.000095	0
7567SoOcn	 4	C	4/30/2014	20:30				   601.22	0	  1.2409	0	34.7253	0	27.792	0	167.1	0	48.1	0		8	0.00	0	0.000094	0
7567SoOcn	 4	C	4/30/2014	20:30				   551.57	0	  1.2780	0	34.7263	0	27.789	0	166.1	0	47.8	0		8	0.01	0	0.000094	0
7567SoOcn	 4	C	4/30/2014	20:30				   501.13	0	  1.3096	0	34.7268	0	27.787	0	165.0	0	47.6	0		8	0.00	0	0.000097	0
7567SoOcn	 4	C	4/30/2014	20:30				   451.02	0	  1.3452	0	34.7267	0	27.784	0	164.3	0	47.4	0		8	0.01	0	0.000094	0
7567SoOcn	 4	C	4/30/2014	20:30				   400.86	0	  1.3869	0	34.7266	0	27.781	0	163.8	0	47.3	0		8	0.01	0	0.000098	0
