//0																									
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	Chlorophyll[µg/l]	QF	BackScatter[/m/sr]	QF
7614SoOcn	 1	C	04/01/2014	17:04	210.026	-66.989		   151.43	0	 -0.5804	0	34.3037	0	27.588	0	228.5	0	62.5	0	35.46	0	0.01	0	0.000106	0
7614SoOcn	 1	C	04/01/2014	17:04	210.026	-66.989		   141.28	0	 -0.7798	0	34.2726	0	27.576	0	236.2	0	64.3	0	35.16	0	0.04	0	0.000105	0
7614SoOcn	 1	C	04/01/2014	17:04	210.026	-66.989		   131.49	0	 -0.9621	0	34.2338	0	27.557	0	245.0	0	66.3	0	34.78	0	0.04	0	0.000110	0
7614SoOcn	 1	C	04/01/2014	17:04	210.026	-66.989		   120.87	0	 -1.2404	0	34.1835	0	27.534	0	256.2	0	68.8	0	34.45	0	0.04	0	0.000116	0
7614SoOcn	 1	C	04/01/2014	17:04	210.026	-66.989		   111.45	0	 -1.3885	0	34.1449	0	27.512	0	264.6	0	70.8	0	33.76	0	0.07	0	0.000115	0
7614SoOcn	 1	C	04/01/2014	17:04	210.026	-66.989		   101.10	0	 -1.4764	0	34.1157	0	27.494	0	271.3	0	72.4	0	33.26	0	0.10	0	0.000128	0
7614SoOcn	 1	C	04/01/2014	17:04	210.026	-66.989		    96.07	0	 -1.5216	0	34.0826	0	27.47	0	274.7	0	73.2	0	32.89	0	0.21	0	0.000150	0
7614SoOcn	 1	C	04/01/2014	17:04	210.026	-66.989		    91.13	0	 -1.4796	0	34.0609	0	27.45	0	277.6	0	74.0	0	32.09	0	0.25	0	0.000162	0
7614SoOcn	 1	C	04/01/2014	17:04	210.026	-66.989		    86.48	0	 -1.2561	0	33.9762	0	27.368	0	280.6	0	75.2	0	31.45	0	0.43	0	0.000160	0
7614SoOcn	 1	C	04/01/2014	17:04	210.026	-66.989		    81.28	0	 -1.1627	0	33.9448	0	27.337	0	284.3	0	76.4	0	30.42	0	0.53	0	0.000155	0
7614SoOcn	 1	C	04/01/2014	17:04	210.026	-66.989		    76.55	0	 -0.9719	0	33.8716	0	27.266	0	288.6	0	77.9	0	29.37	0	0.74	0	0.000169	0
7614SoOcn	 1	C	04/01/2014	17:04	210.026	-66.989		    71.67	0	 -0.7163	0	33.7571	0	27.157	0	296.1	0	80.4	0	28.06	0	0.79	0	0.000222	0
7614SoOcn	 1	C	04/01/2014	17:04	210.026	-66.989		    66.50	0	 -0.6995	0	33.7218	0	27.127	0	300.7	0	81.7	0	27.75	0	0.80	0	0.000195	0
7614SoOcn	 1	C	04/01/2014	17:04	210.026	-66.989		    61.50	0	 -0.7166	0	33.7154	0	27.123	0	302.7	0	82.2	0	27.62	0	0.69	0	0.000185	0
7614SoOcn	 1	C	04/01/2014	17:04	210.026	-66.989		    56.68	0	 -0.7183	0	33.7135	0	27.122	0	303.8	0	82.5	0	27.52	0	0.62	0	0.000165	0
7614SoOcn	 1	C	04/01/2014	17:04	210.026	-66.989		    51.79	0	 -0.7205	0	33.7126	0	27.121	0	303.8	0	82.5	0	27.79	0	0.64	0	0.000199	0
7614SoOcn	 1	C	04/01/2014	17:04	210.026	-66.989		    46.34	0	 -0.7211	0	33.7122	0	27.121	0	304.2	0	82.6	0	27.63	0	0.66	0	0.000191	0
7614SoOcn	 1	C	04/01/2014	17:04	210.026	-66.989		    41.10	0	 -0.7271	0	33.7124	0	27.121	0	304.2	0	82.6	0	27.61	0	0.66	0	0.000188	0
7614SoOcn	 1	C	04/01/2014	17:04	210.026	-66.989		    36.64	0	 -0.7265	0	33.7120	0	27.121	0	304.2	0	82.6	0	27.61	0	0.66	0	0.000192	0
7614SoOcn	 1	C	04/01/2014	17:04	210.026	-66.989		    31.68	0	 -0.7252	0	33.7123	0	27.121	0	304.3	0	82.6	0	27.53	0	0.67	0	0.000188	0
7614SoOcn	 1	C	04/01/2014	17:04	210.026	-66.989		    26.83	0	 -0.7234	0	33.7121	0	27.121	0	304.6	0	82.7	0	27.48	0	0.67	0	0.000186	0
7614SoOcn	 1	C	04/01/2014	17:04	210.026	-66.989		    21.30	0	 -0.7202	0	33.7122	0	27.121	0	304.3	0	82.6	0	27.49	0	0.68	0	0.000186	0
7614SoOcn	 1	C	04/01/2014	17:04	210.026	-66.989		    16.77	0	 -0.7219	0	33.7119	0	27.121	0	304.4	0	82.7	0	27.56	0	0.64	0	0.000195	0
7614SoOcn	 1	C	04/01/2014	17:04	210.026	-66.989		    11.13	0	 -0.7249	0	33.7116	0	27.121	0	304.6	0	82.7	0	27.47	0	0.64	0	0.000203	0
7614SoOcn	 1	C	04/01/2014	17:04	210.026	-66.989		     7.57	0	 -0.7243	0	33.7116	0	27.121	0	305.1	0	82.8	0	27.60	0	0.61	0	0.000182	0
7614SoOcn	 1	C	04/01/2014	17:04	210.026	-66.989																					
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		  1598.63	0	  0.6909	0	34.6999	0	27.816	0	172.6	0	49.0	0	36.67	0	0.00	0	0.000083	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		  1499.84	0	  0.7306	0	34.7012	0	27.814	0	171.9	0	48.8	0	36.66	0	0.01	0	0.000139	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		  1399.13	0	  0.7729	0	34.7034	0	27.812	0	170.8	0	48.6	0	36.76	0	0.01	0	0.000085	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		  1299.52	0	  0.8285	0	34.7053	0	27.809	0	169.5	0	48.3	0	36.68	0	0.02	0	0.000083	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		  1199.40	0	  0.8875	0	34.7079	0	27.807	0	168.2	0	48.0	0	36.60	0	0.00	0	0.000085	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		  1098.99	0	  0.9413	0	34.7096	0	27.804	0	166.7	0	47.6	0	36.72	0	0.00	0	0.000087	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		   998.95	0	  0.9824	0	34.7116	0	27.802	0	165.6	0	47.3	0	36.65	0	0.00	0	0.000086	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		   951.34	0	  1.0066	0	34.7125	0	27.801	0	164.9	0	47.2	0	36.57	0	0.01	0	0.000086	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		   900.75	0	  1.0264	0	34.7134	0	27.8	0	164.3	0	47.0	0	36.58	0	0.01	0	0.000085	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		   851.54	0	  1.0486	0	34.7143	0	27.799	0	163.6	0	46.9	0	36.66	0	0.01	0	0.000090	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		   800.97	0	  1.0759	0	34.7153	0	27.797	0	162.7	0	46.6	0	36.71	0	0.01	0	0.000089	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		   751.03	0	  1.1075	0	34.7166	0	27.796	0	161.9	0	46.4	0	36.59	0	0.01	0	0.000090	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		   701.47	0	  1.1440	0	34.7180	0	27.794	0	160.7	0	46.1	0	36.54	0	0.01	0	0.000092	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		   650.99	0	  1.1835	0	34.7192	0	27.792	0	159.6	0	45.9	0	36.61	0	0.01	0	0.000090	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		   601.18	0	  1.2160	0	34.7202	0	27.79	0	158.8	0	45.7	0	36.49	0	0.01	0	0.000097	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		   551.16	0	  1.2460	0	34.7209	0	27.788	0	158.1	0	45.5	0	36.68	0	0.00	0	0.000113	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		   501.44	0	  1.2836	0	34.7215	0	27.785	0	156.9	0	45.2	0	36.64	0	0.01	0	0.000093	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		   450.77	0	  1.3294	0	34.7216	0	27.781	0	156.1	0	45.0	0	36.56	0	0.00	0	0.000099	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		   401.21	0	  1.3739	0	34.7216	0	27.778	0	155.6	0	44.9	0	36.53	0	0.01	0	0.000097	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		   380.97	0	  1.3897	0	34.7214	0	27.776	0	155.3	0	44.9	0	36.46	0	0.01	0	0.000129	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		   361.70	0	  1.4159	0	34.7208	0	27.773	0	155.0	0	44.8	0	36.52	0	0.01	0	0.000097	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		   351.11	0	  1.4225	0	34.7203	0	27.772	0	154.9	0	44.8	0	36.41	0	0.02	0	0.000096	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		   341.23	0	  1.4378	0	34.7199	0	27.771	0	154.6	0	44.7	0	36.63	0	0.01	0	0.000096	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		   331.46	0	  1.4447	0	34.7196	0	27.77	0	154.4	0	44.7	0	36.72	0	0.01	0	0.000096	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		   321.54	0	  1.4550	0	34.7185	0	27.768	0	154.2	0	44.6	0	36.67	0	0.01	0	0.000102	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		   311.21	0	  1.4643	0	34.7150	0	27.764	0	154.1	0	44.6	0	36.67	0	0.01	0	0.000097	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		   301.37	0	  1.4611	0	34.7100	0	27.761	0	154.2	0	44.6	0	36.62	0	0.01	0	0.000102	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		   290.99	0	  1.4624	0	34.7073	0	27.758	0	154.3	0	44.7	0	36.74	0	0.02	0	0.000113	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		   280.98	0	  1.4583	0	34.7036	0	27.756	0	154.4	0	44.7	0	36.74	0	0.03	0	0.000100	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		   269.40	0	  1.4423	0	34.6983	0	27.753	0	154.8	0	44.8	0	36.76	0	0.01	0	0.000105	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		   261.65	0	  1.4361	0	34.6963	0	27.752	0	155.2	0	44.9	0	36.67	0	0.01	0	0.000100	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		   251.34	0	  1.4018	0	34.6829	0	27.744	0	155.9	0	45.0	0	36.93	0	0.01	0	0.000100	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		   240.93	0	  1.3287	0	34.6659	0	27.736	0	157.3	0	45.4	0	36.71	0	0.01	0	0.000102	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		   231.31	0	  1.3181	0	34.6623	0	27.734	0	158.5	0	45.7	0	36.68	0	0.01	0	0.000103	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		   221.66	0	  1.2373	0	34.6449	0	27.727	0	160.3	0	46.1	0	36.73	0	0.03	0	0.000102	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		   211.13	0	  1.1211	0	34.6195	0	27.716	0	164.4	0	47.2	0	36.58	0	0.01	0	0.000105	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		   200.81	0	  0.7739	0	34.5512	0	27.689	0	172.8	0	49.1	0	36.36	0	0.04	0	0.000102	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		   190.84	0	  0.6728	0	34.5283	0	27.678	0	180.1	0	51.0	0	36.47	0	0.03	0	0.000103	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		   180.86	0	  0.6232	0	34.5204	0	27.676	0	183.2	0	51.8	0	36.33	0	0.04	0	0.000110	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		   171.17	0	  0.4159	0	34.4836	0	27.662	0	187.9	0	52.9	0	36.20	0	0.03	0	0.000102	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		   161.52	0	  0.3183	0	34.4648	0	27.654	0	193.0	0	54.2	0	36.00	0	0.03	0	0.000102	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		   151.04	0	  0.1117	0	34.4329	0	27.644	0	198.9	0	55.5	0	35.39	0	0.04	0	0.000112	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		   140.99	0	 -0.4341	0	34.3356	0	27.604	0	215.3	0	59.2	0	35.17	0	0.04	0	0.000109	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		   130.91	0	 -0.5842	0	34.3037	0	27.588	0	226.9	0	62.1	0	34.87	0	0.04	0	0.000110	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		   121.48	0	 -0.9257	0	34.2391	0	27.559	0	239.4	0	64.9	0	34.35	0	0.05	0	0.000116	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		   111.46	0	 -1.2231	0	34.1696	0	27.522	0	254.7	0	68.4	0	33.49	0	0.13	0	0.000156	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		   101.36	0	 -1.3239	0	34.1421	0	27.506	0	264.3	0	70.8	0	33.20	0	0.10	0	0.000116	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		    96.66	0	 -1.3245	0	34.1128	0	27.482	0	268.0	0	71.8	0	32.73	0	0.17	0	0.000128	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		    91.64	0	 -1.2986	0	34.0791	0	27.453	0	271.3	0	72.7	0	32.38	0	0.21	0	0.000143	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		    86.28	0	 -1.2989	0	34.0348	0	27.418	0	275.7	0	73.9	0	31.15	0	0.26	0	0.000140	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		    81.83	0	 -1.2064	0	33.9146	0	27.315	0	283.0	0	75.9	0	29.93	0	0.39	0	0.000152	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		    76.76	0	 -1.1601	0	33.8418	0	27.254	0	293.0	0	78.7	0	29.15	0	0.43	0	0.000160	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		    71.78	0	 -1.1593	0	33.8395	0	27.252	0	296.2	0	79.5	0	29.14	0	0.50	0	0.000162	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		    66.22	0	 -1.1447	0	33.7979	0	27.218	0	298.6	0	80.2	0	28.67	0	0.51	0	0.000152	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		    61.72	0	 -1.1445	0	33.7967	0	27.217	0	300.6	0	80.7	0	28.70	0	0.50	0	0.000171	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		    56.11	0	 -1.1451	0	33.7980	0	27.218	0	301.7	0	81.0	0	28.67	0	0.46	0	0.000160	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		    51.58	0	 -1.1423	0	33.7917	0	27.212	0	302.2	0	81.2	0	28.53	0	0.56	0	0.000182	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		    46.33	0	 -1.1436	0	33.7935	0	27.214	0	302.7	0	81.3	0	28.50	0	0.45	0	0.000172	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		    41.53	0	 -1.1349	0	33.7859	0	27.207	0	303.3	0	81.5	0	28.56	0	0.47	0	0.000191	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		    36.87	0	 -1.1319	0	33.7846	0	27.206	0	304.2	0	81.7	0	28.35	0	0.49	0	0.000182	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		    31.28	0	 -1.1216	0	33.7801	0	27.202	0	304.6	0	81.9	0	28.39	0	0.47	0	0.000172	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		    26.70	0	 -1.1200	0	33.7800	0	27.202	0	304.9	0	81.9	0	28.29	0	0.45	0	0.000172	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		    21.71	0	 -1.1195	0	33.7798	0	27.201	0	304.7	0	81.9	0	28.38	0	0.42	0	0.000175	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		    16.59	0	 -1.1193	0	33.7797	0	27.201	0	304.8	0	81.9	0	28.29	0	0.43	0	0.000182	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		    11.37	0	 -1.1178	0	33.7791	0	27.201	0	304.9	0	82.0	0	28.42	0	0.41	0	0.000163	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850		     7.17	0	 -1.1193	0	33.7795	0	27.201	0	304.9	0	82.0	0	28.38	0	0.39	0	0.000176	0
7614SoOcn	 2	C	04/11/2014	23:10	210.057	-66.850																					
7614SoOcn	 3	C	04/22/2014	06:30	210.358	-66.768		  1598.99	0	  0.7001	0	34.7005	0	27.815	0	172.3	0	48.9	0	36.22	0	0.00	0	0.000083	0
7614SoOcn	 3	C	04/22/2014	06:30	210.358	-66.768		  1499.07	0	  0.7315	0	34.7019	0	27.814	0	171.7	0	48.8	0	36.16	0	0.00	0	0.000080	0
7614SoOcn	 3	C	04/22/2014	06:30	210.358	-66.768		  1398.91	0	  0.7701	0	34.7030	0	27.812	0	171.1	0	48.7	0	36.07	0	0.01	0	0.000086	0
7614SoOcn	 3	C	04/22/2014	06:30	210.358	-66.768		  1299.22	0	  0.8166	0	34.7046	0	27.81	0	170.3	0	48.5	0	36.11	0	0.02	0	0.000085	0
7614SoOcn	 3	C	04/22/2014	06:30	210.358	-66.768		  1199.25	0	  0.8694	0	34.7073	0	27.808	0	169.1	0	48.2	0	36.12	0	0.02	0	0.000087	0
7614SoOcn	 3	C	04/22/2014	06:30	210.358	-66.768		  1099.33	0	  0.9185	0	34.7092	0	27.805	0	167.8	0	47.9	0	36.09	0	0.01	0	0.000085	0
7614SoOcn	 3	C	04/22/2014	06:30	210.358	-66.768		   999.09	0	  0.9829	0	34.7116	0	27.802	0	165.9	0	47.4	0	36.30	0	0.00	0	0.000083	0
7614SoOcn	 3	C	04/22/2014	06:30	210.358	-66.768		   951.51	0	  1.0066	0	34.7128	0	27.801	0	165.2	0	47.3	0	36.25	0	0.01	0	0.000093	0
7614SoOcn	 3	C	04/22/2014	06:30	210.358	-66.768		   901.50	0	  1.0338	0	34.7140	0	27.8	0	164.3	0	47.0	0	36.43	0	0.01	0	0.000087	0
7614SoOcn	 3	C	04/22/2014	06:30	210.358	-66.768		   851.10	0	  1.0648	0	34.7152	0	27.798	0	163.2	0	46.8	0	36.25	0	0.02	0	0.000092	0
7614SoOcn	 3	C	04/22/2014	06:30	210.358	-66.768		   800.88	0	  1.0941	0	34.7163	0	27.797	0	162.3	0	46.5	0	36.31	0	0.00	0	0.000090	0
7614SoOcn	 3	C	04/22/2014	06:30	210.358	-66.768		   751.50	0	  1.1317	0	34.7174	0	27.794	0	161.2	0	46.3	0	36.39	0	0.01	0	0.000092	0
7614SoOcn	 3	C	04/22/2014	06:30	210.358	-66.768		   701.41	0	  1.1600	0	34.7185	0	27.793	0	160.3	0	46.0	0	36.33	0	0.00	0	0.000089	0
7614SoOcn	 3	C	04/22/2014	06:30	210.358	-66.768		   651.28	0	  1.2023	0	34.7197	0	27.79	0	159.3	0	45.8	0	36.21	0	0.02	0	0.000090	0
7614SoOcn	 3	C	04/22/2014	06:30	210.358	-66.768		   601.10	0	  1.2353	0	34.7206	0	27.788	0	158.5	0	45.6	0	36.40	0	0.00	0	0.000093	0
