//0																									
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	Chlorophyll[µg/l]	QF	BackScatter[/m/sr]	QF
7620SoOcn	 1	C	03/04/2013	12:57	 149.190	-63.310		   331.20	0	  1.8829	0	34.6944	0	27.711	0	157.1	0	45.8	0	33.66	0	0.06	0	0.000133	0
7620SoOcn	 1	C	03/04/2013	12:57	 149.190	-63.310		   321.42	0	  1.8813	0	34.6925	0	27.71	0	156.8	0	45.7	0	33.70	0	0.06	0	0.000131	0
7620SoOcn	 1	C	03/04/2013	12:57	 149.190	-63.310		   311.58	0	  1.8824	0	34.6896	0	27.707	0	156.5	0	45.6	0	33.83	0	0.05	0	0.000143	0
7620SoOcn	 1	C	03/04/2013	12:57	 149.190	-63.310		   301.61	0	  1.8861	0	34.6879	0	27.705	0	156.1	0	45.5	0	33.91	0	0.06	0	0.000157	0
7620SoOcn	 1	C	03/04/2013	12:57	 149.190	-63.310		   290.98	0	  1.8914	0	34.6852	0	27.703	0	155.8	0	45.4	0	33.98	0	0.06	0	0.000147	0
7620SoOcn	 1	C	03/04/2013	12:57	 149.190	-63.310		   281.64	0	  1.8887	0	34.6823	0	27.701	0	155.4	0	45.3	0	34.04	0	0.04	0	0.000141	0
7620SoOcn	 1	C	03/04/2013	12:57	 149.190	-63.310		   271.22	0	  1.8956	0	34.6797	0	27.698	0	155.2	0	45.3	0	33.96	0	0.06	0	0.000143	0
7620SoOcn	 1	C	03/04/2013	12:57	 149.190	-63.310		   261.18	0	  1.9009	0	34.6781	0	27.696	0	154.8	0	45.1	0	34.08	0	0.06	0	0.000141	0
7620SoOcn	 1	C	03/04/2013	12:57	 149.190	-63.310		   251.48	0	  1.9024	0	34.6749	0	27.693	0	154.5	0	45.0	0	34.08	0	0.06	0	0.000155	0
7620SoOcn	 1	C	03/04/2013	12:57	 149.190	-63.310		   240.96	0	  1.9025	0	34.6716	0	27.691	0	154.2	0	45.0	0	34.18	0	0.06	0	0.000150	0
7620SoOcn	 1	C	03/04/2013	12:57	 149.190	-63.310		   231.04	0	  1.9037	0	34.6682	0	27.688	0	153.9	0	44.9	0	34.22	0	0.05	0	0.000140	0
7620SoOcn	 1	C	03/04/2013	12:57	 149.190	-63.310		   221.36	0	  1.9114	0	34.6663	0	27.686	0	153.6	0	44.8	0	34.16	0	0.06	0	0.000150	0
7620SoOcn	 1	C	03/04/2013	12:57	 149.190	-63.310		   211.39	0	  1.9144	0	34.6620	0	27.682	0	153.4	0	44.7	0	34.31	0	0.06	0	0.000168	0
7620SoOcn	 1	C	03/04/2013	12:57	 149.190	-63.310		   201.02	0	  1.9066	0	34.6594	0	27.68	0	153.0	0	44.6	0	34.37	0	0.08	0	0.000159	0
7620SoOcn	 1	C	03/04/2013	12:57	 149.190	-63.310		   190.87	0	  1.9085	0	34.6549	0	27.677	0	152.9	0	44.6	0	34.39	0	0.08	0	0.000138	0
7620SoOcn	 1	C	03/04/2013	12:57	 149.190	-63.310		   181.20	0	  1.9153	0	34.6526	0	27.674	0	152.4	0	44.5	0	34.49	0	0.07	0	0.000147	0
7620SoOcn	 1	C	03/04/2013	12:57	 149.190	-63.310		   170.71	0	  1.9047	0	34.6475	0	27.671	0	152.3	0	44.4	0	34.53	0	0.09	0	0.000154	0
7620SoOcn	 1	C	03/04/2013	12:57	 149.190	-63.310		   161.09	0	  1.9031	0	34.6415	0	27.666	0	152.1	0	44.3	0	34.72	0	0.09	0	0.000145	0
7620SoOcn	 1	C	03/04/2013	12:57	 149.190	-63.310		   150.80	0	  1.9039	0	34.6379	0	27.663	0	151.8	0	44.3	0	34.73	0	0.10	0	0.000152	0
7620SoOcn	 1	C	03/04/2013	12:57	 149.190	-63.310		   141.55	0	  1.8958	0	34.6334	0	27.66	0	151.5	0	44.2	0	34.71	0	0.13	0	0.000148	0
7620SoOcn	 1	C	03/04/2013	12:57	 149.190	-63.310		   130.73	0	  1.8902	0	34.6266	0	27.655	0	151.1	0	44.0	0	34.89	0	0.13	0	0.000143	0
7620SoOcn	 1	C	03/04/2013	12:57	 149.190	-63.310		   121.16	0	  1.8786	0	34.6186	0	27.65	0	151.0	0	44.0	0	35.06	0	0.14	0	0.000138	0
7620SoOcn	 1	C	03/04/2013	12:57	 149.190	-63.310		   111.70	0	  1.8600	0	34.6110	0	27.645	0	150.8	0	43.9	0	35.15	0	0.22	0	0.000148	0
7620SoOcn	 1	C	03/04/2013	12:57	 149.190	-63.310		   101.04	0	  1.8165	0	34.5997	0	27.64	0	151.4	0	44.0	0	35.24	0	0.31	0	0.000164	0
7620SoOcn	 1	C	03/04/2013	12:57	 149.190	-63.310		    96.07	0	  1.7871	0	34.5924	0	27.637	0	151.7	0	44.1	0	35.24	0	0.36	0	0.000190	0
7620SoOcn	 1	C	03/04/2013	12:57	 149.190	-63.310		    91.17	0	  1.7516	0	34.5843	0	27.633	0	152.1	0	44.2	0	35.34	0	0.38	0	0.000173	0
7620SoOcn	 1	C	03/04/2013	12:57	 149.190	-63.310		    86.43	0	  1.7286	0	34.5733	0	27.626	0	152.5	0	44.2	0	35.39	0	0.45	0	0.000222	0
7620SoOcn	 1	C	03/04/2013	12:57	 149.190	-63.310		    80.86	0	  1.7197	0	34.5697	0	27.624	0	153.0	0	44.4	0	35.45	0	0.50	0	0.000201	0
7620SoOcn	 1	C	03/04/2013	12:57	 149.190	-63.310		    76.04	0	  1.6678	0	34.5618	0	27.622	0	154.0	0	44.6	0	35.17	0	0.58	0	0.000229	0
7620SoOcn	 1	C	03/04/2013	12:57	 149.190	-63.310		    71.55	0	  1.5902	0	34.5509	0	27.62	0	156.5	0	45.2	0	34.87	0	1.21	0	0.000267	0
7620SoOcn	 1	C	03/04/2013	12:57	 149.190	-63.310		    66.35	0	  1.3650	0	34.5158	0	27.611	0	162.8	0	46.8	0	33.62	0	2.23	0	0.000384	0
7620SoOcn	 1	C	03/04/2013	12:57	 149.190	-63.310		    61.52	0	  0.9861	0	34.4526	0	27.592	0	172.4	0	49.0	0	33.05	0	4.38	0	0.000515	0
7620SoOcn	 1	C	03/04/2013	12:57	 149.190	-63.310		    56.38	0	  0.2722	0	34.3355	0	27.553	0	190.0	0	53.0	0	31.76	0	4.01	0	0.000749	0
7620SoOcn	 1	C	03/04/2013	12:57	 149.190	-63.310		    51.39	0	 -0.1599	0	34.2015	0	27.476	0	211.6	0	58.3	0	30.53	0	5.74	0	0.000938	0
7620SoOcn	 1	C	03/04/2013	12:57	 149.190	-63.310		    46.68	0	  0.3826	0	33.8592	0	27.159	0	239.8	0	66.8	0	29.27	0	4.74	0	0.000477	0
7620SoOcn	 1	C	03/04/2013	12:57	 149.190	-63.310		    41.52	0	  0.7046	0	33.7586	0	27.052	0	277.0	0	77.8	0	28.71	0	2.71	0	0.000489	0
7620SoOcn	 1	C	03/04/2013	12:57	 149.190	-63.310		    36.90	0	  1.0026	0	33.6164	0	26.912	0	292.1	0	82.6	0	28.21	0	2.53	0	0.000367	0
7620SoOcn	 1	C	03/04/2013	12:57	 149.190	-63.310		    31.31	0	  1.1787	0	33.5352	0	26.831	0	294.5	0	83.6	0	27.90	0	1.43	0	0.000309	0
7620SoOcn	 1	C	03/04/2013	12:57	 149.190	-63.310		    26.20	0	  1.1885	0	33.5151	0	26.814	0	295.9	0	84.1	0	27.99	0	1.34	0	0.000421	0
7620SoOcn	 1	C	03/04/2013	12:57	 149.190	-63.310		    21.51	0	  1.1526	0	33.4885	0	26.796	0	296.6	0	84.2	0	28.02	0	1.04	0	0.000243	0
7620SoOcn	 1	C	03/04/2013	12:57	 149.190	-63.310		    16.70	0	  1.0883	0	33.4543	0	26.773	0	297.7	0	84.3	0	27.90	0	1.06	0	0.000253	0
7620SoOcn	 1	C	03/04/2013	12:57	 149.190	-63.310		    11.63	0	  1.0282	0	33.4036	0	26.737	0	298.7	0	84.4	0	27.93	0	0.91	0	0.000257	0
7620SoOcn	 1	C	03/04/2013	12:57	 149.190	-63.310		     7.34	0	  1.0288	0	33.4040	0	26.738	0	298.9	0	84.5	0	28.03	0	0.89	0	0.000255	0
7620SoOcn	 1	C	03/04/2013	12:57	 149.190	-63.310																					
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		   998.11	0	  1.4493	0	34.7307	0	27.779	0	171.7	0	49.5	0	31.59	0	0.05	0	0.000110	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		   951.21	0	  1.4878	0	34.7324	0	27.777	0	171.2	0	49.4	0	31.48	0	0.06	0	0.000117	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		   900.94	0	  1.5287	0	34.7332	0	27.774	0	170.5	0	49.3	0	31.45	0	0.07	0	0.000112	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		   851.08	0	  1.5778	0	34.7343	0	27.77	0	169.7	0	49.1	0	31.46	0	0.05	0	0.000113	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		   800.84	0	  1.6194	0	34.7342	0	27.767	0	168.8	0	48.9	0	31.50	0	0.07	0	0.000115	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		   751.52	0	  1.6547	0	34.7331	0	27.763	0	168.0	0	48.7	0	31.64	0	0.05	0	0.000115	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		   701.16	0	  1.6842	0	34.7323	0	27.759	0	167.3	0	48.5	0	31.67	0	0.06	0	0.000117	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		   650.80	0	  1.7195	0	34.7308	0	27.755	0	166.3	0	48.3	0	31.82	0	0.05	0	0.000115	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		   601.22	0	  1.7593	0	34.7280	0	27.749	0	165.2	0	48.0	0	31.90	0	0.06	0	0.000119	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		   551.45	0	  1.7922	0	34.7239	0	27.743	0	164.0	0	47.7	0	32.05	0	0.05	0	0.000133	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		   500.91	0	  1.8217	0	34.7202	0	27.737	0	162.8	0	47.4	0	32.22	0	0.05	0	0.000115	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		   451.09	0	  1.8407	0	34.7157	0	27.732	0	161.7	0	47.1	0	32.30	0	0.07	0	0.000119	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		   401.19	0	  1.8555	0	34.7063	0	27.723	0	160.4	0	46.7	0	32.55	0	0.05	0	0.000129	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		   381.28	0	  1.8573	0	34.7013	0	27.719	0	159.9	0	46.6	0	32.87	0	0.06	0	0.000166	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		   361.33	0	  1.8681	0	34.6982	0	27.715	0	159.1	0	46.4	0	32.86	0	0.06	0	0.000134	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		   350.69	0	  1.8731	0	34.6963	0	27.713	0	158.9	0	46.3	0	32.83	0	0.06	0	0.000136	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		   341.29	0	  1.8833	0	34.6949	0	27.711	0	158.5	0	46.2	0	32.94	0	0.07	0	0.000150	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		   330.86	0	  1.8877	0	34.6928	0	27.709	0	158.1	0	46.1	0	33.18	0	0.07	0	0.000136	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		   320.85	0	  1.8901	0	34.6907	0	27.707	0	157.5	0	45.9	0	33.03	0	0.06	0	0.000136	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		   311.00	0	  1.8914	0	34.6864	0	27.704	0	157.2	0	45.8	0	33.10	0	0.06	0	0.000129	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		   301.17	0	  1.8955	0	34.6849	0	27.702	0	156.8	0	45.7	0	33.34	0	0.06	0	0.000154	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		   290.86	0	  1.8994	0	34.6830	0	27.7	0	156.4	0	45.6	0	33.41	0	0.07	0	0.000145	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		   281.68	0	  1.9055	0	34.6819	0	27.699	0	155.9	0	45.5	0	33.45	0	0.05	0	0.000147	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		   271.49	0	  1.9090	0	34.6798	0	27.697	0	155.6	0	45.4	0	33.45	0	0.06	0	0.000152	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		   261.71	0	  1.9109	0	34.6772	0	27.694	0	155.0	0	45.2	0	33.61	0	0.07	0	0.000145	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		   251.13	0	  1.9016	0	34.6719	0	27.691	0	155.1	0	45.2	0	33.53	0	0.06	0	0.000148	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		   240.98	0	  1.9067	0	34.6713	0	27.69	0	154.7	0	45.1	0	33.57	0	0.06	0	0.000148	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		   231.16	0	  1.9026	0	34.6684	0	27.688	0	154.6	0	45.1	0	33.63	0	0.07	0	0.000159	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		   220.92	0	  1.9023	0	34.6636	0	27.684	0	154.6	0	45.1	0	33.69	0	0.07	0	0.000154	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		   211.34	0	  1.9037	0	34.6609	0	27.682	0	154.4	0	45.0	0	33.73	0	0.09	0	0.000148	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		   200.82	0	  1.9035	0	34.6571	0	27.679	0	154.0	0	44.9	0	33.86	0	0.08	0	0.000150	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		   191.28	0	  1.9044	0	34.6539	0	27.676	0	153.7	0	44.8	0	33.91	0	0.07	0	0.000148	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		   181.05	0	  1.9059	0	34.6511	0	27.674	0	153.3	0	44.7	0	34.10	0	0.10	0	0.000143	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		   171.01	0	  1.9067	0	34.6469	0	27.67	0	153.0	0	44.6	0	34.12	0	0.09	0	0.000147	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		   160.80	0	  1.9044	0	34.6420	0	27.666	0	152.8	0	44.5	0	34.29	0	0.10	0	0.000148	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		   150.97	0	  1.9012	0	34.6384	0	27.664	0	152.5	0	44.5	0	34.37	0	0.11	0	0.000140	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		   141.45	0	  1.8992	0	34.6344	0	27.661	0	152.4	0	44.4	0	34.44	0	0.12	0	0.000143	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		   131.06	0	  1.8822	0	34.6294	0	27.658	0	152.2	0	44.3	0	34.31	0	0.13	0	0.000145	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		   121.22	0	  1.8711	0	34.6224	0	27.653	0	152.4	0	44.4	0	34.57	0	0.20	0	0.000148	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		   111.40	0	  1.8560	0	34.6127	0	27.647	0	152.0	0	44.2	0	34.67	0	0.22	0	0.000168	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		   101.69	0	  1.8401	0	34.6064	0	27.643	0	152.0	0	44.2	0	34.75	0	0.30	0	0.000175	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		    96.46	0	  1.8159	0	34.6006	0	27.641	0	152.0	0	44.2	0	34.81	0	0.41	0	0.000190	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		    91.25	0	  1.7831	0	34.5930	0	27.637	0	152.6	0	44.3	0	34.84	0	0.61	0	0.000190	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		    85.91	0	  1.7687	0	34.5877	0	27.634	0	153.2	0	44.5	0	34.59	0	0.96	0	0.000290	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		    81.00	0	  1.7260	0	34.5787	0	27.631	0	154.6	0	44.8	0	34.45	0	0.89	0	0.000283	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		    76.29	0	  1.6540	0	34.5647	0	27.626	0	156.1	0	45.2	0	34.40	0	0.89	0	0.000225	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		    71.75	0	  1.5364	0	34.5439	0	27.619	0	160.4	0	46.3	0	34.22	0	1.55	0	0.000330	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		    66.65	0	  1.4452	0	34.5273	0	27.614	0	164.2	0	47.3	0	33.74	0	2.28	0	0.000393	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		    61.68	0	  1.1920	0	34.4847	0	27.601	0	174.7	0	50.0	0	33.07	0	5.34	0	0.000536	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		    56.73	0	  0.9226	0	34.4383	0	27.585	0	184.6	0	52.4	0	32.35	0	4.52	0	0.000588	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		    51.57	0	  0.2058	0	34.3068	0	27.535	0	201.4	0	56.1	0	31.26	0	4.72	0	0.000630	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		    46.91	0	 -0.2494	0	34.1979	0	27.48	0	239.6	0	65.8	0	30.40	0	5.90	0	0.000636	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		    41.80	0	  0.7047	0	33.7174	0	27.019	0	280.9	0	78.9	0	27.91	0	3.54	0	0.000643	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		    36.79	0	  0.7264	0	33.4748	0	26.82	0	292.5	0	82.1	0	27.74	0	2.85	0	0.000475	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		    31.71	0	  0.6588	0	33.3005	0	26.685	0	299.6	0	83.8	0	27.43	0	1.16	0	0.000295	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		    26.65	0	  0.6489	0	33.2905	0	26.677	0	300.1	0	83.9	0	27.39	0	0.99	0	0.000286	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		    21.44	0	  0.6478	0	33.2891	0	26.676	0	300.5	0	84.0	0	27.46	0	1.08	0	0.000260	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		    16.73	0	  0.6467	0	33.2885	0	26.676	0	301.0	0	84.2	0	27.42	0	1.07	0	0.000276	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		    11.73	0	  0.6438	0	33.2861	0	26.674	0	301.4	0	84.3	0	27.36	0	1.12	0	0.000306	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282		     7.69	0	  0.6401	0	33.2841	0	26.673	0	301.7	0	84.3	0	27.54	0	1.01	0	0.000237	0
7620SoOcn	 2	C	03/09/2013	16:49	 149.268	-63.282																					
7620SoOcn	 3	C	03/14/2013	21:21	 149.129	-63.416		   996.97	0	  1.4407	0	34.7316	0	27.78	0	172.0	0	49.6	0	31.33	0	0.06	0	0.000107	0
7620SoOcn	 3	C	03/14/2013	21:21	 149.129	-63.416		   950.66	0	  1.4759	0	34.7328	0	27.778	0	171.5	0	49.5	0	31.30	0	0.06	0	0.000126	0
7620SoOcn	 3	C	03/14/2013	21:21	 149.129	-63.416		   900.87	0	  1.5162	0	34.7333	0	27.775	0	171.1	0	49.4	0	31.37	0	0.06	0	0.000113	0
7620SoOcn	 3	C	03/14/2013	21:21	 149.129	-63.416		   851.54	0	  1.5580	0	34.7341	0	27.772	0	170.4	0	49.3	0	31.20	0	0.06	0	0.000112	0
7620SoOcn	 3	C	03/14/2013	21:21	 149.129	-63.416		   801.23	0	  1.6096	0	34.7349	0	27.768	0	169.4	0	49.0	0	31.41	0	0.05	0	0.000117	0
7620SoOcn	 3	C	03/14/2013	21:21	 149.129	-63.416		   750.82	0	  1.6472	0	34.7338	0	27.764	0	168.6	0	48.9	0	31.38	0	0.06	0	0.000113	0
7620SoOcn	 3	C	03/14/2013	21:21	 149.129	-63.416		   701.49	0	  1.6794	0	34.7322	0	27.76	0	167.7	0	48.6	0	31.42	0	0.06	0	0.000112	0
7620SoOcn	 3	C	03/14/2013	21:21	 149.129	-63.416		   650.63	0	  1.7123	0	34.7312	0	27.756	0	166.8	0	48.4	0	31.51	0	0.06	0	0.000117	0
7620SoOcn	 3	C	03/14/2013	21:21	 149.129	-63.416		   601.54	0	  1.7462	0	34.7297	0	27.752	0	166.2	0	48.3	0	31.51	0	0.06	0	0.000117	0
7620SoOcn	 3	C	03/14/2013	21:21	 149.129	-63.416		   551.27	0	  1.7764	0	34.7261	0	27.746	0	165.0	0	48.0	0	31.65	0	0.05	0	0.000119	0
7620SoOcn	 3	C	03/14/2013	21:21	 149.129	-63.416		   500.70	0	  1.8058	0	34.7103	0	27.731	0	163.9	0	47.7	0	31.82	0	0.06	0	0.000124	0
7620SoOcn	 3	C	03/14/2013	21:21	 149.129	-63.416		   450.98	0	  1.8382	0	34.7061	0	27.725	0	162.3	0	47.3	0	31.80	0	0.06	0	0.000119	0
7620SoOcn	 3	C	03/14/2013	21:21	 149.129	-63.416		   401.28	0	  1.8603	0	34.7126	0	27.728	0	160.6	0	46.8	0	31.78	0	0.06	0	0.000124	0
7620SoOcn	 3	C	03/14/2013	21:21	 149.129	-63.416		   381.18	0	  1.8772	0	34.7085	0	27.723	0	159.8	0	46.6	0	31.87	0	0.06	0	0.000119	0
7620SoOcn	 3	C	03/14/2013	21:21	 149.129	-63.416		   359.19	0	  1.8772	0	34.7135	0	27.727	0	159.4	0	46.5	0	31.90	0	0.05	0	0.000124	0
7620SoOcn	 3	C	03/14/2013	21:21	 149.129	-63.416		   350.83	0	  1.8751	0	34.7149	0	27.728	0	159.1	0	46.4	0	31.88	0	0.07	0	0.000127	0
7620SoOcn	 3	C	03/14/2013	21:21	 149.129	-63.416		   341.46	0	  1.8726	0	34.7154	0	27.729	0	159.0	0	46.3	0	31.86	0	0.05	0	0.000129	0
7620SoOcn	 3	C	03/14/2013	21:21	 149.129	-63.416		   330.94	0	  1.8729	0	34.7136	0	27.728	0	158.8	0	46.3	0	31.87	0	0.07	0	0.000129	0
7620SoOcn	 3	C	03/14/2013	21:21	 149.129	-63.416		   320.78	0	  1.8791	0	34.7084	0	27.723	0	158.7	0	46.3	0	31.89	0	0.06	0	0.000136	0
7620SoOcn	 3	C	03/14/2013	21:21	 149.129	-63.416		   310.83	0	  1.8787	0	34.7109	0	27.725	0	158.6	0	46.2	0	31.91	0	0.06	0	0.000131	0
7620SoOcn	 3	C	03/14/2013	21:21	 149.129	-63.416		   300.83	0	  1.8805	0	34.7122	0	27.726	0	158.3	0	46.1	0	31.98	0	0.06	0	0.000143	0
7620SoOcn	 3	C	03/14/2013	21:21	 149.129	-63.416		   291.10	0	  1.8740	0	34.7169	0	27.73	0	158.1	0	46.1	0	31.94	0	0.07	0	0.000141	0
7620SoOcn	 3	C	03/14/2013	21:21	 149.129	-63.416		   281.48	0	  1.8854	0	34.7060	0	27.72	0	157.5	0	45.9	0	31.89	0	0.07	0	0.000140	0
7620SoOcn	 3	C	03/14/2013	21:21	 149.129	-63.416		   270.90	0	  1.8953	0	34.7027	0	27.717	0	157.2	0	45.8	0	31.86	0	0.07	0	0.000154	0
7620SoOcn	 3	C	03/14/2013	21:21	 149.129	-63.416		   261.58	0	  1.9020	0	34.7032	0	27.716	0	156.7	0	45.7	0	31.94	0	0.06	0	0.000148	0
7620SoOcn	 3	C	03/14/2013	21:21	 149.129	-63.416		   251.49	0	  1.9044	0	34.7074	0	27.72	0	156.3	0	45.6	0	32.00	0	0.07	0	0.000148	0
