//0																									
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	Chlorophyll[µg/l]	QF	BackScatter[/m/sr]	QF
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		51.32	0	8.008	0	34.1735	0	26.549	0	255.1	0	85.9	0	20.74	0	0.57	0	0.000363	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		46.28	0	8.3246	0	34.2099	0	26.531	0	254.9	0	86.5	0	20.4	0	0.6	0	0.000421	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		41.38	0	8.6006	0	34.1639	0	26.45	0	254.3	0	86.8	0	20.53	0	0.44	0	0.000352	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		36.27	0	8.9806	0	34.1598	0	26.387	0	253.2	0	87.2	0	20.46	0	0.36	0	0.000333	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		31.6	0	8.9835	0	34.1629	0	26.389	0	252.7	0	87	0	20.43	0	0.32	0	0.000335	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		26.51	0	9.0027	0	34.1615	0	26.385	0	252.5	0	87	0	20.28	0	0.28	0	0.000322	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		21.78	0	9.0005	0	34.1617	0	26.385	0	252.7	0	87.1	0	20.36	0	0.24	0	0.000333	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		16.33	0	9.0006	0	34.1613	0	26.385	0	253	0	87.2	0	20.38	0	0.16	0	0.000328	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		11.55	0	8.9997	0	34.1611	0	26.385	0	253.4	0	87.3	0	20.4	0	0.12	0	0.00033	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		7.63	0	9.0005	0	34.1617	0	26.385	0	253.7	0	87.4	0	20.28	0	0.1	0	0.000368	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935																			
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		501.22	0	4.3766	0	34.2046	0	27.055	0	210.6	0	65.1	0	31.33	0	-0.01	0	0.000141	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		451.67	0	4.7317	0	34.2066	0	27.016	0	217.6	0	67.9	0	29.63	0	-0.01	0	0.000143	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		398.28	0	5.1265	0	34.2099	0	26.971	0	233.8	0	73.6	0	27.98	0	0	0	0.000154	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		380.98	0	5.1548	0	34.2131	0	26.97	0	234.7	0	74	0	27.84	0	-0.01	0	0.00015	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		361.09	0	5.2818	0	34.214	0	26.955	0	234.4	0	74.1	0	27.89	0	0	0	0.000159	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		351.05	0	5.3737	0	34.219	0	26.948	0	233.8	0	74.1	0	27.69	0	0	0	0.000156	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		341.21	0	5.2587	0	34.1938	0	26.941	0	235.3	0	74.3	0	27.37	0	0	0	0.000154	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		331.59	0	5.3453	0	34.1971	0	26.933	0	238.4	0	75.5	0	27.08	0	0	0	0.000156	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		320.91	0	5.5924	0	34.222	0	26.923	0	236.8	0	75.4	0	26.88	0	0	0	0.000156	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		310.76	0	5.7589	0	34.2373	0	26.914	0	234.9	0	75.1	0	26.78	0	0	0	0.000154	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		301.57	0	5.8321	0	34.246	0	26.912	0	233.1	0	74.7	0	26.6	0	0	0	0.000152	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		290.71	0	6.064	0	34.2677	0	26.9	0	231.3	0	74.5	0	26.07	0	0	0	0.000152	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		280.91	0	6.2053	0	34.2824	0	26.893	0	230.9	0	74.7	0	25.65	0	0	0	0.00015	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		270.8	0	6.4448	0	34.3095	0	26.883	0	230	0	74.8	0	24.92	0	0	0	0.000159	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		261.26	0	6.7305	0	34.3505	0	26.879	0	230.1	0	75.4	0	24.16	0	0	0	0.000154	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		251.15	0	6.6951	0	34.3376	0	26.873	0	231.1	0	75.6	0	24.07	0	0	0	0.000156	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		241.3	0	6.7067	0	34.3337	0	26.868	0	232	0	75.9	0	24.3	0	0.01	0	0.00017	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		231.57	0	6.7549	0	34.334	0	26.862	0	232.2	0	76.1	0	23.86	0	0	0	0.000156	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		221.16	0	7.1305	0	34.3929	0	26.858	0	233.4	0	77.2	0	22.36	0	-0.01	0	0.000145	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		211.67	0	7.0487	0	34.3793	0	26.858	0	236.4	0	78	0	23.1	0	-0.01	0	0.000145	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		200.98	0	7.0027	0	34.3555	0	26.845	0	235.4	0	77.6	0	23.14	0	0.01	0	0.000156	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		191.16	0	6.9873	0	34.3503	0	26.843	0	235.3	0	77.5	0	23.51	0	-0.01	0	0.00015	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		181.5	0	6.9228	0	34.33	0	26.835	0	235	0	77.3	0	23.85	0	-0.01	0	0.000156	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		170.69	0	6.9972	0	34.3289	0	26.824	0	233.8	0	77	0	23.53	0	0	0	0.000159	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		161.21	0	7.1001	0	34.3428	0	26.821	0	234.4	0	77.4	0	23.32	0	0	0	0.000161	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		150.87	0	7.1601	0	34.3477	0	26.816	0	235	0	77.7	0	23.17	0	0	0	0.000176	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		141	0	7.2611	0	34.3514	0	26.805	0	235.4	0	78	0	22.62	0	0.01	0	0.000172	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		131.2	0	7.4103	0	34.3524	0	26.785	0	236.6	0	78.7	0	22.36	0	0.03	0	0.000172	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		121.59	0	7.4171	0	34.3449	0	26.777	0	238.1	0	79.2	0	22.44	0	0.04	0	0.000172	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		111.53	0	7.3937	0	34.3248	0	26.764	0	239.9	0	79.8	0	22.26	0	0.07	0	0.000185	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		101.58	0	7.4772	0	34.277	0	26.713	0	241.8	0	80.5	0	21.38	0	0.17	0	0.0002	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		96.8	0	7.5982	0	34.1955	0	26.627	0	247.6	0	82.7	0	21.16	0	0.53	0	0.000293	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		91.33	0	7.6306	0	34.1923	0	26.62	0	250.5	0	83.7	0	20.96	0	0.56	0	0.000297	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		86.36	0	7.7474	0	34.1784	0	26.591	0	251.4	0	84.2	0	20.78	0	0.64	0	0.000295	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		81.45	0	7.927	0	34.185	0	26.57	0	252.7	0	85	0	20.52	0	0.68	0	0.000322	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		76.62	0	7.9546	0	34.1857	0	26.567	0	253.5	0	85.3	0	20.45	0	0.71	0	0.000328	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		71.83	0	8.008	0	34.1754	0	26.55	0	254.3	0	85.7	0	20.5	0	0.74	0	0.00035	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		66.81	0	8.0071	0	34.1733	0	26.549	0	255.1	0	85.9	0	20.65	0	0.77	0	0.000352	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		61.89	0	8.1005	0	34.168	0	26.53	0	255.1	0	86.1	0	20.43	0	0.73	0	0.000368	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		56.8	0	8.4971	0	34.1734	0	26.474	0	254.3	0	86.6	0	20.14	0	0.6	0	0.00039	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		51.7	0	8.749	0	34.1667	0	26.429	0	253.7	0	86.9	0	20.14	0	0.5	0	0.000326	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		46.78	0	8.8924	0	34.1558	0	26.397	0	253.2	0	87	0	20.05	0	0.49	0	0.000324	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		41.35	0	8.9765	0	34.1496	0	26.379	0	253.1	0	87.1	0	20.37	0	0.44	0	0.000326	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		36.62	0	9.0128	0	34.1465	0	26.371	0	253.1	0	87.2	0	20.32	0	0.42	0	0.000302	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		31.25	0	9.0141	0	34.147	0	26.371	0	253.2	0	87.3	0	20.49	0	0.39	0	0.000315	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		26.2	0	9.0139	0	34.1469	0	26.371	0	253.6	0	87.4	0	20.24	0	0.4	0	0.000311	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		21.37	0	9.0147	0	34.1463	0	26.37	0	253.7	0	87.4	0	20.34	0	0.4	0	0.000295	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		16.59	0	9.0157	0	34.1461	0	26.37	0	254.1	0	87.6	0	20.25	0	0.38	0	0.000306	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		11.32	0	9.0139	0	34.1455	0	26.37	0	254.4	0	87.7	0	20.31	0	0.38	0	0.000308	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		7.64	0	9.0133	0	34.1462	0	26.37	0	254.6	0	87.7	0	20.36	0	0.38	0	0.000304	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418																			
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		551.31	0	4.4204	0	34.1906	0	27.039	0	214.1	0	66.3	0	30.09	0	0	0	0.000139	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		501.63	0	4.6779	0	34.1936	0	27.011	0	226.4	0	70.5	0	29	0	0	0	0.000145	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		451.53	0	4.9249	0	34.1991	0	26.986	0	239	0	74.9	0	27.57	0	0	0	0.000152	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		401.07	0	5.2685	0	34.2159	0	26.958	0	239.8	0	75.8	0	27	0	-0.01	0	0.00015	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		381.53	0	5.5004	0	34.2358	0	26.946	0	234.7	0	74.6	0	27.06	0	0.01	0	0.000152	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		361.13	0	5.6636	0	34.2331	0	26.923	0	231.4	0	73.8	0	26.8	0	0	0	0.000152	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		351.19	0	5.9044	0	34.2615	0	26.915	0	229.1	0	73.5	0	26.34	0	0	0	0.000152	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		339.52	0	5.9801	0	34.2666	0	26.91	0	227.4	0	73.1	0	26.31	0	0	0	0.000148	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		330.7	0	6.1711	0	34.2836	0	26.899	0	226.1	0	73	0	26.01	0	-0.01	0	0.000148	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		320.76	0	6.2893	0	34.2959	0	26.893	0	223.6	0	72.4	0	25.39	0	0	0	0.00015	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		310.82	0	6.3632	0	34.3027	0	26.889	0	224.7	0	72.9	0	25.01	0	0	0	0.000152	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		300.68	0	6.6002	0	34.3292	0	26.879	0	227	0	74.1	0	23.78	0	-0.01	0	0.00015	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		291.65	0	6.8033	0	34.3492	0	26.867	0	229.9	0	75.4	0	23.46	0	0	0	0.000148	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		281.17	0	6.8841	0	34.3653	0	26.87	0	232.5	0	76.4	0	22.88	0	0	0	0.000154	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		270.73	0	6.9974	0	34.3782	0	26.864	0	234.3	0	77.2	0	22.65	0	0	0	0.000145	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		261.6	0	7.0891	0	34.3884	0	26.86	0	235.7	0	77.9	0	22.33	0	0	0	0.000154	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		251.44	0	7.0966	0	34.3865	0	26.857	0	236.3	0	78.1	0	22.33	0	-0.01	0	0.000148	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		240.7	0	7.1209	0	34.386	0	26.854	0	236.3	0	78.1	0	22.35	0	0	0	0.00015	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		231.28	0	7.1692	0	34.3913	0	26.851	0	236.3	0	78.2	0	22.24	0	0	0	0.000152	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		220.94	0	7.1823	0	34.389	0	26.847	0	236.5	0	78.3	0	22.35	0	0.01	0	0.000156	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		210.96	0	7.1996	0	34.3821	0	26.839	0	236.1	0	78.2	0	22.41	0	0.01	0	0.000163	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		201.09	0	7.2695	0	34.3888	0	26.835	0	236.2	0	78.3	0	21.93	0	0	0	0.000154	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		191.19	0	7.1899	0	34.3682	0	26.829	0	236.9	0	78.4	0	22.27	0	0.01	0	0.000159	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		181.23	0	7.2103	0	34.3678	0	26.826	0	237.2	0	78.6	0	22.32	0	0.01	0	0.000154	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		170.68	0	7.2601	0	34.3719	0	26.822	0	237.2	0	78.6	0	22.24	0	0.01	0	0.000159	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		161.56	0	7.3497	0	34.377	0	26.814	0	237.2	0	78.8	0	21.92	0	0.01	0	0.000163	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		150.84	0	7.4808	0	34.3855	0	26.802	0	236.7	0	78.9	0	21.68	0	0.03	0	0.000174	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		140.8	0	7.4487	0	34.377	0	26.799	0	237.5	0	79.1	0	21.89	0	0.04	0	0.00017	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		130.69	0	7.5514	0	34.382	0	26.789	0	237.2	0	79.2	0	21.4	0	0.05	0	0.000172	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		121.27	0	7.6028	0	34.381	0	26.78	0	237.5	0	79.4	0	21.35	0	0.04	0	0.000176	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		111.63	0	7.5318	0	34.342	0	26.758	0	238.2	0	79.4	0	21.62	0	0.07	0	0.000211	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		101.04	0	7.5131	0	34.3164	0	26.74	0	239.4	0	79.8	0	21.65	0	0.13	0	0.000198	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		96.74	0	7.6897	0	34.3214	0	26.718	0	239.5	0	80.2	0	21.14	0	0.19	0	0.000214	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		91.63	0	7.6479	0	34.3057	0	26.711	0	240.8	0	80.5	0	21.15	0	0.2	0	0.000211	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		86.83	0	7.6592	0	34.2814	0	26.69	0	242.1	0	81	0	21.07	0	0.27	0	0.000223	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		81.91	0	7.6805	0	34.1799	0	26.602	0	246.4	0	82.4	0	20.95	0	0.59	0	0.000286	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		76.2	0	7.9518	0	34.1784	0	26.561	0	250.5	0	84.3	0	20.45	0	0.73	0	0.000363	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		71.19	0	8.0968	0	34.1615	0	26.525	0	251.1	0	84.8	0	20.27	0	0.83	0	0.000346	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		66.6	0	8.3699	0	34.1598	0	26.482	0	251.2	0	85.3	0	20	0	0.83	0	0.000372	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		61.77	0	8.7443	0	34.1511	0	26.417	0	250.9	0	85.9	0	19.73	0	0.7	0	0.000366	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		56.42	0	8.9394	0	34.1494	0	26.385	0	250.1	0	86	0	19.53	0	0.66	0	0.000361	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		51.82	0	9.0012	0	34.1507	0	26.376	0	250.2	0	86.2	0	19.48	0	0.66	0	0.000346	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		46.77	0	9.0093	0	34.1512	0	26.375	0	250.5	0	86.3	0	19.64	0	0.63	0	0.000357	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		41.76	0	9.0122	0	34.1513	0	26.375	0	251	0	86.5	0	19.51	0	0.65	0	0.000344	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		36.64	0	9.0117	0	34.1511	0	26.375	0	251.3	0	86.6	0	19.51	0	0.64	0	0.000344	0
