//0																													
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	pHinsitu[Total]	QF	pH25C[Total]	QF
9662SoOcn	 2	C	01/20/2016	12:23	306.713	-56.789		    55.06	0	  1.5730	0	33.7440	0	26.966	0	285.3	0	82.3	0	24.28	0	7.8974	0	7.5734	0
9662SoOcn	 2	C	01/20/2016	12:23	306.713	-56.789		    47.85	0	  1.5720	0	33.7425	0	26.965	0	285.4	0	82.3	0	24.34	0	7.8985	0	7.5742	0
9662SoOcn	 2	C	01/20/2016	12:23	306.713	-56.789		    40.81	0	  1.5805	0	33.7404	0	26.962	0	285.5	0	82.4	0	24.28	0	7.9013	0	7.5767	0
9662SoOcn	 2	C	01/20/2016	12:23	306.713	-56.789		    34.50	0	  1.6029	0	33.7387	0	26.959	0	285.7	0	82.4	0	24.20	0	7.9057	0	7.5808	0
9662SoOcn	 2	C	01/20/2016	12:23	306.713	-56.789		    29.09	0	  1.7622	0	33.7431	0	26.948	0	284.7	0	82.5	0	24.15	0	7.9052	0	7.5824	0
9662SoOcn	 2	C	01/20/2016	12:23	306.713	-56.789		    24.26	0	  2.0176	0	33.7487	0	26.929	0	282.4	0	82.4	0	23.88	0	7.9058	0	7.5862	0
9662SoOcn	 2	C	01/20/2016	12:23	306.713	-56.789		    19.93	0	  2.2820	0	33.7297	0	26.889	0	280.3	0	82.3	0	23.64	0	7.9095	0	7.5931	0
9662SoOcn	 2	C	01/20/2016	12:23	306.713	-56.789		    15.95	0	  2.5396	0	33.7519	0	26.881	0	278.8	0	82.4	0	23.40	0	7.9111	0	7.5980	0
9662SoOcn	 2	C	01/20/2016	12:23	306.713	-56.789		    11.94	0	  2.6332	0	33.7579	0	26.877	0	278.5	0	82.5	0	23.29	0	7.9102	0	7.5984	0
9662SoOcn	 2	C	01/20/2016	12:23	306.713	-56.789		     7.97	0	  2.6575	0	33.7560	0	26.873	0	278.5	0	82.6	0	23.20	0	7.9072	0	7.5958	0
9662SoOcn	 2	C	01/20/2016	12:23	306.713	-56.789		     4.06	0	  2.6562	0	33.7574	0	26.874	0	278.7	0	82.6	0	23.20	0	7.9130	0	7.6010	0
9662SoOcn	 2	C	01/20/2016	12:23	306.713	-56.789																	
9662SoOcn	 3	C	01/30/2016	20:02	307.175	-55.796		  1897.80	0	  1.8180	0	34.7106	0	27.73	0	149.8	0	43.8	0	30.75	0	7.6990	0	7.4555	0
9662SoOcn	 3	C	01/30/2016	20:02	307.175	-55.796		  1798.93	0	  1.8896	0	34.7085	0	27.722	0	148.8	0	43.5	0	30.83	0	7.6989	0	7.4531	0
9662SoOcn	 3	C	01/30/2016	20:02	307.175	-55.796		  1698.95	0	  1.9452	0	34.7010	0	27.711	0	146.4	0	42.9	0	31.07	0	7.6983	0	7.4501	0
9662SoOcn	 3	C	01/30/2016	20:02	307.175	-55.796		  1598.98	0	  1.9920	0	34.6956	0	27.702	0	145.2	0	42.6	0	31.05	0	7.6993	0	7.4483	0
9662SoOcn	 3	C	01/30/2016	20:02	307.175	-55.796		  1499.80	0	  2.0241	0	34.6910	0	27.695	0	144.6	0	42.5	0	31.25	0	7.7014	0	7.4474	0
9662SoOcn	 3	C	01/30/2016	20:02	307.175	-55.796		  1399.52	0	  2.1173	0	34.6775	0	27.676	0	142.9	0	42.0	0	31.49	0	7.6968	0	7.4413	0
9662SoOcn	 3	C	01/30/2016	20:02	307.175	-55.796		  1299.56	0	  2.1689	0	34.6651	0	27.661	0	141.7	0	41.7	0	31.91	0	7.6966	0	7.4385	0
9662SoOcn	 3	C	01/30/2016	20:02	307.175	-55.796		  1198.97	0	  2.2381	0	34.6439	0	27.637	0	139.9	0	41.3	0	32.10	0	7.6928	0	7.4327	0
9662SoOcn	 3	C	01/30/2016	20:02	307.175	-55.796		  1099.75	0	  2.2669	0	34.6213	0	27.616	0	140.3	0	41.4	0	32.36	0	7.6869	0	7.4244	0
9662SoOcn	 3	C	01/30/2016	20:02	307.175	-55.796		   999.69	0	  2.3428	0	34.5783	0	27.574	0	139.8	0	41.3	0	33.05	0	7.6809	0	7.4166	0
9662SoOcn	 3	C	01/30/2016	20:02	307.175	-55.796		   951.48	0	  2.3372	0	34.5593	0	27.559	0	140.4	0	41.5	0	33.20	0	7.6805	0	7.4146	0
9662SoOcn	 3	C	01/30/2016	20:02	307.175	-55.796		   901.70	0	  2.3431	0	34.5458	0	27.548	0	141.2	0	41.7	0	33.28	0	7.6798	0	7.4124	0
9662SoOcn	 3	C	01/30/2016	20:02	307.175	-55.796		   851.74	0	  2.4464	0	34.5296	0	27.525	0	140.7	0	41.7	0	33.41	0	7.6820	0	7.4142	0
9662SoOcn	 3	C	01/30/2016	20:02	307.175	-55.796		   800.88	0	  2.4691	0	34.5086	0	27.505	0	142.5	0	42.2	0	33.33	0	7.6821	0	7.4129	0
9662SoOcn	 3	C	01/30/2016	20:02	307.175	-55.796		   751.47	0	  2.4958	0	34.4935	0	27.49	0	143.8	0	42.7	0	33.27	0	7.6831	0	7.4126	0
9662SoOcn	 3	C	01/30/2016	20:02	307.175	-55.796		   701.01	0	  2.4993	0	34.4441	0	27.45	0	149.3	0	44.3	0	33.58	0	7.6872	0	7.4147	0
9662SoOcn	 3	C	01/30/2016	20:02	307.175	-55.796		   650.73	0	  2.4879	0	34.4171	0	27.429	0	153.4	0	45.5	0	33.45	0	7.6925	0	7.4178	0
9662SoOcn	 3	C	01/30/2016	20:02	307.175	-55.796		   601.43	0	  2.6250	0	34.4083	0	27.408	0	153.9	0	45.8	0	33.24	0	7.6986	0	7.4237	0
9662SoOcn	 3	C	01/30/2016	20:02	307.175	-55.796		   550.68	0	  2.6269	0	34.3650	0	27.373	0	161.1	0	47.9	0	32.86	0	7.7092	0	7.4317	0
9662SoOcn	 3	C	01/30/2016	20:02	307.175	-55.796		   501.14	0	  2.2858	0	34.2783	0	27.335	0	181.0	0	53.3	0	32.38	0	7.7295	0	7.4440	0
9662SoOcn	 3	C	01/30/2016	20:02	307.175	-55.796		   451.11	0	  2.2607	0	34.2500	0	27.314	0	188.1	0	55.4	0	32.06	0	7.7411	0	7.4527	0
9662SoOcn	 3	C	01/30/2016	20:02	307.175	-55.796		   401.00	0	  2.2555	0	34.1987	0	27.273	0	199.6	0	58.7	0	31.03	0	7.7633	0	7.4713	0
